Time (ps), Instantaneous temperature (K), Running average temperature (K), Target temperature (K), Total energy (eV), Potential energy (eV), Kinetic energy (eV)
0.5405, 323.4, 345.22950971322837, 350.0, -327.3569, -330.3665, 3.0095
0.541, 325.6, 345.2113678373381, 350.0, -327.3558, -330.3861, 3.0303
0.5415, 331.4, 345.1986149584486, 350.0, -327.3559, -330.4405, 3.0845
0.542, 339.2, 345.1930811808117, 350.0, -327.3565, -330.5132, 3.1567
0.5425, 346.2, 345.19400921658973, 350.0, -327.3563, -330.5783, 3.222
0.543, 350.5, 345.1988950276242, 350.0, -327.3551, -330.6168, 3.2616
0.5435, 351.3, 345.2045078196871, 350.0, -327.3538, -330.6228, 3.269
0.544, 349.0, 345.2079963235293, 350.0, -327.3521, -330.6003, 3.2482
0.5445, 344.6, 345.2074380165288, 350.0, -327.3505, -330.5573, 3.2069
0.545, 338.8, 345.2015596330274, 350.0, -327.3492, -330.5024, 3.1532
0.5455, 332.6, 345.19000916590267, 350.0, -327.3475, -330.4427, 3.0951
0.546, 326.7, 345.17307692307674, 350.0, -327.3455, -330.3862, 3.0407
0.5465, 322.2, 345.1520585544372, 350.0, -327.3436, -330.342, 2.9984
0.547, 319.6, 345.12870201096877, 350.0, -327.3417, -330.3157, 2.974
0.5475, 319.2, 345.10502283105006, 350.0, -327.3397, -330.31, 2.9703
0.548, 320.9, 345.08293795620426, 350.0, -327.3377, -330.3241, 2.9864
0.5485, 324.2, 345.0639015496808, 350.0, -327.3357, -330.3532, 3.0175
0.549, 328.4, 345.04872495446256, 350.0, -327.3332, -330.3899, 3.0567
0.5495, 333.1, 345.0378525932665, 350.0, -327.3302, -330.4307, 3.1005
0.55, 338.2, 345.03163636363627, 350.0, -327.3273, -330.475, 3.1477
0.5505, 343.4, 345.0301544050862, 350.0, -327.3245, -330.5202, 3.1956
0.551, 348.3, 345.03312159709606, 350.0, -327.3211, -330.5622, 3.2411
0.5515, 353.1, 345.0404351767904, 350.0, -327.3173, -330.6036, 3.2862
0.552, 358.7, 345.0528079710144, 350.0, -327.3134, -330.6518, 3.3383
0.5525, 366.0, 345.07176470588223, 350.0, -327.3097, -330.7159, 3.4062
0.553, 375.6, 345.09936708860744, 350.0, -327.307, -330.8029, 3.4959
0.5535, 386.9, 345.1371273712736, 350.0, -327.3054, -330.9065, 3.6011
0.554, 397.7, 345.1845667870035, 350.0, -327.3045, -331.006, 3.7015
0.5545, 405.7, 345.2391343552749, 350.0, -327.3038, -331.0793, 3.7755
0.555, 409.1, 345.29666666666657, 350.0, -327.3031, -331.1103, 3.8072
0.5555, 407.5, 345.35265526552644, 350.0, -327.3024, -331.0949, 3.7924
0.556, 401.8, 345.4034172661869, 350.0, -327.3022, -331.0417, 3.7395
0.5565, 393.5, 345.4466307277627, 350.0, -327.3027, -330.9649, 3.6622
0.557, 384.2, 345.4814183123877, 350.0, -327.3039, -330.8795, 3.5756
0.5575, 375.4, 345.5082511210761, 350.0, -327.306, -330.7996, 3.4936
0.558, 368.0, 345.52840501792105, 350.0, -327.3084, -330.7329, 3.4245
0.5585, 362.6, 345.5436884512085, 350.0, -327.3113, -330.6856, 3.3743
0.559, 359.7, 345.556350626118, 350.0, -327.3149, -330.6625, 3.3476
0.5595, 359.1, 345.56845397676483, 350.0, -327.319, -330.6611, 3.342
0.56, 359.8, 345.5811607142856, 350.0, -327.3235, -330.6724, 3.3489
0.5605, 360.7, 345.5946476360391, 350.0, -327.3282, -330.6851, 3.3569
0.561, 360.5, 345.6079322638145, 350.0, -327.3331, -330.6878, 3.3547
0.5615, 358.6, 345.61950133570775, 350.0, -327.3369, -330.6742, 3.3373
0.562, 355.9, 345.6286476868326, 350.0, -327.3403, -330.6524, 3.312
0.5625, 354.1, 345.6361777777776, 350.0, -327.3437, -330.6394, 3.2957
0.563, 354.8, 345.64431616341017, 350.0, -327.3484, -330.6509, 3.3025
0.5635, 357.8, 345.6551020408162, 350.0, -327.3545, -330.6849, 3.3303
0.564, 361.2, 345.6688829787233, 350.0, -327.3605, -330.7223, 3.3619
0.5645, 362.9, 345.68414526129305, 350.0, -327.3665, -330.7442, 3.3777
0.565, 361.6, 345.6982300884954, 350.0, -327.3721, -330.7376, 3.3655
0.5655, 357.1, 345.7083112290007, 350.0, -327.377, -330.7003, 3.3233
0.566, 350.2, 345.7122791519433, 350.0, -327.3815, -330.6409, 3.2594
0.5665, 342.3, 345.70926743159737, 350.0, -327.3865, -330.5719, 3.1854
0.567, 334.3, 345.6992063492062, 350.0, -327.391, -330.5024, 3.1114
0.5675, 327.3, 345.6829955947135, 350.0, -327.3958, -330.4415, 3.0456
0.568, 321.5, 345.66170774647867, 350.0, -327.4007, -330.3926, 2.992
0.5685, 317.0, 345.6364995602461, 350.0, -327.4051, -330.3558, 2.9507
0.569, 314.0, 345.60869947275904, 350.0, -327.409, -330.3316, 2.9225
0.5695, 312.7, 345.5798068481122, 350.0, -327.4125, -330.3228, 2.9103
0.57, 313.5, 345.5516666666665, 350.0, -327.4157, -330.3335, 2.9178
0.5705, 316.7, 345.526380368098, 350.0, -327.4189, -330.3664, 2.9475
0.571, 322.1, 345.50586690017496, 350.0, -327.4222, -330.4202, 2.998
0.5715, 328.9, 345.491338582677, 350.0, -327.4261, -330.487, 3.061
0.572, 335.6, 345.4826923076921, 350.0, -327.4297, -330.5532, 3.1236
0.5725, 340.7, 345.4785152838426, 350.0, -327.4331, -330.6038, 3.1707
0.573, 343.2, 345.4765270506106, 350.0, -327.4352, -330.6291, 3.1939
0.5735, 343.8, 345.4750653879684, 350.0, -327.4366, -330.6364, 3.1999
0.574, 344.5, 345.4742160278744, 350.0, -327.4376, -330.6438, 3.2062
0.5745, 347.0, 345.4755439512618, 350.0, -327.4401, -330.6693, 3.2292
0.575, 351.4, 345.4806956521738, 350.0, -327.4434, -330.714, 3.2706
0.5755, 356.4, 345.4901824500433, 350.0, -327.4474, -330.7645, 3.317
0.576, 359.8, 345.5026041666665, 350.0, -327.4508, -330.7992, 3.3484
0.5765, 360.1, 345.51526452731986, 350.0, -327.4535, -330.8048, 3.3514
0.577, 357.3, 345.5254766031194, 350.0, -327.4562, -330.7818, 3.3256
0.5775, 352.1, 345.53116883116866, 350.0, -327.4593, -330.7359, 3.2765
0.578, 344.9, 345.53062283737006, 350.0, -327.4624, -330.6719, 3.2095
0.5785, 336.7, 345.52299049265326, 350.0, -327.4648, -330.5981, 3.1333
0.579, 328.8, 345.50854922279774, 350.0, -327.4675, -330.5272, 3.0597
0.5795, 322.3, 345.48852459016376, 350.0, -327.4694, -330.4691, 2.9997
0.58, 318.7, 345.4654310344826, 350.0, -327.4713, -330.4369, 2.9656
0.5805, 318.9, 345.4425495262703, 350.0, -327.4733, -330.4409, 2.9676
0.581, 323.1, 345.42332185886386, 350.0, -327.476, -330.4825, 3.0065
0.5815, 330.3, 345.4103181427341, 350.0, -327.4785, -330.553, 3.0745
0.582, 339.1, 345.4048969072163, 350.0, -327.4814, -330.6374, 3.156
0.5825, 347.2, 345.40643776824015, 350.0, -327.4843, -330.7153, 3.231
0.583, 352.4, 345.41243567752986, 350.0, -327.4869, -330.7669, 3.28
0.5835, 353.6, 345.41945158526113, 350.0, -327.4887, -330.7791, 3.2904
0.584, 351.0, 345.4242294520546, 350.0, -327.4892, -330.7561, 3.2669
0.5845, 347.3, 345.42583404619313, 350.0, -327.4891, -330.7211, 3.232
0.585, 345.2, 345.4256410256408, 350.0, -327.49, -330.7024, 3.2124
0.5855, 346.2, 345.42630230572144, 350.0, -327.4923, -330.714, 3.2217
0.586, 349.4, 345.4296928327643, 350.0, -327.4958, -330.7475, 3.2517
0.5865, 352.4, 345.43563512361453, 350.0, -327.4993, -330.7792, 3.2799
0.587, 352.9, 345.4419931856898, 350.0, -327.502, -330.7859, 3.2839
0.5875, 349.8, 345.44570212765944, 350.0, -327.5039, -330.7591, 3.2552
0.588, 343.6, 345.44413265306105, 350.0, -327.5052, -330.7028, 3.1977
0.5885, 335.6, 345.43576890399305, 350.0, -327.5064, -330.6293, 3.123
0.589, 327.3, 345.42037351443105, 350.0, -327.5074, -330.5533, 3.0459
0.5895, 320.4, 345.39915182357913, 350.0, -327.5081, -330.4902, 2.9822
0.59, 316.4, 345.3745762711863, 350.0, -327.5092, -330.4538, 2.9446
0.5905, 315.8, 345.3495342929719, 350.0, -327.5108, -330.4502, 2.9395
0.591, 318.8, 345.32707275803705, 350.0, -327.5119, -330.4788, 2.9668
0.5915, 324.7, 345.30963651732867, 350.0, -327.5129, -330.5345, 3.0216
0.592, 332.5, 345.2988175675674, 350.0, -327.5143, -330.6088, 3.0946
0.5925, 340.8, 345.29502109704623, 350.0, -327.5154, -330.6875, 3.1721
0.593, 348.0, 345.29730185497453, 350.0, -327.5166, -330.7555, 3.2389
0.5935, 352.6, 345.30345408593075, 350.0, -327.5172, -330.7989, 3.2818
0.594, 353.9, 345.31069023569006, 350.0, -327.5178, -330.8115, 3.2937
0.5945, 352.1, 345.31640033641696, 350.0, -327.5172, -330.7945, 3.2773
0.595, 349.0, 345.31949579831917, 350.0, -327.5163, -330.7639, 3.2477
0.5955, 346.6, 345.32057094878235, 350.0, -327.5158, -330.7411, 3.2253
0.596, 346.3, 345.3213926174495, 350.0, -327.5167, -330.7395, 3.2227
0.5965, 347.4, 345.3231349538975, 350.0, -327.5188, -330.7519, 3.2331
0.597, 347.8, 345.3252093802343, 350.0, -327.5207, -330.7572, 3.2366
0.5975, 345.6, 345.3254393305437, 350.0, -327.5214, -330.7377, 3.2163
0.598, 340.4, 345.3213210702339, 350.0, -327.5213, -330.6891, 3.1679
0.5985, 333.0, 345.3110275689221, 350.0, -327.5209, -330.62, 3.0991
0.599, 324.9, 345.2939899833053, 350.0, -327.5202, -330.5441, 3.0238
0.5995, 317.6, 345.27089241034173, 350.0, -327.5196, -330.4757, 2.9561
0.6, 312.3, 345.24341666666646, 350.0, -327.5191, -330.4254, 2.9063
0.6005, 309.4, 345.2135720233137, 350.0, -327.5185, -330.3984, 2.8799
0.601, 309.4, 345.1837770382694, 350.0, -327.5174, -330.3967, 2.8793
0.6015, 312.1, 345.15627597672466, 350.0, -327.5161, -330.421, 2.9049
0.602, 317.6, 345.13338870431875, 350.0, -327.5148, -330.4706, 2.9557
0.6025, 325.4, 345.1170124481326, 350.0, -327.5131, -330.5411, 3.0279
0.603, 334.5, 345.1082089552237, 350.0, -327.5121, -330.6253, 3.1132
0.6035, 343.5, 345.1068765534381, 350.0, -327.511, -330.7083, 3.1972
0.604, 350.4, 345.1112582781455, 350.0, -327.5094, -330.7704, 3.261
0.6045, 353.7, 345.11836228287825, 350.0, -327.5067, -330.7984, 3.2917
0.605, 353.8, 345.12553719008247, 350.0, -327.5034, -330.7957, 3.2923
0.6055, 352.5, 345.13162675474797, 350.0, -327.4993, -330.7802, 3.2809
0.606, 352.4, 345.1376237623761, 350.0, -327.4965, -330.7764, 3.28
0.6065, 354.5, 345.1453421269578, 350.0, -327.4952, -330.7946, 3.2994
0.607, 357.7, 345.15568369027994, 350.0, -327.4948, -330.8235, 3.3287
0.6075, 359.7, 345.16765432098754, 350.0, -327.4936, -330.8416, 3.348
0.608, 359.5, 345.1794407894736, 350.0, -327.4914, -330.8376, 3.3462
0.6085, 357.2, 345.1893179950697, 350.0, -327.4897, -330.8144, 3.3247
0.609, 353.7, 345.1963054187191, 350.0, -327.4873, -330.7793, 3.292
0.6095, 350.2, 345.20041017227226, 350.0, -327.4855, -330.7451, 3.2597
0.61, 347.9, 345.2026229508196, 350.0, -327.4837, -330.7214, 3.2377
0.6105, 347.2, 345.2042588042587, 350.0, -327.4826, -330.7135, 3.2309
0.611, 348.3, 345.2067921440261, 350.0, -327.4815, -330.7228, 3.2413
0.6115, 351.1, 345.2116107931315, 350.0, -327.4807, -330.7486, 3.2679
0.612, 355.4, 345.2199346405228, 350.0, -327.4801, -330.7873, 3.3072
0.6125, 360.5, 345.23240816326523, 350.0, -327.4794, -330.8348, 3.3554
0.613, 366.3, 345.2495921696573, 350.0, -327.479, -330.8882, 3.4092
0.6135, 372.1, 345.2714751426242, 350.0, -327.4795, -330.9423, 3.4628
0.614, 376.9, 345.2972312703582, 350.0, -327.4795, -330.9869, 3.5074
0.6145, 379.5, 345.32506102522365, 350.0, -327.4807, -331.0128, 3.5321
0.615, 378.6, 345.3521138211381, 350.0, -327.4823, -331.0057, 3.5234
0.6155, 373.2, 345.37473598700234, 350.0, -327.4829, -330.9558, 3.4729
0.616, 364.4, 345.39017857142846, 350.0, -327.4827, -330.8737, 3.391
0.6165, 355.3, 345.39821573398206, 350.0, -327.482, -330.7888, 3.3068
0.617, 349.4, 345.4014586709886, 350.0, -327.483, -330.7348, 3.2519
0.6175, 347.9, 345.40348178137646, 350.0, -327.486, -330.7236, 3.2377
0.618, 348.9, 345.40631067961164, 350.0, -327.4897, -330.7371, 3.2474
0.6185, 349.7, 345.4097817299919, 350.0, -327.4924, -330.7465, 3.2541
0.619, 348.3, 345.4121163166397, 350.0, -327.4943, -330.7361, 3.2418
0.6195, 344.8, 345.411622276029, 350.0, -327.4954, -330.7046, 3.2092
0.62, 340.3, 345.40749999999997, 350.0, -327.4964, -330.6631, 3.1668
0.6205, 336.2, 345.40008058017725, 350.0, -327.4973, -330.6259, 3.1286
0.621, 333.7, 345.3906602254428, 350.0, -327.4989, -330.6043, 3.1054
0.6215, 333.3, 345.3809332260659, 350.0, -327.5001, -330.6025, 3.1023
0.622, 335.5, 345.37299035369773, 350.0, -327.5017, -330.6239, 3.1222
0.6225, 340.1, 345.36875502008024, 350.0, -327.5033, -330.6685, 3.1652
0.623, 346.9, 345.3699839486356, 350.0, -327.5049, -330.7337, 3.2288
0.6235, 355.4, 345.378027265437, 350.0, -327.5069, -330.8141, 3.3072
0.624, 364.3, 345.39318910256407, 350.0, -327.5095, -330.8999, 3.3904
0.6245, 372.1, 345.4145716573258, 350.0, -327.5126, -330.9757, 3.4631
0.625, 376.9, 345.43976, 350.0, -327.516, -331.0233, 3.5073
0.6255, 377.1, 345.46506794564345, 350.0, -327.5186, -331.0284, 3.5098
0.626, 372.9, 345.4869808306709, 350.0, -327.5207, -330.9914, 3.4707
0.6265, 366.0, 345.5033519553072, 350.0, -327.522, -330.9286, 3.4067
0.627, 359.6, 345.51459330143535, 350.0, -327.5236, -330.87, 3.3463
0.6275, 356.1, 345.52302788844617, 350.0, -327.527, -330.8407, 3.3137
0.628, 355.9, 345.53128980891717, 350.0, -327.5318, -330.8441, 3.3123
0.6285, 357.5, 345.5408114558472, 350.0, -327.537, -330.8637, 3.3267
0.629, 358.5, 345.5511128775834, 350.0, -327.5415, -330.8781, 3.3365
0.6295, 357.8, 345.560841938046, 350.0, -327.5458, -330.8758, 3.33
0.63, 355.1, 345.5684126984126, 350.0, -327.5496, -330.8542, 3.3046
0.6305, 350.8, 345.5725614591593, 350.0, -327.5534, -330.8186, 3.2652
0.631, 346.2, 345.57305863708393, 350.0, -327.5569, -330.7787, 3.2218
0.6315, 342.1, 345.5703087885985, 350.0, -327.561, -330.7445, 3.1836
0.632, 339.3, 345.5653481012657, 350.0, -327.5647, -330.7224, 3.1577
0.6325, 338.3, 345.5596047430829, 350.0, -327.569, -330.7175, 3.1485
0.633, 339.1, 345.5545023696681, 350.0, -327.5733, -330.7291, 3.1558
0.6335, 341.2, 345.5510655090764, 350.0, -327.5776, -330.7533, 3.1757
0.634, 344.0, 345.54984227129324, 350.0, -327.5821, -330.7839, 3.2018
0.6345, 346.4, 345.5505122143419, 350.0, -327.5869, -330.8104, 3.2234
0.635, 346.8, 345.551496062992, 350.0, -327.592, -330.8195, 3.2276
0.6355, 343.9, 345.55019669551524, 350.0, -327.5973, -330.7983, 3.2009
0.636, 336.7, 345.5432389937106, 350.0, -327.6013, -330.7346, 3.1333
0.6365, 325.3, 345.52733699921436, 350.0, -327.6033, -330.6311, 3.0278
0.637, 312.5, 345.50141287284134, 350.0, -327.6047, -330.5127, 2.908
0.6375, 301.6, 345.46698039215676, 350.0, -327.6061, -330.4126, 2.8065
0.638, 295.0, 345.4274294670845, 350.0, -327.6087, -330.3542, 2.7455
0.6385, 292.7, 345.3861393891933, 350.0, -327.6122, -330.3359, 2.7237
0.639, 292.3, 345.344600938967, 350.0, -327.6149, -330.3356, 2.7207
0.6395, 291.9, 345.30281469898347, 350.0, -327.6163, -330.3331, 2.7168
0.64, 290.7, 345.2601562499999, 350.0, -327.6159, -330.3213, 2.7054
0.6405, 289.3, 345.21647150663534, 350.0, -327.6151, -330.3072, 2.6921
0.641, 288.5, 345.1722308892355, 350.0, -327.614, -330.2992, 2.6852
0.6415, 289.0, 345.12844894777857, 350.0, -327.6131, -330.3024, 2.6893
0.642, 290.8, 345.08613707165097, 350.0, -327.6111, -330.3173, 2.7062
0.6425, 294.0, 345.0463813229571, 350.0, -327.6088, -330.3451, 2.7364
0.643, 298.8, 345.0104199066873, 350.0, -327.6058, -330.3869, 2.7811
0.6435, 305.5, 344.97972027972014, 350.0, -327.6022, -330.4455, 2.8433
0.644, 314.0, 344.95566770186326, 350.0, -327.5988, -330.5213, 2.9225
0.6445, 323.6, 344.9391000775794, 350.0, -327.5952, -330.6071, 3.0119
0.645, 333.1, 344.92992248062, 350.0, -327.5915, -330.6917, 3.1002
0.6455, 341.1, 344.92695584817955, 350.0, -327.5871, -330.7615, 3.1744
0.646, 346.8, 344.92840557275525, 350.0, -327.5814, -330.8087, 3.2273
0.6465, 350.7, 344.9328692962102, 350.0, -327.5754, -330.839, 3.2636
0.647, 354.0, 344.9398763523955, 350.0, -327.5695, -330.8642, 3.2947
0.6475, 358.1, 344.9500386100384, 350.0, -327.5643, -330.8969, 3.3326
0.648, 363.0, 344.9639660493825, 350.0, -327.5601, -330.9383, 3.3782
0.6485, 367.7, 344.98149575944467, 350.0, -327.5557, -330.9777, 3.422
0.649, 371.3, 345.0017719568565, 350.0, -327.5513, -331.0066, 3.4554
0.6495, 373.6, 345.0237875288681, 350.0, -327.5464, -331.0231, 3.4767
0.65, 375.2, 345.0469999999998, 350.0, -327.5417, -331.0334, 3.4917
0.6505, 377.0, 345.0715603382012, 350.0, -327.5379, -331.0469, 3.509
0.651, 379.5, 345.09800307219643, 350.0, -327.5348, -331.0665, 3.5317
0.6515, 382.1, 345.1264006139676, 350.0, -327.5323, -331.0879, 3.5557
0.652, 384.2, 345.15636503067464, 350.0, -327.5301, -331.1055, 3.5754
0.6525, 385.5, 345.1872796934864, 350.0, -327.5281, -331.1158, 3.5877
0.653, 386.0, 345.21852986217436, 350.0, -327.5263, -331.1186, 3.5923
0.6535, 386.1, 345.2498087222645, 350.0, -327.525, -331.1181, 3.5931
0.654, 386.0, 345.28096330275207, 350.0, -327.5246, -331.117, 3.5924
0.6545, 385.5, 345.3116883116881, 350.0, -327.5249, -331.1126, 3.5877
0.655, 384.1, 345.3412977099234, 350.0, -327.5261, -331.1006, 3.5745
0.6555, 381.0, 345.36849733028197, 350.0, -327.5278, -331.0741, 3.5463
0.656, 375.8, 345.3916920731705, 350.0, -327.5292, -331.0263, 3.4971
0.6565, 368.5, 345.40929169840035, 350.0, -327.53, -330.9597, 3.4297
0.657, 360.8, 345.4210045662098, 350.0, -327.5314, -330.8889, 3.3576
0.6575, 353.9, 345.42745247148264, 350.0, -327.5332, -330.827, 3.2938
0.658, 348.6, 345.42986322188426, 350.0, -327.5363, -330.7803, 3.244
0.6585, 344.4, 345.4290812452541, 350.0, -327.5388, -330.7439, 3.2051
0.659, 340.8, 345.42556904400584, 350.0, -327.541, -330.7125, 3.1715
0.6595, 337.7, 345.4197119029565, 350.0, -327.5432, -330.6856, 3.1425
0.66, 335.2, 345.4119696969695, 350.0, -327.5451, -330.665, 3.1198
0.6605, 333.7, 345.4031037093109, 350.0, -327.547, -330.6528, 3.1058
0.661, 333.3, 345.3939485627834, 350.0, -327.549, -330.6506, 3.1016
0.6615, 333.7, 345.3851095993951, 350.0, -327.5511, -330.657, 3.1059
0.662, 334.8, 345.37711480362515, 350.0, -327.553, -330.6692, 3.1162
0.6625, 336.3, 345.37026415094317, 350.0, -327.555, -330.6849, 3.1298
0.663, 338.0, 345.3647058823527, 350.0, -327.5565, -330.7021, 3.1456
0.6635, 339.9, 345.3605877920118, 350.0, -327.5582, -330.7214, 3.1632
0.664, 341.8, 345.3579066265058, 350.0, -327.5598, -330.7409, 3.1811
0.6645, 343.7, 345.356659142212, 350.0, -327.561, -330.7595, 3.1985
0.665, 345.4, 345.35669172932313, 350.0, -327.5627, -330.7773, 3.2146
0.6655, 346.6, 345.35762584522894, 350.0, -327.5646, -330.7899, 3.2253
0.666, 346.4, 345.3584084084082, 350.0, -327.5662, -330.7905, 3.2243
0.6665, 344.5, 345.3577644411101, 350.0, -327.5673, -330.7737, 3.2063
0.667, 340.8, 345.3543478260867, 350.0, -327.5681, -330.7403, 3.1721
0.6675, 336.2, 345.3474906367039, 350.0, -327.5689, -330.6975, 3.1286
0.668, 331.7, 345.3372754491016, 350.0, -327.569, -330.6562, 3.0873
0.6685, 328.7, 345.32483171278966, 350.0, -327.5701, -330.6296, 3.0595
0.669, 327.7, 345.31165919282495, 350.0, -327.571, -330.6208, 3.0498
0.6695, 328.3, 345.29895444361443, 350.0, -327.5722, -330.6277, 3.0555
0.67, 329.9, 345.287462686567, 350.0, -327.5729, -330.6435, 3.0706
0.6705, 331.9, 345.2774794929156, 350.0, -327.5735, -330.6625, 3.089
0.671, 333.9, 345.26900149031286, 350.0, -327.5735, -330.6812, 3.1077
0.6715, 336.1, 345.26217423678315, 350.0, -327.5733, -330.7017, 3.1284
0.672, 339.0, 345.2575148809522, 350.0, -327.5731, -330.7277, 3.1546
0.6725, 342.5, 345.2554646840147, 350.0, -327.5728, -330.7604, 3.1875
0.673, 346.6, 345.25646359583936, 350.0, -327.5731, -330.7987, 3.2257
0.6735, 350.8, 345.2605790645878, 350.0, -327.5732, -330.8383, 3.265
0.674, 354.7, 345.2675816023737, 350.0, -327.5733, -330.8743, 3.301
0.6745, 357.8, 345.27687175685674, 350.0, -327.5734, -330.9034, 3.33
0.675, 360.1, 345.28785185185166, 350.0, -327.5735, -330.9245, 3.351
0.6755, 361.7, 345.29999999999984, 350.0, -327.5732, -330.9392, 3.3661
0.676, 363.0, 345.31309171597616, 350.0, -327.5741, -330.9524, 3.3784
0.6765, 364.0, 345.3269031781225, 350.0, -327.5749, -330.9626, 3.3877
0.677, 364.4, 345.34098966026573, 350.0, -327.5758, -330.9675, 3.3917
0.6775, 364.4, 345.35505535055336, 350.0, -327.5766, -330.9677, 3.391
0.678, 364.0, 345.36880530973434, 350.0, -327.5779, -330.9658, 3.3879
0.6785, 363.6, 345.38224023581415, 350.0, -327.5794, -330.9635, 3.3841
0.679, 363.3, 345.3954344624446, 350.0, -327.5814, -330.9628, 3.3814
0.6795, 363.1, 345.4084621044884, 350.0, -327.5837, -330.9633, 3.3796
0.68, 362.9, 345.4213235294116, 350.0, -327.5865, -330.9642, 3.3776
0.6805, 362.7, 345.4340191036001, 350.0, -327.5887, -330.9643, 3.3756
0.681, 362.8, 345.4467694566812, 350.0, -327.5912, -330.9677, 3.3766
0.6815, 363.7, 345.4601614086572, 350.0, -327.5942, -330.9788, 3.3847
0.682, 365.3, 345.4747067448679, 350.0, -327.598, -330.9973, 3.3993
0.6825, 367.0, 345.49047619047604, 350.0, -327.6019, -331.0177, 3.4158
0.683, 368.1, 345.50702781844785, 350.0, -327.6062, -331.0325, 3.4263
0.6835, 367.9, 345.52340892465236, 350.0, -327.6103, -331.034, 3.4238
0.684, 366.0, 345.5383771929823, 350.0, -327.6146, -331.0211, 3.4066
0.6845, 362.9, 345.55105916727524, 350.0, -327.6186, -330.9959, 3.3773
0.685, 359.0, 345.5608759124086, 350.0, -327.6229, -330.9637, 3.3408
0.6855, 354.8, 345.56761487964974, 350.0, -327.6275, -330.9298, 3.3024
0.686, 350.8, 345.5714285714284, 350.0, -327.6324, -330.8969, 3.2645
0.6865, 346.8, 345.57232337946084, 350.0, -327.6376, -330.8648, 3.2271
0.687, 342.6, 345.5701601164481, 350.0, -327.6428, -330.8315, 3.1887
0.6875, 337.9, 345.56458181818164, 350.0, -327.648, -330.793, 3.145
0.688, 332.1, 345.5547965116277, 350.0, -327.6527, -330.7436, 3.0909
0.6885, 325.0, 345.5398692810456, 350.0, -327.6568, -330.6815, 3.0247
0.689, 317.1, 345.51923076923055, 350.0, -327.6601, -330.6116, 2.9514
0.6895, 309.6, 345.4931834662797, 350.0, -327.6632, -330.5444, 2.8812
0.69, 303.6, 345.4628260869563, 350.0, -327.6659, -330.4912, 2.8252
0.6905, 300.0, 345.42990586531477, 350.0, -327.6687, -330.461, 2.7923
0.691, 299.2, 345.3964544138927, 350.0, -327.6712, -330.456, 2.7849
0.6915, 300.6, 345.36406362979005, 350.0, -327.6738, -330.4717, 2.7979
0.692, 303.2, 345.3335982658957, 350.0, -327.6759, -330.4975, 2.8216
0.6925, 305.7, 345.30498194945824, 350.0, -327.6775, -330.523, 2.8455
0.693, 307.5, 345.2777056277054, 350.0, -327.6783, -330.54, 2.8617
0.6935, 308.2, 345.25097332372, 350.0, -327.6781, -330.546, 2.8679
0.694, 308.2, 345.2242795389047, 350.0, -327.6774, -330.5461, 2.8687
0.6945, 308.8, 345.19805615550735, 350.0, -327.6763, -330.5497, 2.8735
0.695, 310.6, 345.17316546762567, 350.0, -327.675, -330.566, 2.891
0.6955, 314.4, 345.1510424155282, 350.0, -327.6739, -330.5997, 2.9258
0.696, 319.6, 345.1326867816089, 350.0, -327.6733, -330.6479, 2.9745
0.6965, 325.3, 345.1184493898059, 350.0, -327.672, -330.6998, 3.0279
0.697, 330.4, 345.10789096126234, 350.0, -327.6704, -330.7454, 3.0751
0.6975, 334.0, 345.09992831541194, 350.0, -327.6681, -330.7766, 3.1085
0.698, 336.0, 345.0934097421201, 350.0, -327.6654, -330.7925, 3.1271
0.6985, 336.9, 345.0875447387256, 350.0, -327.662, -330.7975, 3.1355
0.699, 337.8, 345.08233190271795, 350.0, -327.6584, -330.802, 3.1436
0.6995, 339.7, 345.0784846318797, 350.0, -327.6555, -330.817, 3.1615
0.7, 343.0, 345.07699999999977, 350.0, -327.6528, -330.8453, 3.1925
0.7005, 347.8, 345.0789436117057, 350.0, -327.6497, -330.8869, 3.2372
0.701, 353.8, 345.085164051355, 350.0, -327.6473, -330.9403, 3.293
0.7015, 360.2, 345.0959372772628, 350.0, -327.6448, -330.9973, 3.3525
0.702, 366.0, 345.11082621082596, 350.0, -327.6427, -331.049, 3.4063
0.7025, 370.3, 345.12875444839835, 350.0, -327.6407, -331.0867, 3.4459
0.703, 372.3, 345.14807965860575, 350.0, -327.6384, -331.103, 3.4646
0.7035, 371.8, 345.1670220326934, 350.0, -327.6362, -331.0965, 3.4602
0.704, 369.3, 345.1841619318179, 350.0, -327.6342, -331.0716, 3.4373
0.7045, 365.8, 345.1987934705462, 350.0, -327.6321, -331.0364, 3.4043
0.705, 362.2, 345.2108510638295, 350.0, -327.631, -331.0015, 3.3705
0.7055, 359.1, 345.22069454287714, 350.0, -327.6304, -330.972, 3.3416
0.706, 356.0, 345.2283286118977, 350.0, -327.6306, -330.9434, 3.3128
0.7065, 351.6, 345.23283793347457, 350.0, -327.6312, -330.9035, 3.2724
0.707, 344.9, 345.23260254596863, 350.0, -327.6306, -330.8404, 3.2098
0.7075, 335.2, 345.2255123674909, 350.0, -327.6301, -330.75, 3.1199
0.708, 323.1, 345.2098870056494, 350.0, -327.6288, -330.6356, 3.0068
0.7085, 309.9, 345.18496824276616, 350.0, -327.6267, -330.5104, 2.8838
0.709, 297.6, 345.15141043723526, 350.0, -327.6247, -330.394, 2.7693
