Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.1565        -328.2321    -331.4451       3.2129   345.2
3.1570        -328.2390    -331.4667       3.2278   346.8
3.1575        -328.2450    -331.4587       3.2137   345.3
3.1580        -328.2506    -331.4200       3.1694   340.5
3.1585        -328.2557    -331.3566       3.1009   333.2
3.1590        -328.2598    -331.2820       3.0222   324.7
3.1595        -328.2639    -331.2175       2.9536   317.4
3.1600        -328.2685    -331.1807       2.9122   312.9
3.1605        -328.2736    -331.1747       2.9011   311.7
3.1610        -328.2789    -331.1873       2.9084   312.5
3.1615        -328.2835    -331.1994       2.9159   313.3
3.1620        -328.2870    -331.1968       2.9099   312.7
3.1625        -328.2888    -331.1795       2.8906   310.6
3.1630        -328.2901    -331.1628       2.8727   308.7
3.1635        -328.2921    -331.1656       2.8736   308.8
3.1640        -328.2950    -331.1937       2.8988   311.5
3.1645        -328.2985    -331.2316       2.9331   315.2
3.1650        -328.3015    -331.2495       2.9480   316.8
3.1655        -328.3028    -331.2228       2.9200   313.7
3.1660        -328.3021    -331.1462       2.8441   305.6
3.1665        -328.3004    -331.0376       2.7372   294.1
3.1670        -328.2985    -330.9255       2.6271   282.3
3.1675        -328.2973    -330.8339       2.5367   272.6
3.1680        -328.2958    -330.7719       2.4761   266.1
3.1685        -328.2941    -330.7385       2.4443   262.6
3.1690        -328.2916    -330.7286       2.4369   261.8
3.1695        -328.2887    -330.7360       2.4474   263.0
3.1700        -328.2851    -330.7520       2.4669   265.1
3.1705        -328.2806    -330.7672       2.4866   267.2
3.1710        -328.2750    -330.7738       2.4988   268.5
3.1715        -328.2686    -330.7687       2.5002   268.6
3.1720        -328.2602    -330.7558       2.4957   268.2
3.1725        -328.2512    -330.7523       2.5011   268.7
3.1730        -328.2415    -330.7796       2.5381   272.7
3.1735        -328.2324    -330.8540       2.6217   281.7
3.1740        -328.2237    -330.9701       2.7465   295.1
3.1745        -328.2147    -331.0994       2.8847   310.0
3.1750        -328.2039    -331.2044       3.0005   322.4
3.1755        -328.1913    -331.2585       3.0672   329.6
3.1760        -328.1776    -331.2535       3.0760   330.5
3.1765        -328.1623    -331.1983       3.0359   326.2
3.1770        -328.1469    -331.1185       2.9716   319.3
3.1775        -328.1321    -331.0443       2.9123   312.9
3.1780        -328.1179    -330.9982       2.8803   309.5
3.1785        -328.1050    -330.9890       2.8841   309.9
3.1790        -328.0918    -331.0070       2.9153   313.2
3.1795        -328.0782    -331.0328       2.9546   317.5
3.1800        -328.0645    -331.0446       2.9801   320.2
3.1805        -328.0488    -331.0237       2.9749   319.6
3.1810        -328.0324    -330.9698       2.9374   315.6
3.1815        -328.0150    -330.8985       2.8834   309.8
3.1820        -327.9971    -330.8379       2.8408   305.2
3.1825        -327.9795    -330.8214       2.8419   305.4
3.1830        -327.9628    -330.8703       2.9075   312.4
3.1835        -327.9468    -330.9821       3.0353   326.1
3.1840        -327.9309    -331.1301       3.1992   343.8
3.1845        -327.9134    -331.2726       3.3591   360.9
3.1850        -327.8945    -331.3704       3.4759   373.5
3.1855        -327.8746    -331.3986       3.5239   378.6
3.1860        -327.8534    -331.3511       3.4978   375.8
3.1865        -327.8314    -331.2472       3.4157   367.0
3.1870        -327.8096    -331.1252       3.3157   356.3
3.1875        -327.7887    -331.0335       3.2447   348.6
3.1880        -327.7702    -331.0125       3.2424   348.4
3.1885        -327.7536    -331.0731       3.3196   356.7
3.1890        -327.7382    -331.1896       3.4514   370.9
3.1895        -327.7225    -331.3115       3.5890   385.6
3.1900        -327.7057    -331.3869       3.6811   395.5
3.1905        -327.6872    -331.3822       3.6950   397.0
3.1910        -327.6675    -331.2932       3.6257   389.6
3.1915        -327.6476    -331.1464       3.4988   375.9
3.1920        -327.6282    -330.9898       3.3616   361.2
3.1925        -327.6107    -330.8770       3.2664   351.0
3.1930        -327.5953    -330.8448       3.2494   349.2
3.1935        -327.5827    -330.8988       3.3161   356.3
3.1940        -327.5700    -331.0101       3.4401   369.6
3.1945        -327.5575    -331.1365       3.5789   384.6
3.1950        -327.5437    -331.2349       3.6913   396.6
3.1955        -327.5290    -331.2797       3.7507   403.0
3.1960        -327.5138    -331.2675       3.7537   403.3
3.1965        -327.4991    -331.2113       3.7123   398.9
3.1970        -327.4850    -331.1307       3.6457   391.7
3.1975        -327.4723    -331.0478       3.5755   384.2
3.1980        -327.4603    -330.9801       3.5198   378.2
3.1985        -327.4495    -330.9384       3.4889   374.9
3.1990        -327.4401    -330.9251       3.4850   374.5
3.1995        -327.4315    -330.9313       3.4998   376.0
3.2000        -327.4240    -330.9396       3.5156   377.8
3.2005        -327.4161    -330.9293       3.5132   377.5
3.2010        -327.4073    -330.8872       3.4799   373.9
3.2015        -327.3977    -330.8167       3.4190   367.4
3.2020        -327.3883    -330.7397       3.3515   360.1
3.2025        -327.3798    -330.6825       3.3027   354.9
3.2030        -327.3724    -330.6635       3.2910   353.6
3.2035        -327.3658    -330.6879       3.3221   357.0
3.2040        -327.3599    -330.7479       3.3881   364.0
3.2045        -327.3546    -330.8254       3.4709   372.9
3.2050        -327.3492    -330.8963       3.5471   381.1
3.2055        -327.3429    -330.9419       3.5990   386.7
3.2060        -327.3363    -330.9598       3.6235   389.3
3.2065        -327.3300    -330.9617       3.6318   390.2
3.2070        -327.3246    -330.9639       3.6393   391.0
3.2075        -327.3206    -330.9751       3.6545   392.7
3.2080        -327.3179    -330.9917       3.6738   394.7
3.2085        -327.3155    -331.0021       3.6866   396.1
3.2090        -327.3126    -330.9985       3.6859   396.0
3.2095        -327.3109    -330.9835       3.6726   394.6
3.2100        -327.3092    -330.9616       3.6524   392.5
3.2105        -327.3086    -330.9415       3.6329   390.4
3.2110        -327.3088    -330.9255       3.6167   388.6
3.2115        -327.3097    -330.9130       3.6033   387.2
3.2120        -327.3109    -330.9038       3.5929   386.1
3.2125        -327.3123    -330.8996       3.5873   385.5
3.2130        -327.3149    -330.9009       3.5860   385.3
3.2135        -327.3181    -330.9034       3.5853   385.2
3.2140        -327.3216    -330.9033       3.5816   384.8
3.2145        -327.3249    -330.9012       3.5762   384.3
3.2150        -327.3286    -330.9040       3.5754   384.2
3.2155        -327.3337    -330.9160       3.5822   384.9
3.2160        -327.3393    -330.9343       3.5950   386.3
3.2165        -327.3460    -330.9544       3.6084   387.7
3.2170        -327.3533    -330.9647       3.6114   388.0
3.2175        -327.3607    -330.9510       3.5903   385.8
3.2180        -327.3682    -330.9044       3.5362   380.0
3.2185        -327.3754    -330.8253       3.4499   370.7
3.2190        -327.3819    -330.7252       3.3434   359.2
3.2195        -327.3882    -330.6275       3.2393   348.1
3.2200        -327.3947    -330.5583       3.1636   339.9
3.2205        -327.4012    -330.5376       3.1364   337.0
3.2210        -327.4094    -330.5753       3.1659   340.2
3.2215        -327.4186    -330.6612       3.2426   348.4
3.2220        -327.4290    -330.7685       3.3395   358.8
3.2225        -327.4391    -330.8579       3.4189   367.4
3.2230        -327.4491    -330.8954       3.4463   370.3
3.2235        -327.4568    -330.8644       3.4076   366.1
3.2240        -327.4623    -330.7847       3.3224   357.0
3.2245        -327.4678    -330.7079       3.2401   348.1
3.2250        -327.4752    -330.6856       3.2104   345.0
3.2255        -327.4845    -330.7385       3.2540   349.6
3.2260        -327.4962    -330.8523       3.3561   360.6
3.2265        -327.5081    -330.9858       3.4777   373.7
3.2270        -327.5207    -331.0950       3.5742   384.0
3.2275        -327.5324    -331.1423       3.6099   387.9
3.2280        -327.5438    -331.1091       3.5653   383.1
3.2285        -327.5536    -330.9971       3.4435   370.0
3.2290        -327.5622    -330.8329       3.2707   351.4
3.2295        -327.5703    -330.6589       3.0886   331.9
3.2300        -327.5781    -330.5200       2.9418   316.1
3.2305        -327.5869    -330.4492       2.8623   307.6
3.2310        -327.5970    -330.4541       2.8572   307.0
3.2315        -327.6077    -330.5157       2.9080   312.5
3.2320        -327.6187    -330.5980       2.9793   320.1
3.2325        -327.6291    -330.6615       3.0324   325.8
3.2330        -327.6380    -330.6775       3.0396   326.6
3.2335        -327.6449    -330.6393       2.9943   321.7
3.2340        -327.6500    -330.5651       2.9151   313.2
3.2345        -327.6545    -330.4925       2.8380   304.9
3.2350        -327.6596    -330.4594       2.7998   300.8
3.2355        -327.6658    -330.4874       2.8216   303.2
3.2360        -327.6730    -330.5733       2.9003   311.6
3.2365        -327.6808    -330.6930       3.0122   323.7
3.2370        -327.6885    -330.8101       3.1216   335.4
3.2375        -327.6955    -330.8876       3.1920   343.0
3.2380        -327.7015    -330.9017       3.2003   343.9
3.2385        -327.7052    -330.8498       3.1446   337.9
3.2390        -327.7078    -330.7574       3.0496   327.7
3.2395        -327.7104    -330.6663       2.9558   317.6
3.2400        -327.7132    -330.6148       2.9016   311.8
3.2405        -327.7172    -330.6267       2.9095   312.6
3.2410        -327.7222    -330.7025       2.9803   320.2
3.2415        -327.7277    -330.8239       3.0962   332.7
3.2420        -327.7335    -330.9615       3.2281   346.9
3.2425        -327.7393    -331.0823       3.3430   359.2
3.2430        -327.7444    -331.1586       3.4142   366.9
3.2435        -327.7479    -331.1805       3.4325   368.8
3.2440        -327.7503    -331.1625       3.4122   366.6
3.2445        -327.7531    -331.1401       3.3871   363.9
3.2450        -327.7572    -331.1506       3.3935   364.6
3.2455        -327.7630    -331.2138       3.4508   370.8
3.2460        -327.7711    -331.3234       3.5523   381.7
3.2465        -327.7793    -331.4501       3.6708   394.4
3.2470        -327.7883    -331.5636       3.7753   405.7
3.2475        -327.7983    -331.6366       3.8383   412.4
3.2480        -327.8077    -331.6478       3.8401   412.6
3.2485        -327.8170    -331.5942       3.7771   405.8
3.2490        -327.8259    -331.4926       3.6668   394.0
3.2495        -327.8352    -331.3740       3.5388   380.2
3.2500        -327.8449    -331.2669       3.4220   367.7
3.2505        -327.8558    -331.1907       3.3349   358.3
3.2510        -327.8667    -331.1488       3.2821   352.7
3.2515        -327.8785    -331.1361       3.2576   350.0
3.2520        -327.8905    -331.1369       3.2464   348.8
3.2525        -327.9024    -331.1325       3.2301   347.1
3.2530        -327.9134    -331.1086       3.1952   343.3
3.2535        -327.9232    -331.0611       3.1379   337.2
3.2540        -327.9321    -331.0017       3.0696   329.8
3.2545        -327.9409    -330.9524       3.0115   323.6
3.2550        -327.9503    -330.9312       2.9809   320.3
3.2555        -327.9602    -330.9420       2.9818   320.4
3.2560        -327.9708    -330.9730       3.0022   322.6
3.2565        -327.9814    -331.0017       3.0203   324.5
3.2570        -327.9905    -331.0057       3.0152   324.0
3.2575        -327.9991    -330.9759       2.9768   319.9
3.2580        -328.0063    -330.9154       2.9091   312.6
3.2585        -328.0128    -330.8388       2.8259   303.6
3.2590        -328.0188    -330.7621       2.7433   294.8
3.2595        -328.0242    -330.7001       2.6759   287.5
3.2600        -328.0285    -330.6672       2.6387   283.5
3.2605        -328.0334    -330.6766       2.6432   284.0
3.2610        -328.0389    -330.7275       2.6886   288.9
3.2615        -328.0445    -330.8016       2.7571   296.2
3.2620        -328.0493    -330.8708       2.8215   303.2
3.2625        -328.0530    -330.9118       2.8588   307.2
3.2630        -328.0555    -330.9143       2.8588   307.2
3.2635        -328.0562    -330.8851       2.8289   304.0
3.2640        -328.0561    -330.8497       2.7937   300.2
3.2645        -328.0557    -330.8408       2.7850   299.2
3.2650        -328.0558    -330.8856       2.8297   304.1
3.2655        -328.0570    -330.9954       2.9383   315.7
3.2660        -328.0594    -331.1588       3.0995   333.0
3.2665        -328.0624    -331.3438       3.2814   352.6
3.2670        -328.0654    -331.5068       3.4414   369.8
3.2675        -328.0676    -331.6066       3.5391   380.3
3.2680        -328.0685    -331.6210       3.5525   381.7
3.2685        -328.0685    -331.5560       3.4875   374.7
3.2690        -328.0675    -331.4424       3.3749   362.6
3.2695        -328.0667    -331.3264       3.2597   350.2
3.2700        -328.0672    -331.2503       3.1831   342.0
3.2705        -328.0695    -331.2347       3.1652   340.1
3.2710        -328.0732    -331.2731       3.1999   343.8
3.2715        -328.0768    -331.3403       3.2635   350.7
3.2720        -328.0810    -331.4065       3.3255   357.3
3.2725        -328.0844    -331.4410       3.3567   360.7
3.2730        -328.0866    -331.4258       3.3392   358.8
3.2735        -328.0876    -331.3617       3.2741   351.8
3.2740        -328.0882    -331.2683       3.1801   341.7
3.2745        -328.0883    -331.1764       3.0881   331.8
3.2750        -328.0892    -331.1189       3.0297   325.5
3.2755        -328.0914    -331.1133       3.0219   324.7
3.2760        -328.0942    -331.1553       3.0611   328.9
3.2765        -328.0974    -331.2256       3.1282   336.1
3.2770        -328.1004    -331.2989       3.1985   343.7
3.2775        -328.1028    -331.3538       3.2509   349.3
3.2780        -328.1052    -331.3750       3.2697   351.3
3.2785        -328.1070    -331.3522       3.2451   348.7
3.2790        -328.1077    -331.2873       3.1797   341.7
3.2795        -328.1079    -331.1958       3.0878   331.8
3.2800        -328.1075    -331.1001       2.9926   321.6
3.2805        -328.1069    -331.0292       2.9223   314.0
3.2810        -328.1073    -331.0080       2.9007   311.7
3.2815        -328.1088    -331.0415       2.9328   315.1
3.2820        -328.1109    -331.1129       3.0020   322.6
3.2825        -328.1127    -331.1924       3.0796   330.9
3.2830        -328.1137    -331.2486       3.1350   336.9
3.2835        -328.1128    -331.2638       3.1510   338.6
3.2840        -328.1116    -331.2423       3.1307   336.4
3.2845        -328.1097    -331.1988       3.0890   331.9
3.2850        -328.1082    -331.1548       3.0466   327.4
3.2855        -328.1074    -331.1265       3.0191   324.4
3.2860        -328.1065    -331.1151       3.0086   323.3
3.2865        -328.1054    -331.1170       3.0116   323.6
3.2870        -328.1044    -331.1265       3.0221   324.7
3.2875        -328.1029    -331.1366       3.0336   326.0
3.2880        -328.1009    -331.1446       3.0437   327.0
3.2885        -328.0989    -331.1517       3.0529   328.0
3.2890        -328.0967    -331.1559       3.0591   328.7
3.2895        -328.0947    -331.1503       3.0557   328.3
3.2900        -328.0925    -331.1280       3.0355   326.2
3.2905        -328.0893    -331.0849       2.9956   321.9
3.2910        -328.0853    -331.0274       2.9422   316.1
3.2915        -328.0806    -330.9731       2.8925   310.8
3.2920        -328.0764    -330.9437       2.8673   308.1
3.2925        -328.0728    -330.9493       2.8765   309.1
3.2930        -328.0693    -330.9859       2.9166   313.4
3.2935        -328.0656    -331.0381       2.9725   319.4
3.2940        -328.0611    -331.0891       3.0280   325.4
3.2945        -328.0556    -331.1279       3.0723   330.1
3.2950        -328.0492    -331.1546       3.1055   333.7
3.2955        -328.0429    -331.1783       3.1354   336.9
3.2960        -328.0363    -331.2050       3.1687   340.5
3.2965        -328.0306    -331.2375       3.2069   344.6
3.2970        -328.0246    -331.2700       3.2454   348.7
3.2975        -328.0187    -331.2966       3.2779   352.2
3.2980        -328.0125    -331.3122       3.2997   354.6
3.2985        -328.0064    -331.3155       3.3091   355.6
3.2990        -328.0003    -331.3079       3.3076   355.4
3.2995        -327.9944    -331.2915       3.2971   354.3
3.3000        -327.9880    -331.2702       3.2822   352.7
3.3005        -327.9821    -331.2531       3.2710   351.5
3.3010        -327.9763    -331.2468       3.2705   351.4
3.3015        -327.9709    -331.2551       3.2842   352.9
3.3020        -327.9657    -331.2766       3.3109   355.8
3.3025        -327.9610    -331.3062       3.3452   359.4
3.3030        -327.9556    -331.3361       3.3805   363.2
3.3035        -327.9506    -331.3648       3.4143   366.9
3.3040        -327.9457    -331.3930       3.4472   370.4
3.3045        -327.9416    -331.4195       3.4779   373.7
3.3050        -327.9378    -331.4388       3.5010   376.2
3.3055        -327.9343    -331.4423       3.5080   376.9
3.3060        -327.9308    -331.4222       3.4914   375.1
3.3065        -327.9274    -331.3760       3.4486   370.6
3.3070        -327.9236    -331.3092       3.3855   363.8
3.3075        -327.9199    -331.2372       3.3173   356.4
3.3080        -327.9168    -331.1778       3.2610   350.4
3.3085        -327.9148    -331.1432       3.2284   346.9
3.3090        -327.9135    -331.1326       3.2191   345.9
3.3095        -327.9123    -331.1334       3.2210   346.1
3.3100        -327.9106    -331.1316       3.2210   346.1
3.3105        -327.9082    -331.1214       3.2132   345.3
3.3110        -327.9053    -331.1072       3.2020   344.0
3.3115        -327.9023    -331.0986       3.1962   343.4
3.3120        -327.8998    -331.1050       3.2052   344.4
3.3125        -327.8978    -331.1304       3.2326   347.3
3.3130        -327.8960    -331.1712       3.2751   351.9
3.3135        -327.8945    -331.2197       3.3252   357.3
3.3140        -327.8930    -331.2659       3.3729   362.4
3.3145        -327.8912    -331.3019       3.4107   366.5
3.3150        -327.8896    -331.3268       3.4372   369.3
3.3155        -327.8878    -331.3440       3.4562   371.4
3.3160        -327.8868    -331.3596       3.4728   373.1
3.3165        -327.8867    -331.3727       3.4859   374.6
3.3170        -327.8865    -331.3736       3.4871   374.7
3.3175        -327.8864    -331.3573       3.4709   372.9
3.3180        -327.8862    -331.3270       3.4408   369.7
3.3185        -327.8871    -331.2901       3.4030   365.6
3.3190        -327.8880    -331.2480       3.3601   361.0
3.3195        -327.8894    -331.2005       3.3111   355.8
3.3200        -327.8902    -331.1452       3.2549   349.7
3.3205        -327.8909    -331.0869       3.1960   343.4
3.3210        -327.8912    -331.0365       3.1453   338.0
3.3215        -327.8914    -331.0080       3.1165   334.9
3.3220        -327.8922    -331.0130       3.1208   335.3
3.3225        -327.8935    -331.0550       3.1615   339.7
3.3230        -327.8955    -331.1232       3.2277   346.8
3.3235        -327.8984    -331.1946       3.2962   354.2
3.3240        -327.9006    -331.2421       3.3415   359.0
3.3245        -327.9017    -331.2484       3.3467   359.6
3.3250        -327.9024    -331.2133       3.3109   355.8
3.3255        -327.9024    -331.1497       3.2473   348.9
3.3260        -327.9026    -331.0812       3.1786   341.5
3.3265        -327.9032    -331.0303       3.1271   336.0
3.3270        -327.9041    -331.0117       3.1076   333.9
3.3275        -327.9053    -331.0324       3.1271   336.0
3.3280        -327.9076    -331.0882       3.1806   341.8
3.3285        -327.9102    -331.1601       3.2499   349.2
3.3290        -327.9125    -331.2232       3.3108   355.7
3.3295        -327.9146    -331.2563       3.3417   359.1
3.3300        -327.9155    -331.2486       3.3331   358.1
3.3305        -327.9157    -331.2080       3.2923   353.8
3.3310        -327.9158    -331.1583       3.2426   348.4
3.3315        -327.9160    -331.1285       3.2125   345.2
3.3320        -327.9170    -331.1409       3.2239   346.4
3.3325        -327.9199    -331.2023       3.2824   352.7
3.3330        -327.9236    -331.2953       3.3718   362.3
3.3335        -327.9274    -331.3911       3.4637   372.2
3.3340        -327.9308    -331.4615       3.5306   379.4
3.3345        -327.9337    -331.4930       3.5593   382.4
3.3350        -327.9364    -331.4892       3.5527   381.7
3.3355        -327.9393    -331.4637       3.5244   378.7
3.3360        -327.9430    -331.4325       3.4895   374.9
3.3365        -327.9470    -331.4055       3.4585   371.6
3.3370        -327.9517    -331.3921       3.4404   369.7
3.3375        -327.9576    -331.3954       3.4379   369.4
3.3380        -327.9641    -331.4065       3.4424   369.9
3.3385        -327.9705    -331.4112       3.4407   369.7
3.3390        -327.9770    -331.3985       3.4215   367.6
3.3395        -327.9831    -331.3635       3.3804   363.2
3.3400        -327.9887    -331.3114       3.3226   357.0
3.3405        -327.9942    -331.2561       3.2619   350.5
3.3410        -328.0000    -331.2143       3.2143   345.4
3.3415        -328.0061    -331.1984       3.1923   343.0
3.3420        -328.0127    -331.2127       3.2000   343.8
3.3425        -328.0202    -331.2527       3.2325   347.3
3.3430        -328.0274    -331.3046       3.2772   352.1
3.3435        -328.0346    -331.3548       3.3202   356.8
3.3440        -328.0420    -331.3936       3.3516   360.1
3.3445        -328.0491    -331.4138       3.3647   361.5
3.3450        -328.0563    -331.4126       3.3564   360.6
3.3455        -328.0631    -331.3918       3.3287   357.7
3.3460        -328.0693    -331.3606       3.2913   353.6
3.3465        -328.0752    -331.3382       3.2630   350.6
3.3470        -328.0822    -331.3467       3.2644   350.8
3.3475        -328.0903    -331.3957       3.3055   355.2
3.3480        -328.0997    -331.4778       3.3781   363.0
3.3485        -328.1097    -331.5691       3.4594   371.7
3.3490        -328.1196    -331.6424       3.5227   378.5
3.3495        -328.1292    -331.6809       3.5517   381.6
3.3500        -328.1383    -331.6840       3.5457   381.0
3.3505        -328.1476    -331.6653       3.5176   378.0
3.3510        -328.1572    -331.6434       3.4863   374.6
3.3515        -328.1678    -331.6315       3.4637   372.2
3.3520        -328.1791    -331.6323       3.4532   371.0
3.3525        -328.1907    -331.6421       3.4515   370.9
3.3530        -328.2026    -331.6567       3.4541   371.1
3.3535        -328.2151    -331.6722       3.4571   371.5
3.3540        -328.2282    -331.6800       3.4519   370.9
3.3545        -328.2413    -331.6726       3.4313   368.7
3.3550        -328.2541    -331.6447       3.3907   364.3
3.3555        -328.2666    -331.5952       3.3287   357.7
3.3560        -328.2782    -331.5315       3.2533   349.6
3.3565        -328.2894    -331.4696       3.1801   341.7
3.3570        -328.3013    -331.4283       3.1270   336.0
3.3575        -328.3131    -331.4191       3.1060   333.7
3.3580        -328.3261    -331.4426       3.1165   334.9
3.3585        -328.3392    -331.4834       3.1442   337.8
3.3590        -328.3521    -331.5222       3.1700   340.6
3.3595        -328.3644    -331.5445       3.1801   341.7
3.3600        -328.3759    -331.5466       3.1706   340.7
3.3605        -328.3869    -331.5356       3.1487   338.3
3.3610        -328.3975    -331.5245       3.1270   336.0
3.3615        -328.4082    -331.5281       3.1199   335.2
3.3620        -328.4192    -331.5576       3.1384   337.2
3.3625        -328.4309    -331.6167       3.1858   342.3
3.3630        -328.4437    -331.6979       3.2542   349.7
3.3635        -328.4568    -331.7835       3.3267   357.4
3.3640        -328.4702    -331.8532       3.3829   363.5
3.3645        -328.4832    -331.8894       3.4063   366.0
3.3650        -328.4954    -331.8867       3.3913   364.4
3.3655        -328.5068    -331.8529       3.3461   359.5
3.3660        -328.5186    -331.8066       3.2879   353.3
3.3665        -328.5305    -331.7647       3.2342   347.5
3.3670        -328.5427    -331.7402       3.1975   343.6
3.3675        -328.5551    -331.7388       3.1836   342.1
3.3680        -328.5681    -331.7572       3.1891   342.7
3.3685        -328.5812    -331.7867       3.2055   344.4
3.3690        -328.5940    -331.8177       3.2237   346.4
3.3695        -328.6063    -331.8471       3.2407   348.2
3.3700        -328.6199    -331.8763       3.2565   349.9
3.3705        -328.6336    -331.8978       3.2642   350.7
3.3710        -328.6474    -331.8975       3.2501   349.2
3.3715        -328.6601    -331.8646       3.2045   344.3
3.3720        -328.6709    -331.8053       3.1343   336.8
3.3725        -328.6812    -331.7460       3.0648   329.3
3.3730        -328.6920    -331.7175       3.0255   325.1
3.3735        -328.7044    -331.7336       3.0292   325.5
3.3740        -328.7174    -331.7837       3.0663   329.5
3.3745        -328.7304    -331.8431       3.1127   334.5
3.3750        -328.7429    -331.8859       3.1430   337.7
3.3755        -328.7543    -331.8964       3.1421   337.6
3.3760        -328.7645    -331.8747       3.1102   334.2
3.3765        -328.7743    -331.8343       3.0600   328.8
3.3770        -328.7834    -331.7942       3.0108   323.5
3.3775        -328.7933    -331.7734       2.9802   320.2
3.3780        -328.8034    -331.7780       2.9746   319.6
3.3785        -328.8138    -331.8006       2.9868   320.9
3.3790        -328.8238    -331.8279       3.0041   322.8
3.3795        -328.8331    -331.8506       3.0175   324.2
3.3800        -328.8420    -331.8658       3.0238   324.9
3.3805        -328.8506    -331.8753       3.0247   325.0
3.3810        -328.8590    -331.8821       3.0231   324.8
3.3815        -328.8673    -331.8885       3.0213   324.6
3.3820        -328.8757    -331.8964       3.0207   324.6
3.3825        -328.8838    -331.9031       3.0192   324.4
3.3830        -328.8919    -331.9032       3.0114   323.6
3.3835        -328.8994    -331.8937       2.9944   321.7
3.3840        -328.9062    -331.8775       2.9713   319.3
3.3845        -328.9125    -331.8601       2.9476   316.7
3.3850        -328.9189    -331.8470       2.9281   314.6
3.3855        -328.9252    -331.8397       2.9145   313.2
3.3860        -328.9305    -331.8370       2.9065   312.3
3.3865        -328.9357    -331.8417       2.9060   312.2
3.3870        -328.9410    -331.8543       2.9133   313.0
3.3875        -328.9462    -331.8700       2.9237   314.2
3.3880        -328.9510    -331.8800       2.9290   314.7
3.3885        -328.9555    -331.8763       2.9208   313.8
3.3890        -328.9590    -331.8554       2.8964   311.2
3.3895        -328.9618    -331.8204       2.8586   307.2
3.3900        -328.9643    -331.7789       2.8145   302.4
3.3905        -328.9664    -331.7384       2.7720   297.9
3.3910        -328.9680    -331.7065       2.7384   294.2
3.3915        -328.9694    -331.6888       2.7194   292.2
3.3920        -328.9707    -331.6871       2.7164   291.9
3.3925        -328.9719    -331.6969       2.7251   292.8
3.3930        -328.9721    -331.7094       2.7373   294.1
3.3935        -328.9714    -331.7191       2.7477   295.2
3.3940        -328.9705    -331.7261       2.7556   296.1
3.3945        -328.9692    -331.7280       2.7588   296.4
3.3950        -328.9676    -331.7188       2.7512   295.6
3.3955        -328.9648    -331.6930       2.7282   293.1
3.3960        -328.9611    -331.6539       2.6928   289.3
3.3965        -328.9560    -331.6149       2.6590   285.7
3.3970        -328.9511    -331.5966       2.6456   284.3
3.3975        -328.9469    -331.6083       2.6614   286.0
3.3980        -328.9424    -331.6431       2.7007   290.2
3.3985        -328.9374    -331.6874       2.7500   295.5
3.3990        -328.9315    -331.7268       2.7953   300.3
3.3995        -328.9242    -331.7537       2.8295   304.0
3.4000        -328.9165    -331.7709       2.8544   306.7
3.4005        -328.9084    -331.7826       2.8741   308.8
3.4010        -328.9001    -331.7909       2.8907   310.6
3.4015        -328.8919    -331.7943       2.9025   311.9
3.4020        -328.8834    -331.7858       2.9024   311.9
3.4025        -328.8736    -331.7579       2.8843   309.9
3.4030        -328.8626    -331.7159       2.8533   306.6
3.4035        -328.8513    -331.6775       2.8262   303.7
3.4040        -328.8406    -331.6612       2.8206   303.1
3.4045        -328.8307    -331.6719       2.8412   305.3
3.4050        -328.8208    -331.6972       2.8765   309.1
3.4055        -328.8096    -331.7170       2.9073   312.4
3.4060        -328.7967    -331.7189       2.9221   314.0
3.4065        -328.7830    -331.7078       2.9248   314.3
3.4070        -328.7694    -331.6966       2.9272   314.5
3.4075        -328.7563    -331.6924       2.9361   315.5
3.4080        -328.7433    -331.6910       2.9477   316.7
3.4085        -328.7290    -331.6841       2.9552   317.5
3.4090        -328.7144    -331.6719       2.9575   317.8
3.4095        -328.6992    -331.6589       2.9597   318.0
3.4100        -328.6842    -331.6509       2.9667   318.8
3.4105        -328.6692    -331.6488       2.9796   320.2
3.4110        -328.6540    -331.6487       2.9947   321.8
3.4115        -328.6388    -331.6435       3.0047   322.8
3.4120        -328.6228    -331.6250       3.0022   322.6
3.4125        -328.6063    -331.5914       2.9850   320.7
3.4130        -328.5891    -331.5468       2.9577   317.8
3.4135        -328.5718    -331.5021       2.9303   314.9
3.4140        -328.5546    -331.4687       2.9141   313.1
3.4145        -328.5382    -331.4495       2.9113   312.8
3.4150        -328.5214    -331.4346       2.9131   313.0
3.4155        -328.5038    -331.4139       2.9100   312.7
3.4160        -328.4847    -331.3855       2.9008   311.7
3.4165        -328.4651    -331.3621       2.8970   311.3
3.4170        -328.4457    -331.3599       2.9142   313.1
3.4175        -328.4271    -331.3846       2.9575   317.8
3.4180        -328.4084    -331.4240       3.0156   324.0
3.4185        -328.3882    -331.4585       3.0704   329.9
3.4190        -328.3674    -331.4783       3.1110   334.3
3.4195        -328.3452    -331.4819       3.1366   337.0
3.4200        -328.3234    -331.4761       3.1527   338.8
3.4205        -328.3013    -331.4662       3.1649   340.1
3.4210        -328.2796    -331.4553       3.1757   341.2
3.4215        -328.2577    -331.4414       3.1838   342.1
3.4220        -328.2354    -331.4236       3.1882   342.6
3.4225        -328.2126    -331.4067       3.1941   343.2
3.4230        -328.1899    -331.4008       3.2109   345.0
3.4235        -328.1676    -331.4137       3.2461   348.8
3.4240        -328.1460    -331.4424       3.2964   354.2
3.4245        -328.1244    -331.4706       3.3462   359.5
