Time (ps), Instantaneous temperature (K), Running average temperature (K), Target temperature (K), Total energy (eV), Potential energy (eV), Kinetic energy (eV)
3.4905, 365.4, 345.44092536885915, 350.0, -332.4683, -335.9167, 3.4483
3.491, 364.5, 345.4436551131489, 350.0, -332.4877, -335.927, 3.4392
3.4915, 367.4, 345.4467993698991, 350.0, -332.5088, -335.9756, 3.4668
3.492, 372.9, 345.4507302405506, 350.0, -332.5316, -336.0504, 3.5188
3.4925, 378.1, 345.4554044380824, 350.0, -332.5551, -336.1227, 3.5676
3.493, 379.9, 345.4603349556263, 350.0, -332.578, -336.163, 3.585
3.4935, 377.0, 345.46484900529634, 350.0, -332.6002, -336.1579, 3.5577
3.494, 370.3, 345.46840297653193, 350.0, -332.6212, -336.115, 3.4938
3.4945, 362.4, 345.4708255830598, 350.0, -332.6413, -336.0605, 3.4192
3.495, 356.6, 345.4724177396288, 350.0, -332.6625, -336.0272, 3.3647
3.4955, 355.0, 345.4737805750258, 350.0, -332.6848, -336.0344, 3.3497
3.496, 357.6, 345.4755148741427, 350.0, -332.7085, -336.0826, 3.3741
3.4965, 362.3, 345.4779207779215, 350.0, -332.7332, -336.1522, 3.419
3.497, 366.5, 345.48092650843654, 350.0, -332.7578, -336.2159, 3.4581
3.4975, 368.2, 345.48417441029386, 350.0, -332.7821, -336.2561, 3.474
3.498, 367.1, 345.48726415094416, 350.0, -332.8059, -336.2694, 3.4635
3.4985, 363.7, 345.4898670858948, 350.0, -332.8296, -336.2619, 3.4323
3.499, 359.0, 345.4917976564741, 350.0, -332.8535, -336.2412, 3.3877
3.4995, 353.5, 345.4929418488364, 350.0, -332.8775, -336.2134, 3.3359
3.5, 347.8, 345.4932714285722, 350.0, -332.9009, -336.1828, 3.2819
3.5005, 342.7, 345.49287244679414, 350.0, -332.9236, -336.1569, 3.2333
3.501, 338.8, 345.4919165952593, 350.0, -332.9465, -336.1436, 3.1971
3.5015, 336.5, 345.49063258603536, 350.0, -332.9697, -336.1451, 3.1754
3.502, 335.0, 345.48913478012645, 350.0, -332.993, -336.1543, 3.1613
3.5025, 333.0, 345.4873518915069, 350.0, -333.0157, -336.1584, 3.1426
3.503, 329.8, 345.48511276049175, 350.0, -333.0378, -336.1494, 3.1116
3.5035, 325.2, 345.4822177822186, 350.0, -333.0587, -336.1277, 3.069
3.504, 320.5, 345.4786529680373, 350.0, -333.0785, -336.1032, 3.0247
3.5045, 317.1, 345.4746040804688, 350.0, -333.0986, -336.0907, 2.9921
3.505, 315.8, 345.4703708987169, 350.0, -333.1184, -336.0984, 2.9799
3.5055, 316.6, 345.46625303095215, 350.0, -333.1387, -336.1265, 2.9877
3.506, 318.6, 345.4624215630356, 350.0, -333.1591, -336.1658, 3.0066
3.5065, 320.4, 345.45884785398624, 350.0, -333.1794, -336.2022, 3.0229
3.507, 320.7, 345.45531793555824, 350.0, -333.1985, -336.2243, 3.0259
3.5075, 319.5, 345.4516179615119, 350.0, -333.2169, -336.2318, 3.0148
3.508, 317.6, 345.447648232612, 350.0, -333.2348, -336.2314, 2.9966
3.5085, 315.7, 345.4434088641878, 350.0, -333.2528, -336.232, 2.9792
3.509, 314.4, 345.43898546594556, 350.0, -333.2706, -336.2373, 2.9667
3.5095, 313.6, 345.43444935176035, 350.0, -333.2878, -336.2471, 2.9593
3.51, 313.3, 345.4298717948726, 350.0, -333.3047, -336.2613, 2.9565
3.5105, 313.7, 345.4253525138878, 350.0, -333.3208, -336.2813, 2.9605
3.511, 315.3, 345.42106237539247, 350.0, -333.3369, -336.3124, 2.9755
3.5115, 317.9, 345.41714367079675, 350.0, -333.3537, -336.3535, 2.9998
3.512, 320.4, 345.4135820045566, 350.0, -333.3702, -336.3932, 3.023
3.5125, 321.4, 345.41016370106837, 350.0, -333.3863, -336.419, 3.0327
3.513, 320.3, 345.40658980928055, 350.0, -333.4014, -336.4236, 3.0221
3.5135, 317.3, 345.4025900099623, 350.0, -333.416, -336.4103, 2.9943
3.514, 313.6, 345.3980648833246, 350.0, -333.4297, -336.3889, 2.9592
3.5145, 310.3, 345.3930715606779, 350.0, -333.4434, -336.3718, 2.9284
3.515, 308.2, 345.38778093883434, 350.0, -333.4573, -336.3656, 2.9084
3.5155, 307.0, 345.38232114919714, 350.0, -333.4712, -336.3678, 2.8967
3.516, 305.7, 345.3766780432317, 350.0, -333.4844, -336.3687, 2.8843
3.5165, 303.2, 345.37068107493326, 350.0, -333.497, -336.3581, 2.8611
3.517, 299.0, 345.36408871197125, 350.0, -333.5087, -336.3298, 2.8211
3.5175, 293.0, 345.35664534470584, 350.0, -333.5193, -336.2842, 2.765
3.518, 286.2, 345.3482376350207, 350.0, -333.5292, -336.2296, 2.7004
3.5185, 279.5, 345.3388802046335, 350.0, -333.5383, -336.1752, 2.637
3.519, 273.6, 345.32868712702555, 350.0, -333.5471, -336.1284, 2.5814
3.5195, 268.6, 345.3177866174181, 350.0, -333.5554, -336.0902, 2.5348
3.52, 264.3, 345.3062784090917, 350.0, -333.5627, -336.057, 2.4943
3.5205, 260.4, 345.29421957108445, 350.0, -333.5688, -336.0264, 2.4575
3.521, 256.9, 345.2816671400178, 350.0, -333.5744, -335.9987, 2.4243
3.5215, 253.7, 345.26866392162515, 350.0, -333.5792, -335.9734, 2.3942
3.522, 250.7, 345.2552385008526, 350.0, -333.5831, -335.9485, 2.3653
3.5225, 247.6, 345.2413768630243, 350.0, -333.586, -335.9226, 2.3366
3.523, 245.1, 345.22716434856744, 350.0, -333.5875, -335.9, 2.3125
3.5235, 244.1, 345.2128139633896, 350.0, -333.5879, -335.8912, 2.3033
3.524, 246.0, 345.1987372304209, 350.0, -333.5876, -335.9087, 2.3211
3.5245, 251.6, 345.18545893034565, 350.0, -333.5871, -335.9609, 2.3739
3.525, 260.8, 345.173489361703, 350.0, -333.5864, -336.0472, 2.4608
3.5255, 272.3, 345.163154162531, 350.0, -333.5855, -336.1551, 2.5696
3.526, 283.9, 345.1544668179248, 350.0, -333.584, -336.2631, 2.6791
3.5265, 293.3, 345.1471147029641, 350.0, -333.5814, -336.3489, 2.7674
3.527, 298.7, 345.14053019563454, 350.0, -333.5778, -336.396, 2.8182
3.5275, 299.3, 345.134032600993, 350.0, -333.5728, -336.3969, 2.8241
3.528, 295.6, 345.12701247165614, 350.0, -333.5665, -336.3558, 2.7893
3.5285, 289.4, 345.11911577157514, 350.0, -333.5593, -336.29, 2.7307
3.529, 283.3, 345.1103570416556, 350.0, -333.5521, -336.2254, 2.6733
3.5295, 279.9, 345.10111913868894, 350.0, -333.5446, -336.1852, 2.6407
3.53, 280.6, 345.0919830028336, 350.0, -333.5374, -336.1849, 2.6475
3.5305, 285.4, 345.0835292451502, 350.0, -333.5309, -336.2243, 2.6934
3.531, 292.8, 345.0761257434162, 350.0, -333.5238, -336.2864, 2.7626
3.5315, 300.0, 345.06974373495757, 350.0, -333.5162, -336.3473, 2.8311
3.532, 304.7, 345.06402887882297, 350.0, -333.5072, -336.3827, 2.8755
3.5325, 305.2, 345.0583864118904, 350.0, -333.4972, -336.3773, 2.8801
3.533, 301.4, 345.0522077554494, 350.0, -333.4854, -336.3295, 2.8441
3.5335, 294.9, 345.0451110796668, 350.0, -333.4727, -336.2558, 2.7831
3.534, 288.7, 345.03713921901607, 350.0, -333.4593, -336.1833, 2.724
3.5345, 285.8, 345.0287593719063, 350.0, -333.4463, -336.1432, 2.6969
3.535, 288.6, 345.02077793493714, 350.0, -333.4336, -336.1568, 2.7232
3.5355, 297.5, 345.01405741762204, 350.0, -333.4215, -336.229, 2.8075
3.536, 310.9, 345.00923359728586, 350.0, -333.4094, -336.3431, 2.9337
3.5365, 325.6, 345.0064894669879, 350.0, -333.3963, -336.4682, 3.072
3.537, 338.1, 345.0055131467353, 350.0, -333.3821, -336.5725, 3.1904
3.5375, 345.6, 345.0055971731457, 350.0, -333.3667, -336.6275, 3.2608
3.538, 346.3, 345.0057801017532, 350.0, -333.3497, -336.6172, 3.2675
3.5385, 340.7, 345.0051716829173, 350.0, -333.3321, -336.5465, 3.2144
3.539, 330.8, 345.0031647358019, 350.0, -333.3143, -336.4359, 3.1216
3.5395, 319.9, 344.99961859019714, 350.0, -333.2967, -336.3156, 3.0189
3.54, 311.4, 344.9948728813567, 350.0, -333.2795, -336.2175, 2.938
3.5405, 307.6, 344.98959186555646, 350.0, -333.2635, -336.1661, 2.9027
3.541, 309.5, 344.9845806269423, 350.0, -333.2483, -336.1689, 2.9206
3.5415, 316.1, 344.98050261188837, 350.0, -333.2328, -336.2155, 2.9826
3.542, 325.0, 344.97768210050896, 350.0, -333.2172, -336.2839, 3.0667
3.5425, 333.4, 344.9760479887093, 350.0, -333.2004, -336.3466, 3.1462
3.543, 339.1, 344.9752187411806, 350.0, -333.1823, -336.3824, 3.2001
3.5435, 341.2, 344.9746860448717, 350.0, -333.1628, -336.3819, 3.2191
3.544, 340.1, 344.97399830699857, 350.0, -333.1427, -336.3522, 3.2095
3.5445, 337.9, 344.97300042319165, 350.0, -333.1226, -336.3109, 3.1883
3.545, 336.5, 344.9718053596623, 350.0, -333.1026, -336.2775, 3.175
3.5455, 337.6, 344.9707657594142, 350.0, -333.0828, -336.2682, 3.1854
3.546, 342.0, 344.9703468697132, 350.0, -333.0637, -336.2905, 3.2268
3.5465, 349.5, 344.97098547864175, 350.0, -333.0449, -336.3428, 3.298
3.547, 359.1, 344.9729771638012, 350.0, -333.0257, -336.4145, 3.3889
3.5475, 369.1, 344.9763777307972, 350.0, -333.0063, -336.4895, 3.4833
3.548, 377.3, 344.9809329199557, 350.0, -332.9873, -336.5474, 3.5601
3.5485, 381.5, 344.98607862477184, 350.0, -332.9673, -336.5673, 3.6
3.549, 380.7, 344.9911101718802, 350.0, -332.9466, -336.5391, 3.5925
3.5495, 375.6, 344.99542189040795, 350.0, -332.9252, -336.4694, 3.5442
3.55, 368.7, 344.99876056338115, 350.0, -332.9047, -336.3834, 3.4786
3.5505, 363.0, 345.001295592171, 350.0, -332.8849, -336.3098, 3.4248
3.551, 360.9, 345.00353421571475, 350.0, -332.8666, -336.2719, 3.4052
3.5515, 363.1, 345.0060819372105, 350.0, -332.8498, -336.2764, 3.4266
3.552, 368.6, 345.00940315315404, 350.0, -332.8336, -336.3114, 3.4779
3.5525, 374.9, 345.01361013370956, 350.0, -332.817, -336.3544, 3.5374
3.553, 379.9, 345.01851956093526, 350.0, -332.8001, -336.3852, 3.5851
3.5535, 382.5, 345.02379344308514, 350.0, -332.7829, -336.3917, 3.6088
3.554, 382.4, 345.02905177265137, 350.0, -332.7647, -336.3734, 3.6087
3.5545, 381.4, 345.0341679561128, 350.0, -332.7473, -336.3458, 3.5985
3.555, 381.0, 345.03922644163237, 350.0, -332.7306, -336.326, 3.5954
3.5555, 382.6, 345.04450850794626, 350.0, -332.7155, -336.3255, 3.61
3.556, 385.9, 345.0502530933642, 350.0, -332.7011, -336.3425, 3.6415
3.5565, 389.9, 345.05655841417206, 350.0, -332.6876, -336.367, 3.6794
3.557, 393.3, 345.0633398931692, 350.0, -332.6738, -336.3848, 3.711
3.5575, 395.0, 345.07035839775205, 350.0, -332.6605, -336.388, 3.7275
3.558, 395.0, 345.0773749297366, 350.0, -332.6476, -336.375, 3.7274
3.5585, 393.2, 345.08413657440013, 350.0, -332.635, -336.3456, 3.7105
3.559, 389.8, 345.0904186569269, 350.0, -332.6232, -336.3011, 3.6779
3.5595, 384.8, 345.09599662874075, 350.0, -332.6123, -336.2436, 3.6314
3.56, 378.6, 345.1007022471918, 350.0, -332.6016, -336.1743, 3.5727
3.5605, 371.7, 345.10443757899253, 350.0, -332.5917, -336.0986, 3.5069
3.561, 364.7, 345.1071889918571, 350.0, -332.5821, -336.0234, 3.4413
3.5615, 358.4, 345.10905517338284, 350.0, -332.5732, -335.9548, 3.3816
3.562, 353.1, 345.1101768669295, 350.0, -332.5645, -335.8967, 3.3322
3.5625, 349.3, 345.1107649122815, 350.0, -332.5569, -335.8528, 3.2959
3.563, 346.8, 345.11100196463735, 350.0, -332.5496, -335.8221, 3.2725
3.5635, 345.1, 345.1110004209353, 350.0, -332.5422, -335.799, 3.2568
3.564, 343.8, 345.11081649831726, 350.0, -332.5348, -335.7785, 3.2437
3.5645, 342.4, 345.1104362463186, 350.0, -332.5269, -335.7578, 3.231
3.565, 341.5, 345.1099298737735, 350.0, -332.5184, -335.7403, 3.2219
3.5655, 341.7, 345.10945168980584, 350.0, -332.5101, -335.7344, 3.2243
3.566, 343.6, 345.109240044869, 350.0, -332.5025, -335.745, 3.2426
3.5665, 346.6, 345.10944903967555, 350.0, -332.4951, -335.7654, 3.2703
3.567, 349.1, 345.11000841042977, 350.0, -332.4875, -335.7817, 3.2942
3.5675, 350.3, 345.11073580939114, 350.0, -332.4791, -335.7844, 3.3053
3.568, 350.1, 345.1114349775793, 350.0, -332.4707, -335.774, 3.3033
3.5685, 349.0, 345.11197982345607, 350.0, -332.4623, -335.7555, 3.2932
3.569, 347.7, 345.11234239282794, 350.0, -332.4539, -335.7346, 3.2807
3.5695, 346.3, 345.11250875472837, 350.0, -332.4469, -335.7143, 3.2674
3.57, 344.6, 345.11243697479074, 350.0, -332.4391, -335.6911, 3.252
3.5705, 342.9, 345.1121271530606, 350.0, -332.431, -335.6662, 3.2352
3.571, 341.3, 345.11159339120775, 350.0, -332.4231, -335.6435, 3.2205
3.5715, 340.6, 345.1109617807652, 350.0, -332.4149, -335.629, 3.2141
3.572, 341.2, 345.1104143337074, 350.0, -332.4076, -335.6268, 3.2192
3.5725, 342.8, 345.110090972709, 350.0, -332.4001, -335.6348, 3.2346
3.573, 345.4, 345.11013154212225, 350.0, -332.3926, -335.652, 3.2594
3.5735, 348.8, 345.1106478242627, 350.0, -332.3854, -335.6769, 3.2915
3.574, 352.3, 345.11165360940197, 350.0, -332.378, -335.7024, 3.3245
3.5745, 355.3, 345.11307875227374, 350.0, -332.3699, -335.7225, 3.3526
3.575, 358.2, 345.1149090909098, 350.0, -332.3607, -335.7403, 3.3796
3.5755, 362.4, 345.1173262480779, 350.0, -332.3516, -335.7716, 3.42
3.576, 369.6, 345.1207494407166, 350.0, -332.344, -335.8313, 3.4873
3.5765, 379.2, 345.12551377044673, 350.0, -332.3376, -335.9161, 3.5785
3.577, 389.2, 345.13167458764406, 350.0, -332.3317, -336.0043, 3.6725
3.5775, 396.7, 345.1388819007695, 350.0, -332.3256, -336.0689, 3.7433
3.578, 399.9, 345.1465343767476, 350.0, -332.3189, -336.0921, 3.7732
3.5785, 398.5, 345.15398910157967, 350.0, -332.3121, -336.0719, 3.7598
3.579, 393.7, 345.16077116513077, 350.0, -332.3059, -336.0211, 3.7152
3.5795, 387.7, 345.1667132281053, 350.0, -332.3002, -335.9588, 3.6586
3.58, 382.8, 345.17196927374385, 350.0, -332.2949, -335.907, 3.6121
3.5805, 381.0, 345.17697248987656, 350.0, -332.2912, -335.8862, 3.595
3.581, 383.4, 345.1823094107799, 350.0, -332.2884, -335.9065, 3.6181
3.5815, 389.8, 345.1885383219329, 350.0, -332.2875, -335.9652, 3.6777
3.582, 398.0, 345.1959101060868, 350.0, -332.2875, -336.0427, 3.7552
3.5825, 405.5, 345.20432658757926, 350.0, -332.2877, -336.1142, 3.8265
3.583, 410.3, 345.21341054981934, 350.0, -332.2883, -336.1602, 3.8719
3.5835, 411.1, 345.22260359983335, 350.0, -332.289, -336.1686, 3.8796
3.584, 408.0, 345.23136160714364, 350.0, -332.2898, -336.1395, 3.8498
3.5845, 402.2, 345.23930813223683, 350.0, -332.2907, -336.0861, 3.7954
3.585, 396.2, 345.2464156206424, 350.0, -332.2925, -336.0307, 3.7382
3.5855, 392.1, 345.2529493794458, 350.0, -332.2954, -335.995, 3.6996
3.586, 391.2, 345.2593558282217, 350.0, -332.2999, -335.9916, 3.6917
3.5865, 393.3, 345.2660532552636, 350.0, -332.3058, -336.0167, 3.7109
3.587, 396.7, 345.273222748816, 350.0, -332.3121, -336.0549, 3.7428
3.5875, 399.9, 345.28083623693465, 350.0, -332.319, -336.092, 3.773
3.588, 401.9, 345.28872630992277, 350.0, -332.3261, -336.1181, 3.7919
3.5885, 401.8, 345.296600250802, 350.0, -332.3347, -336.1263, 3.7916
3.589, 398.6, 345.3040261911404, 350.0, -332.3438, -336.1051, 3.7613
3.5895, 391.6, 345.31047499651845, 350.0, -332.3526, -336.0472, 3.6947
3.59, 381.0, 345.3154456824521, 350.0, -332.3612, -335.9566, 3.5954
3.5905, 368.6, 345.31868820498624, 350.0, -332.3697, -335.8478, 3.4781
3.591, 356.7, 345.3202729044843, 350.0, -332.3776, -335.7439, 3.3662
3.5915, 348.3, 345.3206877349305, 350.0, -332.3862, -335.6725, 3.2863
3.592, 345.1, 345.32065701559105, 350.0, -332.3955, -335.6521, 3.2566
3.5925, 347.5, 345.3209603340301, 350.0, -332.4062, -335.6847, 3.2785
3.593, 353.4, 345.3220846089627, 350.0, -332.4178, -335.7527, 3.3349
3.5935, 359.8, 345.32409906776206, 350.0, -332.4301, -335.8252, 3.3951
3.594, 363.2, 345.32658597662856, 350.0, -332.4417, -335.869, 3.4273
3.5945, 361.8, 345.32887745166306, 350.0, -332.4522, -335.8661, 3.4139
3.595, 356.2, 345.3303894297644, 350.0, -332.4609, -335.8222, 3.3613
3.5955, 349.4, 345.3309553608686, 350.0, -332.4697, -335.7662, 3.2965
3.596, 344.2, 345.33079810901086, 350.0, -332.4796, -335.7274, 3.2479
3.5965, 342.0, 345.3303350479641, 350.0, -332.4902, -335.7174, 3.2273
3.597, 342.3, 345.32991381707063, 350.0, -332.5008, -335.7308, 3.23
3.5975, 344.3, 345.32977067408, 350.0, -332.5108, -335.76, 3.2492
3.598, 348.2, 345.3301695386334, 350.0, -332.5203, -335.8058, 3.2855
3.5985, 354.1, 345.33138807836684, 350.0, -332.5312, -335.8725, 3.3413
3.599, 361.4, 345.33362045012586, 350.0, -332.543, -335.9536, 3.4106
3.5995, 368.6, 345.3368523406037, 350.0, -332.5552, -336.0331, 3.478
3.6, 373.6, 345.3407777777786, 350.0, -332.5676, -336.0925, 3.5249
3.6005, 375.2, 345.3449243160681, 350.0, -332.5795, -336.1199, 3.5404
3.601, 373.7, 345.3488614273822, 350.0, -332.5914, -336.1173, 3.526
3.6015, 370.2, 345.35231153686055, 350.0, -332.603, -336.0959, 3.4929
3.602, 366.4, 345.3552332037766, 350.0, -332.6152, -336.0725, 3.4573
3.6025, 364.0, 345.3578209576692, 350.0, -332.6275, -336.0618, 3.4344
3.603, 364.0, 345.3604079933398, 350.0, -332.6407, -336.0757, 3.4349
3.6035, 366.7, 345.36336894685815, 350.0, -332.6552, -336.1158, 3.4606
3.604, 371.0, 345.36692563818076, 350.0, -332.6705, -336.1714, 3.501
3.6045, 375.2, 345.37106394784394, 350.0, -332.6861, -336.2261, 3.54
3.605, 377.8, 345.3755617198345, 350.0, -332.7016, -336.2663, 3.5648
3.6055, 378.5, 345.3801553182647, 350.0, -332.7169, -336.2882, 3.5713
3.606, 377.8, 345.38465058236363, 350.0, -332.7325, -336.2971, 3.5646
3.6065, 376.3, 345.38893664217477, 350.0, -332.749, -336.2996, 3.5506
3.607, 373.9, 345.3928888272812, 350.0, -332.7663, -336.2945, 3.5282
3.6075, 369.8, 345.3962716562725, 350.0, -332.7833, -336.2728, 3.4894
3.608, 363.5, 345.3987804878057, 350.0, -332.7999, -336.2302, 3.4303
3.6085, 355.9, 345.40023555494054, 350.0, -332.8152, -336.1732, 3.358
3.609, 348.5, 345.40066500415713, 350.0, -332.831, -336.1195, 3.2885
3.6095, 343.1, 345.4003463083538, 350.0, -332.8468, -336.084, 3.2372
3.61, 340.2, 345.39962603878206, 350.0, -332.8626, -336.0732, 3.2106
3.6105, 340.1, 345.39889212020586, 350.0, -332.8787, -336.0875, 3.2088
3.611, 342.0, 345.3984214898929, 350.0, -332.8951, -336.1221, 3.227
3.6115, 345.0, 345.39836632978074, 350.0, -332.9116, -336.1673, 3.2557
3.612, 348.1, 345.39874031007844, 350.0, -332.9281, -336.2131, 3.285
3.6125, 350.5, 345.3994463667829, 350.0, -332.9447, -336.2516, 3.3069
3.613, 351.5, 345.4002906172165, 350.0, -332.961, -336.2782, 3.3171
3.6135, 351.4, 345.4011207970121, 350.0, -332.9773, -336.293, 3.3157
3.614, 350.3, 345.40179856115196, 350.0, -332.9937, -336.2987, 3.305
3.6145, 348.4, 345.4022133075123, 350.0, -333.0101, -336.2977, 3.2876
3.615, 346.3, 345.40233748271174, 350.0, -333.0262, -336.2937, 3.2675
3.6155, 344.6, 345.4022265246862, 350.0, -333.0419, -336.294, 3.2521
3.616, 344.6, 345.402115597346, 350.0, -333.0576, -336.309, 3.2514
3.6165, 346.9, 345.4023226876823, 350.0, -333.0742, -336.3473, 3.2731
3.617, 351.4, 345.4031517832466, 350.0, -333.0916, -336.4074, 3.3157
3.6175, 356.6, 345.40469937802436, 350.0, -333.1098, -336.4751, 3.3653
3.618, 360.5, 345.40678551686096, 350.0, -333.1284, -336.5299, 3.4015
3.6185, 361.3, 345.40898162222, 350.0, -333.1462, -336.555, 3.4088
3.619, 358.5, 345.41079027355704, 350.0, -333.1633, -336.5457, 3.3824
3.6195, 352.7, 345.4117972095602, 350.0, -333.1808, -336.5085, 3.3277
3.62, 344.9, 345.41172651933783, 350.0, -333.1975, -336.4516, 3.2542
3.6205, 336.2, 345.41045435713386, 350.0, -333.2138, -336.3863, 3.1724
3.621, 327.9, 345.40803645401905, 350.0, -333.2296, -336.3237, 3.0941
3.6215, 320.8, 345.404638961757, 350.0, -333.2452, -336.2721, 3.0269
3.622, 315.3, 345.4004831584768, 350.0, -333.2606, -336.2353, 2.9747
3.6225, 311.2, 345.3957625948938, 350.0, -333.2755, -336.2122, 2.9367
3.623, 308.4, 345.39065691416033, 350.0, -333.29, -336.1999, 2.9099
3.6235, 306.3, 345.3852628673942, 350.0, -333.3039, -336.1943, 2.8903
3.624, 304.7, 345.3796495584997, 350.0, -333.3171, -336.1919, 2.8748
3.6245, 303.1, 345.3738170782185, 350.0, -333.3305, -336.1901, 2.8596
3.625, 300.8, 345.367668965518, 350.0, -333.3431, -336.1815, 2.8384
3.6255, 297.3, 345.3610398565723, 350.0, -333.3549, -336.1607, 2.8058
3.626, 292.7, 345.3537782680648, 350.0, -333.3653, -336.1274, 2.7621
3.6265, 288.1, 345.3458844616029, 350.0, -333.3743, -336.0928, 2.7185
3.627, 285.5, 345.3376344086029, 350.0, -333.3831, -336.0768, 2.6938
3.6275, 286.5, 345.3295244658864, 350.0, -333.3921, -336.0951, 2.703
3.628, 291.1, 345.3220507166491, 350.0, -333.4017, -336.1487, 2.747
3.6285, 297.8, 345.31550227366756, 350.0, -333.4119, -336.2217, 2.8099
3.629, 303.9, 345.3097960870771, 350.0, -333.421, -336.2889, 2.8678
3.6295, 307.6, 345.30460118473695, 350.0, -333.429, -336.3318, 2.9028
3.63, 308.5, 345.29953168044153, 350.0, -333.4358, -336.3472, 2.9114
3.6305, 307.6, 345.2943396226423, 350.0, -333.4421, -336.3444, 2.9023
3.631, 306.0, 345.28892866978873, 350.0, -333.448, -336.3357, 2.8877
3.6315, 305.0, 345.2833815227875, 350.0, -333.4537, -336.3314, 2.8776
3.632, 305.1, 345.27784966960434, 350.0, -333.459, -336.338, 2.879
3.6325, 306.9, 345.27256710254727, 350.0, -333.4642, -336.3601, 2.8959
3.633, 310.3, 345.267753922379, 350.0, -333.4696, -336.3977, 2.9282
3.6335, 314.8, 345.2635613045281, 350.0, -333.4744, -336.4451, 2.9706
3.634, 319.6, 345.26003026967607, 350.0, -333.4794, -336.4952, 3.0158
3.6345, 323.8, 345.257078002477, 350.0, -333.4839, -336.5391, 3.0552
3.635, 326.5, 345.254497936727, 350.0, -333.4879, -336.5691, 3.0812
3.6355, 327.5, 345.2520561133276, 350.0, -333.4913, -336.5818, 3.0905
3.636, 326.8, 345.2495187018709, 350.0, -333.4945, -336.5783, 3.0837
3.6365, 324.8, 345.2467069984882, 350.0, -333.4975, -336.5626, 3.0651
3.637, 322.3, 345.24355237833447, 350.0, -333.4997, -336.5408, 3.0412
3.6375, 320.2, 345.2401099656364, 350.0, -333.5021, -336.5239, 3.0218
3.638, 319.4, 345.23655854865376, 350.0, -333.5051, -336.5193, 3.0142
3.6385, 319.8, 345.2330630754438, 350.0, -333.5076, -336.5252, 3.0176
3.639, 320.6, 345.22967848310043, 350.0, -333.5106, -336.5362, 3.0255
3.6395, 321.0, 345.22634977332115, 350.0, -333.5126, -336.5418, 3.0292
3.64, 320.4, 345.2229395604402, 350.0, -333.5141, -336.5374, 3.0233
3.6405, 319.1, 345.21935173739934, 350.0, -333.5146, -336.5252, 3.0106
3.641, 317.8, 345.2155863773695, 350.0, -333.5151, -336.5142, 2.9992
3.6415, 317.6, 345.21179459014206, 350.0, -333.5152, -336.5123, 2.9971
3.642, 318.9, 345.20818231740867, 350.0, -333.5156, -336.5245, 3.0089
3.6425, 321.4, 345.20491420727586, 350.0, -333.5161, -336.5486, 3.0324
3.643, 324.1, 345.20201756793915, 350.0, -333.5167, -336.5749, 3.0583
3.6435, 325.9, 345.19936873885064, 350.0, -333.5162, -336.5917, 3.0755
3.644, 326.3, 345.19677552140564, 350.0, -333.5152, -336.594, 3.0788
3.6445, 325.3, 345.1940458224728, 350.0, -333.514, -336.5836, 3.0696
3.645, 323.8, 345.19111111111164, 350.0, -333.5121, -336.5677, 3.0555
3.6455, 322.9, 345.18805376491616, 350.0, -333.5102, -336.5571, 3.0468
3.646, 323.6, 345.1850932528804, 350.0, -333.5084, -336.5622, 3.0538
3.6465, 326.5, 345.1825311942964, 350.0, -333.5067, -336.5874, 3.0807
3.647, 331.2, 345.18061420345543, 350.0, -333.5053, -336.6306, 3.1253
3.6475, 336.9, 345.1794790952713, 350.0, -333.504, -336.683, 3.179
3.648, 342.2, 345.1790707236848, 350.0, -333.5024, -336.7317, 3.2293
3.6485, 346.1, 345.1791969302459, 350.0, -333.5006, -336.7669, 3.2663
3.649, 347.8, 345.179556042752, 350.0, -333.4986, -336.7806, 3.282
3.6495, 347.0, 345.1798054528023, 350.0, -333.4959, -336.7698, 3.274
3.65, 344.2, 345.1796712328773, 350.0, -333.4929, -336.7404, 3.2475
3.6505, 340.7, 345.1790576633344, 350.0, -333.4896, -336.7041, 3.2145
3.651, 338.1, 345.1780881950157, 350.0, -333.4864, -336.6767, 3.1903
3.6515, 337.8, 345.17707791318696, 350.0, -333.4839, -336.6713, 3.1874
3.652, 340.2, 345.1763964950718, 350.0, -333.4819, -336.6923, 3.2105
3.6525, 344.9, 345.17635865845375, 350.0, -333.4798, -336.7342, 3.2544
3.653, 350.5, 345.1770873254865, 350.0, -333.4778, -336.7852, 3.3074
3.6535, 355.7, 345.1785274394423, 350.0, -333.4758, -336.8325, 3.3568
3.654, 359.4, 345.1804734537499, 350.0, -333.4739, -336.8648, 3.3909
3.6545, 360.6, 345.18258311670604, 350.0, -333.471, -336.8734, 3.4024
3.655, 359.7, 345.18456908344797, 350.0, -333.4681, -336.8623, 3.3942
3.6555, 357.8, 345.186294624539, 350.0, -333.4651, -336.841, 3.3758
3.656, 356.1, 345.18778719912535, 350.0, -333.4628, -336.8227, 3.3599
3.6565, 355.7, 345.1892246683994, 350.0, -333.461, -336.8174, 3.3564
3.657, 357.0, 345.1908394859181, 350.0, -333.4592, -336.8277, 3.3686
3.6575, 359.8, 345.19283663704783, 350.0, -333.4582, -336.8534, 3.3952
3.658, 363.6, 345.19535265172294, 350.0, -333.4573, -336.8879, 3.4306
3.6585, 367.4, 345.19838731720716, 350.0, -333.4567, -336.9236, 3.4669
3.659, 370.6, 345.20185843126603, 350.0, -333.456, -336.9534, 3.4974
