Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.2025        -332.6192    -335.8880       3.2688   346.4
4.2030        -332.6152    -335.9205       3.3053   350.3
4.2035        -332.6114    -335.9537       3.3423   354.2
4.2040        -332.6073    -335.9676       3.3603   356.1
4.2045        -332.6027    -335.9486       3.3459   354.6
4.2050        -332.5974    -335.8933       3.2958   349.3
4.2055        -332.5917    -335.8119       3.2201   341.3
4.2060        -332.5861    -335.7229       3.1368   332.4
4.2065        -332.5804    -335.6474       3.0669   325.0
4.2070        -332.5751    -335.6047       3.0296   321.1
4.2075        -332.5701    -335.6040       3.0339   321.5
4.2080        -332.5666    -335.6411       3.0746   325.8
4.2085        -332.5622    -335.6929       3.1308   331.8
4.2090        -332.5574    -335.7353       3.1779   336.8
4.2095        -332.5519    -335.7498       3.1979   338.9
4.2100        -332.5449    -335.7315       3.1866   337.7
4.2105        -332.5377    -335.6934       3.1557   334.4
4.2110        -332.5301    -335.6564       3.1263   331.3
4.2115        -332.5231    -335.6439       3.1207   330.7
4.2120        -332.5165    -335.6698       3.1533   334.2
4.2125        -332.5114    -335.7332       3.2218   341.4
4.2130        -332.5063    -335.8120       3.3057   350.3
4.2135        -332.5013    -335.8744       3.3731   357.5
4.2140        -332.4951    -335.8895       3.3944   359.7
4.2145        -332.4878    -335.8434       3.3555   355.6
4.2150        -332.4789    -335.7462       3.2673   346.3
4.2155        -332.4696    -335.6339       3.1643   335.3
4.2160        -332.4614    -335.5525       3.0911   327.6
4.2165        -332.4544    -335.5342       3.0797   326.4
4.2170        -332.4486    -335.5882       3.1396   332.7
4.2175        -332.4438    -335.6990       3.2552   345.0
4.2180        -332.4385    -335.8316       3.3931   359.6
4.2185        -332.4327    -335.9500       3.5173   372.7
4.2190        -332.4266    -336.0262       3.5996   381.5
4.2195        -332.4193    -336.0460       3.6267   384.4
4.2200        -332.4110    -336.0168       3.6058   382.1
4.2205        -332.4031    -335.9663       3.5632   377.6
4.2210        -332.3956    -335.9306       3.5350   374.6
4.2215        -332.3896    -335.9448       3.5553   376.8
4.2220        -332.3854    -336.0275       3.6421   386.0
4.2225        -332.3831    -336.1707       3.7876   401.4
4.2230        -332.3827    -336.3422       3.9595   419.6
4.2235        -332.3825    -336.4962       4.1137   436.0
4.2240        -332.3825    -336.5941       4.2116   446.3
4.2245        -332.3821    -336.6155       4.2334   448.6
4.2250        -332.3820    -336.5661       4.1841   443.4
4.2255        -332.3831    -336.4717       4.0886   433.3
4.2260        -332.3860    -336.3642       3.9782   421.6
4.2265        -332.3898    -336.2683       3.8785   411.0
4.2270        -332.3951    -336.2004       3.8053   403.3
4.2275        -332.4017    -336.1669       3.7651   399.0
4.2280        -332.4097    -336.1629       3.7532   397.8
4.2285        -332.4193    -336.1761       3.7568   398.1
4.2290        -332.4286    -336.1880       3.7594   398.4
4.2295        -332.4382    -336.1840       3.7458   397.0
4.2300        -332.4480    -336.1584       3.7105   393.2
4.2305        -332.4586    -336.1147       3.6561   387.5
4.2310        -332.4687    -336.0607       3.5919   380.7
4.2315        -332.4788    -336.0114       3.5326   374.4
4.2320        -332.4899    -335.9837       3.4938   370.3
4.2325        -332.5014    -335.9878       3.4864   369.5
4.2330        -332.5138    -336.0268       3.5130   372.3
4.2335        -332.5272    -336.0947       3.5675   378.1
4.2340        -332.5415    -336.1782       3.6367   385.4
4.2345        -332.5568    -336.2600       3.7032   392.5
4.2350        -332.5722    -336.3229       3.7507   397.5
4.2355        -332.5876    -336.3594       3.7717   399.7
4.2360        -332.6038    -336.3722       3.7684   399.4
4.2365        -332.6204    -336.3680       3.7476   397.2
4.2370        -332.6377    -336.3552       3.7176   394.0
4.2375        -332.6553    -336.3422       3.6869   390.7
4.2380        -332.6742    -336.3327       3.6585   387.7
4.2385        -332.6934    -336.3231       3.6297   384.7
4.2390        -332.7128    -336.3090       3.5962   381.1
4.2395        -332.7321    -336.2866       3.5545   376.7
4.2400        -332.7515    -336.2577       3.5063   371.6
4.2405        -332.7711    -336.2269       3.4558   366.2
4.2410        -332.7910    -336.1960       3.4050   360.9
4.2415        -332.8112    -336.1617       3.3505   355.1
4.2420        -332.8312    -336.1170       3.2857   348.2
4.2425        -332.8499    -336.0584       3.2085   340.0
4.2430        -332.8679    -335.9938       3.1259   331.3
4.2435        -332.8852    -335.9351       3.0500   323.2
4.2440        -332.9018    -335.8954       2.9936   317.3
4.2445        -332.9182    -335.8860       2.9679   314.5
4.2450        -332.9350    -335.9136       2.9787   315.7
4.2455        -332.9523    -335.9749       3.0227   320.3
4.2460        -332.9704    -336.0551       3.0847   326.9
4.2465        -332.9885    -336.1282       3.1398   332.7
4.2470        -333.0058    -336.1708       3.1650   335.4
4.2475        -333.0214    -336.1745       3.1532   334.2
4.2480        -333.0359    -336.1527       3.1169   330.3
4.2485        -333.0496    -336.1326       3.0830   326.7
4.2490        -333.0643    -336.1413       3.0770   326.1
4.2495        -333.0797    -336.1904       3.1107   329.7
4.2500        -333.0964    -336.2745       3.1781   336.8
4.2505        -333.1132    -336.3725       3.2593   345.4
4.2510        -333.1300    -336.4638       3.3338   353.3
4.2515        -333.1464    -336.5350       3.3886   359.1
4.2520        -333.1634    -336.5828       3.4193   362.4
4.2525        -333.1807    -336.6049       3.4242   362.9
4.2530        -333.1980    -336.6021       3.4041   360.8
4.2535        -333.2149    -336.5790       3.3641   356.5
4.2540        -333.2314    -336.5439       3.3125   351.0
4.2545        -333.2475    -336.5101       3.2626   345.8
4.2550        -333.2636    -336.4950       3.2314   342.5
4.2555        -333.2805    -336.5111       3.2306   342.4
4.2560        -333.2985    -336.5554       3.2569   345.2
4.2565        -333.3170    -336.6110       3.2941   349.1
4.2570        -333.3354    -336.6535       3.3181   351.6
4.2575        -333.3536    -336.6615       3.3079   350.6
4.2580        -333.3701    -336.6252       3.2551   345.0
4.2585        -333.3855    -336.5548       3.1693   335.9
4.2590        -333.4005    -336.4732       3.0727   325.6
4.2595        -333.4153    -336.4019       2.9865   316.5
4.2600        -333.4305    -336.3502       2.9196   309.4
4.2605        -333.4448    -336.3148       2.8700   304.2
4.2610        -333.4583    -336.2930       2.8347   300.4
4.2615        -333.4716    -336.2827       2.8111   297.9
4.2620        -333.4843    -336.2789       2.7946   296.2
4.2625        -333.4964    -336.2751       2.7786   294.5
4.2630        -333.5080    -336.2658       2.7578   292.3
4.2635        -333.5184    -336.2472       2.7288   289.2
4.2640        -333.5276    -336.2214       2.6937   285.5
4.2645        -333.5360    -336.1975       2.6615   282.1
4.2650        -333.5438    -336.1883       2.6445   280.3
4.2655        -333.5510    -336.2062       2.6552   281.4
4.2660        -333.5582    -336.2606       2.7024   286.4
4.2665        -333.5655    -336.3537       2.7881   295.5
4.2670        -333.5734    -336.4778       2.9044   307.8
4.2675        -333.5819    -336.6139       3.0320   321.3
4.2680        -333.5902    -336.7336       3.1434   333.1
4.2685        -333.5980    -336.8108       3.2129   340.5
4.2690        -333.6044    -336.8320       3.2276   342.1
4.2695        -333.6095    -336.8048       3.1953   338.6
4.2700        -333.6138    -336.7568       3.1429   333.1
4.2705        -333.6189    -336.7213       3.1023   328.8
4.2710        -333.6252    -336.7160       3.0908   327.6
4.2715        -333.6325    -336.7360       3.1035   328.9
4.2720        -333.6395    -336.7601       3.1206   330.7
4.2725        -333.6453    -336.7662       3.1209   330.7
4.2730        -333.6508    -336.7428       3.0919   327.7
4.2735        -333.6551    -336.6900       3.0348   321.6
4.2740        -333.6586    -336.6194       2.9608   313.8
4.2745        -333.6619    -336.5474       2.8855   305.8
4.2750        -333.6651    -336.4896       2.8245   299.3
4.2755        -333.6677    -336.4559       2.7882   295.5
4.2760        -333.6699    -336.4536       2.7837   295.0
4.2765        -333.6725    -336.4864       2.8139   298.2
4.2770        -333.6744    -336.5514       2.8770   304.9
4.2775        -333.6767    -336.6446       2.9680   314.5
4.2780        -333.6796    -336.7514       3.0718   325.5
4.2785        -333.6824    -336.8473       3.1648   335.4
4.2790        -333.6848    -336.9074       3.2226   341.5
4.2795        -333.6863    -336.9128       3.2265   341.9
4.2800        -333.6859    -336.8586       3.1727   336.2
4.2805        -333.6838    -336.7653       3.0815   326.6
4.2810        -333.6818    -336.6749       2.9931   317.2
4.2815        -333.6812    -336.6247       2.9436   312.0
4.2820        -333.6821    -336.6271       2.9450   312.1
4.2825        -333.6837    -336.6639       2.9802   315.8
4.2830        -333.6848    -336.7012       3.0163   319.7
4.2835        -333.6841    -336.7089       3.0248   320.6
4.2840        -333.6818    -336.6772       2.9954   317.4
4.2845        -333.6784    -336.6154       2.9370   311.3
4.2850        -333.6753    -336.5429       2.8676   303.9
4.2855        -333.6723    -336.4755       2.8032   297.1
4.2860        -333.6690    -336.4226       2.7536   291.8
4.2865        -333.6651    -336.3917       2.7266   289.0
4.2870        -333.6613    -336.3881       2.7269   289.0
4.2875        -333.6571    -336.4127       2.7556   292.0
4.2880        -333.6527    -336.4619       2.8093   297.7
4.2885        -333.6481    -336.5250       2.8769   304.9
4.2890        -333.6429    -336.5851       2.9422   311.8
4.2895        -333.6370    -336.6254       2.9885   316.7
4.2900        -333.6304    -336.6341       3.0037   318.3
4.2905        -333.6227    -336.6080       2.9853   316.4
4.2910        -333.6140    -336.5573       2.9433   311.9
4.2915        -333.6049    -336.5022       2.8973   307.1
4.2920        -333.5958    -336.4650       2.8693   304.1
4.2925        -333.5882    -336.4590       2.8708   304.2
4.2930        -333.5806    -336.4757       2.8951   306.8
4.2935        -333.5723    -336.4970       2.9247   310.0
4.2940        -333.5626    -336.5089       2.9462   312.2
4.2945        -333.5521    -336.5092       2.9571   313.4
4.2950        -333.5410    -336.5044       2.9634   314.1
4.2955        -333.5301    -336.5010       2.9709   314.8
4.2960        -333.5189    -336.4984       2.9795   315.8
4.2965        -333.5067    -336.4949       2.9882   316.7
4.2970        -333.4940    -336.4955       3.0015   318.1
4.2975        -333.4806    -336.5092       3.0286   321.0
4.2980        -333.4678    -336.5454       3.0776   326.2
4.2985        -333.4552    -336.6021       3.1468   333.5
4.2990        -333.4428    -336.6652       3.2224   341.5
4.2995        -333.4296    -336.7153       3.2857   348.2
4.3000        -333.4158    -336.7371       3.3213   352.0
4.3005        -333.4011    -336.7249       3.3239   352.3
4.3010        -333.3862    -336.6855       3.2993   349.6
4.3015        -333.3710    -336.6320       3.2610   345.6
4.3020        -333.3560    -336.5831       3.2270   342.0
4.3025        -333.3419    -336.5548       3.2128   340.5
4.3030        -333.3285    -336.5536       3.2251   341.8
4.3035        -333.3156    -336.5745       3.2589   345.4
4.3040        -333.3028    -336.6024       3.2996   349.7
4.3045        -333.2889    -336.6218       3.3330   353.2
4.3050        -333.2745    -336.6269       3.3524   355.3
4.3055        -333.2600    -336.6210       3.3610   356.2
4.3060        -333.2453    -336.6136       3.3683   357.0
4.3065        -333.2309    -336.6174       3.3865   358.9
4.3070        -333.2172    -336.6400       3.4228   362.7
4.3075        -333.2040    -336.6775       3.4736   368.1
4.3080        -333.1908    -336.7191       3.5283   373.9
4.3085        -333.1771    -336.7545       3.5774   379.1
4.3090        -333.1640    -336.7798       3.6157   383.2
4.3095        -333.1510    -336.7911       3.6401   385.8
4.3100        -333.1390    -336.7864       3.6474   386.5
4.3105        -333.1269    -336.7605       3.6337   385.1
4.3110        -333.1153    -336.7140       3.5987   381.4
4.3115        -333.1040    -336.6516       3.5475   376.0
4.3120        -333.0932    -336.5815       3.4883   369.7
4.3125        -333.0826    -336.5156       3.4330   363.8
4.3130        -333.0727    -336.4676       3.3948   359.8
4.3135        -333.0634    -336.4453       3.3819   358.4
4.3140        -333.0550    -336.4516       3.3965   360.0
4.3145        -333.0472    -336.4784       3.4312   363.6
4.3150        -333.0392    -336.5118       3.4726   368.0
4.3155        -333.0312    -336.5404       3.5092   371.9
4.3160        -333.0227    -336.5591       3.5363   374.8
4.3165        -333.0139    -336.5735       3.5596   377.2
4.3170        -333.0058    -336.5969       3.5911   380.6
4.3175        -332.9992    -336.6393       3.6401   385.8
4.3180        -332.9935    -336.6972       3.7038   392.5
4.3185        -332.9878    -336.7575       3.7696   399.5
4.3190        -332.9832    -336.8078       3.8246   405.3
4.3195        -332.9784    -336.8391       3.8606   409.1
4.3200        -332.9746    -336.8492       3.8746   410.6
4.3205        -332.9714    -336.8378       3.8664   409.7
4.3210        -332.9692    -336.8071       3.8379   406.7
4.3215        -332.9677    -336.7610       3.7934   402.0
4.3220        -332.9675    -336.7028       3.7353   395.9
4.3225        -332.9675    -336.6314       3.6639   388.3
4.3230        -332.9675    -336.5485       3.5809   379.5
4.3235        -332.9677    -336.4614       3.4936   370.2
4.3240        -332.9688    -336.3813       3.4125   361.6
4.3245        -332.9698    -336.3176       3.3478   354.8
4.3250        -332.9713    -336.2782       3.3069   350.5
4.3255        -332.9734    -336.2637       3.2902   348.7
4.3260        -332.9758    -336.2670       3.2912   348.8
4.3265        -332.9780    -336.2791       3.3011   349.8
4.3270        -332.9797    -336.2956       3.3159   351.4
4.3275        -332.9815    -336.3188       3.3373   353.7
4.3280        -332.9838    -336.3519       3.3681   356.9
4.3285        -332.9867    -336.3920       3.4053   360.9
4.3290        -332.9900    -336.4304       3.4404   364.6
4.3295        -332.9932    -336.4550       3.4618   366.9
4.3300        -332.9963    -336.4593       3.4630   367.0
4.3305        -332.9993    -336.4447       3.4454   365.1
4.3310        -333.0020    -336.4174       3.4154   362.0
4.3315        -333.0053    -336.3880       3.3827   358.5
4.3320        -333.0093    -336.3607       3.3514   355.2
4.3325        -333.0133    -336.3310       3.3176   351.6
4.3330        -333.0172    -336.2930       3.2758   347.2
4.3335        -333.0208    -336.2449       3.2241   341.7
4.3340        -333.0237    -336.1897       3.1660   335.5
4.3345        -333.0263    -336.1382       3.1119   329.8
4.3350        -333.0290    -336.1042       3.0752   325.9
4.3355        -333.0323    -336.0955       3.0632   324.6
4.3360        -333.0361    -336.1081       3.0721   325.6
4.3365        -333.0399    -336.1273       3.0874   327.2
4.3370        -333.0430    -336.1374       3.0944   327.9
4.3375        -333.0448    -336.1328       3.0880   327.3
4.3380        -333.0457    -336.1215       3.0757   326.0
4.3385        -333.0473    -336.1175       3.0701   325.4
4.3390        -333.0496    -336.1255       3.0760   326.0
4.3395        -333.0521    -336.1377       3.0856   327.0
4.3400        -333.0541    -336.1390       3.0848   326.9
4.3405        -333.0551    -336.1191       3.0641   324.7
4.3410        -333.0549    -336.0826       3.0277   320.9
4.3415        -333.0545    -336.0457       2.9912   317.0
4.3420        -333.0542    -336.0226       2.9684   314.6
4.3425        -333.0544    -336.0191       2.9647   314.2
4.3430        -333.0545    -336.0297       2.9751   315.3
4.3435        -333.0541    -336.0448       2.9908   317.0
4.3440        -333.0531    -336.0582       3.0051   318.5
4.3445        -333.0508    -336.0686       3.0178   319.8
4.3450        -333.0488    -336.0836       3.0348   321.6
4.3455        -333.0463    -336.1104       3.0641   324.7
4.3460        -333.0441    -336.1568       3.1127   329.9
4.3465        -333.0422    -336.2244       3.1822   337.2
4.3470        -333.0404    -336.3060       3.2655   346.1
4.3475        -333.0386    -336.3898       3.3512   355.1
4.3480        -333.0369    -336.4651       3.4282   363.3
4.3485        -333.0348    -336.5228       3.4881   369.7
4.3490        -333.0324    -336.5595       3.5271   373.8
4.3495        -333.0308    -336.5769       3.5461   375.8
4.3500        -333.0293    -336.5760       3.5466   375.9
4.3505        -333.0281    -336.5585       3.5304   374.1
4.3510        -333.0272    -336.5291       3.5019   371.1
4.3515        -333.0270    -336.4935       3.4666   367.4
4.3520        -333.0266    -336.4550       3.4284   363.3
4.3525        -333.0268    -336.4184       3.3916   359.4
4.3530        -333.0273    -336.3856       3.3583   355.9
4.3535        -333.0278    -336.3556       3.3278   352.7
4.3540        -333.0283    -336.3264       3.2981   349.5
4.3545        -333.0287    -336.2983       3.2696   346.5
4.3550        -333.0290    -336.2762       3.2472   344.1
4.3555        -333.0294    -336.2672       3.2378   343.1
4.3560        -333.0304    -336.2746       3.2442   343.8
4.3565        -333.0317    -336.2939       3.2622   345.7
4.3570        -333.0333    -336.3164       3.2831   347.9
4.3575        -333.0346    -336.3311       3.2965   349.4
4.3580        -333.0356    -336.3301       3.2945   349.1
4.3585        -333.0364    -336.3109       3.2745   347.0
4.3590        -333.0370    -336.2748       3.2378   343.1
4.3595        -333.0367    -336.2273       3.1906   338.1
4.3600        -333.0366    -336.1820       3.1454   333.3
4.3605        -333.0364    -336.1519       3.1155   330.2
4.3610        -333.0363    -336.1467       3.1104   329.6
4.3615        -333.0369    -336.1707       3.1338   332.1
4.3620        -333.0379    -336.2165       3.1786   336.9
4.3625        -333.0391    -336.2688       3.2297   342.3
4.3630        -333.0399    -336.3100       3.2701   346.6
4.3635        -333.0395    -336.3291       3.2896   348.6
4.3640        -333.0390    -336.3279       3.2889   348.6
4.3645        -333.0383    -336.3132       3.2748   347.1
4.3650        -333.0380    -336.2923       3.2543   344.9
4.3655        -333.0381    -336.2691       3.2310   342.4
4.3660        -333.0380    -336.2429       3.2049   339.7
4.3665        -333.0378    -336.2157       3.1779   336.8
4.3670        -333.0376    -336.1908       3.1533   334.2
4.3675        -333.0371    -336.1720       3.1350   332.2
4.3680        -333.0365    -336.1648       3.1283   331.5
4.3685        -333.0363    -336.1725       3.1363   332.4
4.3690        -333.0363    -336.1922       3.1560   334.5
4.3695        -333.0362    -336.2153       3.1790   336.9
4.3700        -333.0363    -336.2299       3.1936   338.4
4.3705        -333.0360    -336.2233       3.1874   337.8
4.3710        -333.0351    -336.1872       3.1520   334.0
4.3715        -333.0335    -336.1199       3.0863   327.1
4.3720        -333.0312    -336.0305       2.9993   317.9
4.3725        -333.0282    -335.9394       2.9112   308.5
4.3730        -333.0251    -335.8714       2.8463   301.6
4.3735        -333.0224    -335.8459       2.8235   299.2
4.3740        -333.0205    -335.8695       2.8490   301.9
4.3745        -333.0196    -335.9290       2.9094   308.3
4.3750        -333.0184    -335.9899       2.9715   314.9
4.3755        -333.0161    -336.0141       2.9980   317.7
4.3760        -333.0112    -335.9775       2.9663   314.4
4.3765        -333.0042    -335.8859       2.8818   305.4
4.3770        -332.9967    -335.7717       2.7750   294.1
4.3775        -332.9897    -335.6744       2.6847   284.5
4.3780        -332.9832    -335.6233       2.6401   279.8
4.3785        -332.9776    -335.6300       2.6524   281.1
4.3790        -332.9720    -335.6857       2.7137   287.6
4.3795        -332.9660    -335.7677       2.8017   296.9
4.3800        -332.9594    -335.8483       2.8890   306.2
4.3805        -332.9515    -335.9009       2.9494   312.6
4.3810        -332.9420    -335.9099       2.9678   314.5
4.3815        -332.9316    -335.8756       2.9440   312.0
4.3820        -332.9200    -335.8120       2.8920   306.5
4.3825        -332.9077    -335.7465       2.8388   300.8
4.3830        -332.8957    -335.7130       2.8173   298.6
4.3835        -332.8845    -335.7374       2.8529   302.3
4.3840        -332.8746    -335.8235       2.9488   312.5
4.3845        -332.8650    -335.9453       3.0803   326.4
4.3850        -332.8550    -336.0564       3.2013   339.3
4.3855        -332.8426    -336.1090       3.2664   346.2
4.3860        -332.8282    -336.0838       3.2556   345.0
4.3865        -332.8117    -335.9974       3.1858   337.6
4.3870        -332.7960    -335.8937       3.0977   328.3
4.3875        -332.7813    -335.8163       3.0350   321.6
4.3880        -332.7683    -335.7918       3.0235   320.4
4.3885        -332.7560    -335.8202       3.0642   324.7
4.3890        -332.7436    -335.8830       3.1394   332.7
4.3895        -332.7309    -335.9542       3.2234   341.6
4.3900        -332.7171    -336.0099       3.2928   349.0
4.3905        -332.7025    -336.0346       3.3321   353.1
4.3910        -332.6871    -336.0222       3.3351   353.4
4.3915        -332.6708    -335.9795       3.3087   350.6
4.3920        -332.6546    -335.9245       3.2699   346.5
4.3925        -332.6387    -335.8797       3.2410   343.5
4.3930        -332.6231    -335.8665       3.2434   343.7
4.3935        -332.6079    -335.8990       3.2911   348.8
4.3940        -332.5939    -335.9784       3.3845   358.7
4.3945        -332.5803    -336.0870       3.5067   371.6
4.3950        -332.5672    -336.1938       3.6266   384.3
4.3955        -332.5535    -336.2606       3.7071   392.9
4.3960        -332.5385    -336.2574       3.7189   394.1
4.3965        -332.5226    -336.1793       3.6567   387.5
4.3970        -332.5061    -336.0508       3.5447   375.7
4.3975        -332.4904    -335.9159       3.4255   363.0
4.3980        -332.4766    -335.8186       3.3420   354.2
4.3985        -332.4650    -335.7851       3.3202   351.9
4.3990        -332.4547    -335.8112       3.3565   355.7
4.3995        -332.4450    -335.8694       3.4244   362.9
4.4000        -332.4343    -335.9245       3.4902   369.9
4.4005        -332.4233    -335.9495       3.5262   373.7
4.4010        -332.4118    -335.9299       3.5181   372.8
4.4015        -332.3993    -335.8660       3.4667   367.4
4.4020        -332.3870    -335.7742       3.3871   359.0
4.4025        -332.3745    -335.6795       3.3050   350.3
4.4030        -332.3626    -335.6137       3.2512   344.5
4.4035        -332.3521    -335.6043       3.2522   344.7
4.4040        -332.3432    -335.6584       3.3152   351.3
4.4045        -332.3355    -335.7547       3.4192   362.4
4.4050        -332.3279    -335.8511       3.5232   373.4
4.4055        -332.3191    -335.9051       3.5860   380.0
4.4060        -332.3081    -335.8970       3.5888   380.3
4.4065        -332.2967    -335.8428       3.5461   375.8
4.4070        -332.2860    -335.7759       3.4899   369.8
4.4075        -332.2767    -335.7283       3.4516   365.8
4.4080        -332.2691    -335.7165       3.4473   365.3
4.4085        -332.2626    -335.7341       3.4714   367.9
4.4090        -332.2570    -335.7580       3.5010   371.0
4.4095        -332.2510    -335.7597       3.5088   371.8
4.4100        -332.2441    -335.7199       3.4758   368.4
4.4105        -332.2359    -335.6379       3.4020   360.5
4.4110        -332.2275    -335.5367       3.3092   350.7
4.4115        -332.2193    -335.4501       3.2308   342.4
4.4120        -332.2123    -335.4100       3.1977   338.9
4.4125        -332.2066    -335.4316       3.2250   341.8
4.4130        -332.2019    -335.5072       3.3054   350.3
4.4135        -332.1973    -335.6108       3.4135   361.8
4.4140        -332.1929    -335.7073       3.5144   372.5
4.4145        -332.1879    -335.7627       3.5748   378.8
4.4150        -332.1819    -335.7570       3.5752   378.9
4.4155        -332.1750    -335.6922       3.5171   372.7
4.4160        -332.1675    -335.5928       3.4253   363.0
4.4165        -332.1602    -335.5005       3.3403   354.0
4.4170        -332.1546    -335.4554       3.3008   349.8
4.4175        -332.1512    -335.4762       3.3250   352.4
4.4180        -332.1496    -335.5506       3.4010   360.4
4.4185        -332.1479    -335.6395       3.4916   370.0
4.4190        -332.1455    -335.6981       3.5526   376.5
4.4195        -332.1416    -335.7000       3.5584   377.1
4.4200        -332.1365    -335.6481       3.5117   372.2
4.4205        -332.1309    -335.5693       3.4385   364.4
4.4210        -332.1267    -335.4992       3.3725   357.4
4.4215        -332.1238    -335.4620       3.3383   353.8
4.4220        -332.1225    -335.4648       3.3423   354.2
4.4225        -332.1213    -335.4969       3.3756   357.7
4.4230        -332.1198    -335.5422       3.4224   362.7
4.4235        -332.1179    -335.5905       3.4726   368.0
4.4240        -332.1160    -335.6447       3.5287   374.0
4.4245        -332.1147    -335.7125       3.5978   381.3
4.4250        -332.1150    -335.7953       3.6803   390.0
4.4255        -332.1160    -335.8796       3.7636   398.9
4.4260        -332.1172    -335.9479       3.8307   406.0
4.4265        -332.1170    -335.9965       3.8795   411.1
4.4270        -332.1179    -336.0427       3.9248   415.9
4.4275        -332.1211    -336.1062       3.9851   422.3
4.4280        -332.1275    -336.1866       4.0591   430.2
4.4285        -332.1360    -336.2576       4.1217   436.8
4.4290        -332.1448    -336.2828       4.1380   438.5
4.4295        -332.1520    -336.2419       4.0899   433.4
4.4300        -332.1598    -336.1485       3.9887   422.7
4.4305        -332.1679    -336.0357       3.8678   409.9
4.4310        -332.1775    -335.9421       3.7646   399.0
4.4315        -332.1892    -335.8901       3.7008   392.2
4.4320        -332.2025    -335.8783       3.6758   389.6
4.4325        -332.2162    -335.8914       3.6752   389.5
4.4330        -332.2303    -335.9125       3.6822   390.2
4.4335        -332.2444    -335.9284       3.6840   390.4
4.4340        -332.2588    -335.9341       3.6753   389.5
4.4345        -332.2738    -335.9309       3.6571   387.6
4.4350        -332.2894    -335.9216       3.6322   384.9
4.4355        -332.3055    -335.9082       3.6026   381.8
4.4360        -332.3219    -335.8913       3.5694   378.3
4.4365        -332.3383    -335.8719       3.5336   374.5
4.4370        -332.3549    -335.8514       3.4965   370.6
4.4375        -332.3722    -335.8286       3.4564   366.3
4.4380        -332.3884    -335.8008       3.4124   361.6
4.4385        -332.4043    -335.7748       3.3705   357.2
4.4390        -332.4205    -335.7606       3.3402   354.0
4.4395        -332.4375    -335.7628       3.3253   352.4
4.4400        -332.4549    -335.7741       3.3192   351.8
4.4405        -332.4726    -335.7804       3.3078   350.6
4.4410        -332.4904    -335.7659       3.2756   347.1
4.4415        -332.5066    -335.7178       3.2112   340.3
4.4420        -332.5215    -335.6390       3.1176   330.4
4.4425        -332.5353    -335.5484       3.0131   319.3
4.4430        -332.5489    -335.4691       2.9201   309.5
4.4435        -332.5621    -335.4199       2.8577   302.9
4.4440        -332.5750    -335.4141       2.8391   300.9
4.4445        -332.5882    -335.4556       2.8674   303.9
4.4450        -332.6012    -335.5397       2.9385   311.4
4.4455        -332.6149    -335.6577       3.0428   322.5
4.4460        -332.6295    -335.7918       3.1624   335.1
4.4465        -332.6442    -335.9178       3.2736   346.9
4.4470        -332.6595    -336.0105       3.3510   355.1
4.4475        -332.6736    -336.0489       3.3752   357.7
4.4480        -332.6868    -336.0305       3.3437   354.4
4.4485        -332.6983    -335.9746       3.2763   347.2
4.4490        -332.7097    -335.9214       3.2118   340.4
4.4495        -332.7217    -335.9108       3.1891   338.0
4.4500        -332.7359    -335.9639       3.2280   342.1
4.4505        -332.7519    -336.0686       3.3166   351.5
4.4510        -332.7688    -336.1876       3.4189   362.3
4.4515        -332.7853    -336.2786       3.4933   370.2
4.4520        -332.8007    -336.3135       3.5128   372.3
4.4525        -332.8152    -336.2911       3.4759   368.4
4.4530        -332.8291    -336.2312       3.4021   360.5
4.4535        -332.8429    -336.1632       3.3203   351.9
4.4540        -332.8572    -336.1127       3.2555   345.0
4.4545        -332.8720    -336.0920       3.2200   341.2
4.4550        -332.8876    -336.1013       3.2138   340.6
4.4555        -332.9030    -336.1305       3.2275   342.0
4.4560        -332.9187    -336.1663       3.2476   344.2
4.4565        -332.9344    -336.1949       3.2605   345.5
4.4570        -332.9494    -336.2041       3.2547   344.9
4.4575        -332.9640    -336.1887       3.2247   341.7
4.4580        -332.9774    -336.1543       3.1769   336.7
4.4585        -332.9904    -336.1169       3.1264   331.3
4.4590        -333.0037    -336.0910       3.0873   327.2
4.4595        -333.0168    -336.0825       3.0657   324.9
4.4600        -333.0302    -336.0911       3.0609   324.4
4.4605        -333.0436    -336.1121       3.0684   325.2
4.4610        -333.0573    -336.1398       3.0825   326.7
4.4615        -333.0706    -336.1660       3.0953   328.0
4.4620        -333.0841    -336.1816       3.0974   328.3
4.4625        -333.0967    -336.1772       3.0805   326.5
4.4630        -333.1084    -336.1519       3.0435   322.5
4.4635        -333.1188    -336.1153       2.9965   317.6
4.4640        -333.1291    -336.0869       2.9578   313.5
4.4645        -333.1398    -336.0825       2.9427   311.9
4.4650        -333.1513    -336.1055       2.9542   313.1
4.4655        -333.1629    -336.1430       2.9802   315.8
4.4660        -333.1742    -336.1758       3.0016   318.1
4.4665        -333.1845    -336.1853       3.0008   318.0
4.4670        -333.1934    -336.1615       2.9681   314.6
4.4675        -333.2010    -336.1114       2.9104   308.4
4.4680        -333.2079    -336.0556       2.8477   301.8
4.4685        -333.2147    -336.0185       2.8037   297.1
4.4690        -333.2219    -336.0166       2.7948   296.2
4.4695        -333.2296    -336.0498       2.8202   298.9
4.4700        -333.2375    -336.1014       2.8639   303.5
4.4705        -333.2442    -336.1484       2.9042   307.8
