Radial distance r (atomic units), theoretical hydrogen ground state wavefunction (atomic units), calculated hydrogen ground state wavefunction (atomic units) with 10000 points
1.5350000000000001, 0.12155785667405075, 0.12155865382127944
1.536, 0.12143635957605045, 0.1214371557047951
1.537, 0.12131498391441989, 0.1213157790255713
1.538, 0.12119372956778329, 0.12119452366223363
1.539, 0.12107259641488641, 0.12107338949352633
1.54, 0.12095158433459599, 0.12095237639831463
1.541, 0.12083069320590002, 0.12083148425558597
1.542, 0.12070992290790729, 0.12071071294444838
1.543, 0.12058927331984756, 0.12059006234413072
1.544, 0.12046874432107116, 0.12046953233398239
1.545, 0.12034833579104916, 0.12034912279347407
1.546, 0.12022804760937296, 0.12022883360219655
1.547, 0.1201078796557544, 0.12010866463985967
1.548, 0.11998783181002548, 0.1199886157862957
1.549, 0.11986790395213841, 0.11986868692145511
1.55, 0.11974809596216524, 0.11974887792540982
1.551, 0.11962840772029804, 0.11962918867835101
1.552, 0.1195088391068485, 0.11950961906058884
1.553, 0.11938939000224806, 0.11939016895255476
1.554, 0.11927006028704755, 0.11927083823479717
1.555, 0.11915084984191728, 0.11915162678798794
1.556, 0.11903175854764675, 0.11903253449291343
1.557, 0.11891278628514472, 0.11891356123048293
1.558, 0.11879393293543887, 0.11879470688172206
1.559, 0.11867519837967586, 0.11867597132777744
1.56, 0.11855658249912111, 0.11855735444991403
1.561, 0.11843808517515876, 0.11843885612951435
1.562, 0.11831970628929142, 0.11832047624808113
1.563, 0.11820144572314027, 0.11820221468723323
1.564, 0.11808330335844468, 0.11808407132871032
1.565, 0.11796527907706228, 0.11796604605436872
1.566, 0.11784737276096878, 0.11784813874618473
1.567, 0.11772958429225788, 0.11773034928624895
1.568, 0.11761191355314106, 0.11761267755677297
1.569, 0.11749436042594763, 0.11749512344008586
1.57, 0.1173769247931244, 0.11737768681863264
1.571, 0.11725960653723574, 0.11726036757497692
1.572, 0.11714240554096338, 0.11714316559180141
1.573, 0.11702532168710635, 0.11702608075190116
1.574, 0.11690835485858073, 0.11690911293819357
1.575, 0.11679150493841974, 0.11679226203371132
1.576, 0.11667477180977337, 0.11667552792160167
1.577, 0.11655815535590858, 0.11655891048513227
1.578, 0.11644165546020883, 0.11644240960768519
1.579, 0.11632527200617429, 0.1163260251727607
1.58, 0.11620900487742139, 0.11620975706397262
1.581, 0.1160928539576831, 0.1160936051650541
1.582, 0.11597681913080841, 0.11597756935985244
1.583, 0.11586090028076254, 0.11586164953233406
1.584, 0.11574509729162659, 0.11574584556657755
1.585, 0.11562941004759758, 0.11563015734677969
1.586, 0.11551383843298825, 0.11551458475725199
1.587, 0.11539838233222699, 0.11539912768242226
1.588, 0.11528304162985767, 0.11528378600683438
1.589, 0.1151678162105396, 0.11516855961514488
1.59, 0.1150527059590473, 0.11505344839212923
1.591, 0.11493771076027061, 0.11493845222267583
1.592, 0.1148228304992142, 0.11482357099178801
1.593, 0.11470806506099789, 0.11470880458458556
1.594, 0.11459341433085618, 0.11459415288630166
1.595, 0.11447887819413838, 0.11447961578228456
1.596, 0.11436445653630826, 0.11436519315799797
1.597, 0.11425014924294426, 0.11425088489901906
1.598, 0.114135956199739, 0.11413669089104
1.599, 0.11402187729249946, 0.11402261101986601
1.6, 0.1139079124071467, 0.11390864517141808
1.601, 0.11379406142971588, 0.11379479323172982
1.602, 0.11368032424635592, 0.11368105508695123
1.603, 0.11356670074332972, 0.11356743062334143
1.604, 0.1134531908070137, 0.1134539197272789
1.605, 0.11333979432389796, 0.11334052228525136
1.606, 0.11322651118058596, 0.11322723818386227
1.607, 0.11311334126379462, 0.11311406730982645
1.608, 0.11300028446035391, 0.11300100954997437
1.609, 0.11288734065720714, 0.11288806479124862
1.61, 0.1127745097414104, 0.11277523292070328
1.611, 0.11266179160013282, 0.1126625138255075
1.612, 0.11254918612065619, 0.1125499073929423
1.613, 0.11243669319037511, 0.11243741351040037
1.614, 0.11232431269679655, 0.11232503206538938
1.615, 0.11221204452754006, 0.11221276294552752
1.616, 0.11209988857033745, 0.11210060603854606
1.617, 0.11198784471303277, 0.11198856123228751
1.618, 0.1118759128435821, 0.11187662841470801
1.619, 0.11176409285005363, 0.11176480747387312
1.62, 0.11165238462062729, 0.11165309829796442
1.621, 0.11154078804359491, 0.11154150077527125
1.622, 0.11142930300735984, 0.11143001479419745
1.623, 0.1113179294004371, 0.11131864024325522
1.624, 0.11120666711145298, 0.11120737701107147
1.625, 0.11109551602914529, 0.1110962249863845
1.6260000000000001, 0.11098447604236286, 0.11098518405803995
1.627, 0.11087354704006573, 0.11087425411499786
1.6280000000000001, 0.11076272891132487, 0.11076343504632834
1.629, 0.11065202154532218, 0.11065272674121307
1.6300000000000001, 0.11054142483135022, 0.11054212908894331
1.631, 0.11043093865881233, 0.11043164197892143
1.6320000000000001, 0.11032056291722228, 0.11032126530066019
1.633, 0.11021029749620435, 0.11021099894378375
1.6340000000000001, 0.11010014228549311, 0.11010084279802618
1.635, 0.10999009717493333, 0.10999079675323034
1.6360000000000001, 0.10988016205447987, 0.10988086069935112
1.637, 0.10977033681419764, 0.10977103452645215
1.6380000000000001, 0.10966062134426136, 0.10966131812470746
1.639, 0.10955101553495557, 0.10955171138440131
1.6400000000000001, 0.10944151927667445, 0.10944221419592576
1.641, 0.10933213245992171, 0.1093328264497854
1.6420000000000001, 0.10922285497531055, 0.10922354803659223
1.643, 0.10911368671356347, 0.10911437884706762
1.6440000000000001, 0.10900462756551219, 0.10900531877204224
1.645, 0.10889567742209759, 0.10889636770245685
1.6460000000000001, 0.10878683617436943, 0.10878752552936055
1.647, 0.10867810371348656, 0.1086787921439106
1.6480000000000001, 0.10856947993071643, 0.10857016743737366
1.649, 0.1084609647174353, 0.10846165130112616
1.6500000000000001, 0.1083525579651279, 0.10835324362665145
1.651, 0.10824425956538752, 0.10824494430554117
1.6520000000000001, 0.1081360694099157, 0.1081367532294976
1.653, 0.10802798739052233, 0.10802867029032961
1.6540000000000001, 0.10792001339912533, 0.10792069537995311
1.655, 0.10781214732775074, 0.10781282839039415
1.6560000000000001, 0.10770438906853244, 0.10770506921378589
1.657, 0.1075967385137122, 0.10759741774236979
1.6580000000000001, 0.10748919555563943, 0.10748987386849417
1.659, 0.1073817600867712, 0.1073824374846147
1.6600000000000001, 0.10727443199967197, 0.10727510848329586
1.661, 0.10716721118701371, 0.10716788675720779
1.6620000000000001, 0.10706009754157553, 0.10706077219912977
1.663, 0.10695309095624385, 0.10695376470194701
1.6640000000000001, 0.10684619132401202, 0.10684686415865217
1.665, 0.10673939853798044, 0.1067400704623455
1.666, 0.10663271249135627, 0.10663338350623233
1.667, 0.10652613307745348, 0.10652680318362613
1.668, 0.10641966018969266, 0.1064203293879471
1.669, 0.10631329372160087, 0.10631396201272135
1.67, 0.1062070335668117, 0.10620770095158152
1.671, 0.1061008796190649, 0.10610154609826664
1.672, 0.1059948317722066, 0.10599549734662211
1.673, 0.10588888992018887, 0.10588955459059936
1.674, 0.10578305395706991, 0.10578371772425595
1.675, 0.10567732377701372, 0.10567798664175443
1.676, 0.10557169927429012, 0.10557236123736416
1.677, 0.10546618034327457, 0.10546684140546034
1.678, 0.10536076687844817, 0.10536142704052269
1.679, 0.10525545877439742, 0.10525611803713737
1.68, 0.10515025592581421, 0.10515091428999514
1.681, 0.1050451582274957, 0.10504581569389257
1.682, 0.10494016557434417, 0.1049408221437311
1.683, 0.10483527786136695, 0.10483593353451716
1.684, 0.10473049498367636, 0.10473114976136325
1.685, 0.10462581683648943, 0.10462647071948473
1.686, 0.10452124331512809, 0.10452189630420305
1.687, 0.10441677431501876, 0.10441742641094394
1.688, 0.10431240973169247, 0.1043130609352374
1.689, 0.10420814946078458, 0.10420879977271771
1.69, 0.10410399339803483, 0.10410464281912526
1.691, 0.10399994143928717, 0.10400058997030141
1.692, 0.10389599348048961, 0.1038966411221954
1.693, 0.10379214941769419, 0.10379279617085718
1.694, 0.10368840914705685, 0.10368905501244192
1.695, 0.10358477256483727, 0.10358541754320892
1.696, 0.10348123956739891, 0.10348188365952093
1.697, 0.10337781005120872, 0.10337845325784381
1.698, 0.10327448391283724, 0.1032751262347475
1.699, 0.10317126104895823, 0.10317190248690516
1.7, 0.10306814135634888, 0.10306878191109362
1.701, 0.10296512473188947, 0.10296576440419103
1.702, 0.1028622110725634, 0.10286284986318141
1.703, 0.10275940027545694, 0.1027600381851498
1.704, 0.10265669223775935, 0.10265732926728412
1.705, 0.10255408685676252, 0.10255472300687608
1.706, 0.10245158402986113, 0.10245221930131991
1.707, 0.10234918365455226, 0.10234981804811157
1.708, 0.10224688562843563, 0.10224751914484974
1.709, 0.10214468984921311, 0.10214532248923594
1.71, 0.10204259621468897, 0.10204322797907349
1.711, 0.10194060462276952, 0.10194123551226782
1.712, 0.10183871497146323, 0.10183934498682726
1.713, 0.10173692715888036, 0.10173755630086105
1.714, 0.10163524108323314, 0.10163586935258091
1.715, 0.10153365664283548, 0.1015342840402994
1.716, 0.10143217373610292, 0.10143280026243208
1.717, 0.10133079226155253, 0.10133141791749455
1.718, 0.1012295121178029, 0.10123013690410446
1.719, 0.10112833320357377, 0.10112895712098169
1.72, 0.10102725541768628, 0.1010278784669465
1.721, 0.10092627865906263, 0.10092690084091932
1.722, 0.10082540282672607, 0.10082602414192401
1.723, 0.10072462781980071, 0.10072524826908326
1.724, 0.10062395353751159, 0.10062457312162162
1.725, 0.10052337987918437, 0.1005239985988636
1.726, 0.10042290674424544, 0.10042352460023586
1.727, 0.10032253403222158, 0.10032315102526347
1.728, 0.10022226164274015, 0.10022287777357256
1.729, 0.10012208947552868, 0.10012270474489221
1.73, 0.10002201743041506, 0.10002263183904804
1.731, 0.09992204540732717, 0.09992265895596596
1.732, 0.09982217330629305, 0.09982278599567529
1.733, 0.09972240102744052, 0.09972301285830211
1.734, 0.09962272847099737, 0.0996233394440739
1.735, 0.09952315553729095, 0.09952376565331825
1.736, 0.09942368212674839, 0.09942429138645947
1.737, 0.09932430813989623, 0.09932491654402485
1.738, 0.0992250334773605, 0.09922564102663879
1.739, 0.09912585803986648, 0.09912646473502652
1.74, 0.09902678172823881, 0.09902738757001099
1.741, 0.09892780444340107, 0.09892840943251649
1.742, 0.09882892608637607, 0.09882953022356354
1.743, 0.09873014655828535, 0.09873074984427369
1.744, 0.09863146576034945, 0.09863206819586748
1.745, 0.09853288359388751, 0.09853348517966201
1.746, 0.09843439996031739, 0.0984350006970751
1.747, 0.0983360147611554, 0.09833661464962219
1.748, 0.0982377278980164, 0.09823832693891787
1.749, 0.09813953927261344, 0.09814013746667344
1.75, 0.098041448786758, 0.09804204613470081
1.7510000000000001, 0.09794345634235946, 0.09794405284490798
1.752, 0.09784556184142545, 0.09784615749930142
1.7530000000000001, 0.09774776518606142, 0.09774835999998696
1.754, 0.09765006627847074, 0.097650660249166
1.7550000000000001, 0.09755246502095445, 0.09755305814914056
1.756, 0.09745496131591135, 0.09745555360230801
1.7570000000000001, 0.09735755506583764, 0.09735814651116331
1.758, 0.09726024617332714, 0.09726083677829964
1.7590000000000001, 0.0971630345410709, 0.09716362430640772
1.76, 0.09706592007185733, 0.0970665089982748
1.7610000000000001, 0.09696890266857187, 0.09696949075678628
1.762, 0.09687198223419721, 0.09687256948492297
1.7630000000000001, 0.09677515867181283, 0.09677574508576485
1.764, 0.09667843188459518, 0.09667901746248728
1.7650000000000001, 0.09658180177581747, 0.09658238651836229
1.766, 0.09648526824884962, 0.09648585215675977
1.7670000000000001, 0.09638883120715802, 0.09638941428114453
1.768, 0.09629249055430569, 0.09629307279508001
1.7690000000000001, 0.09619624619395192, 0.09619682760222358
1.77, 0.09610009802985237, 0.09610067860633137
1.7710000000000001, 0.09600404596585885, 0.09600462571125358
1.772, 0.0959080899059193, 0.09590866882093754
1.7730000000000001, 0.09581222975407765, 0.0958128078394267
1.774, 0.09571646541447373, 0.09571704267086054
1.7750000000000001, 0.0956207967913432, 0.09562137321947342
1.776, 0.09552522378901744, 0.09552579938959534
1.7770000000000001, 0.09542974631192341, 0.0954303210856543
1.778, 0.09533436426458369, 0.09533493821217119
1.7790000000000001, 0.09523907755161613, 0.09523965067376318
1.78, 0.09514388607773408, 0.09514445837514332
1.7810000000000001, 0.09504878974774604, 0.09504936122111916
1.782, 0.09495378846655568, 0.09495435911659358
1.7830000000000001, 0.09485888213916166, 0.0948594519665643
1.784, 0.09476407067065772, 0.09476463967612483
1.7850000000000001, 0.09466935396623231, 0.09466992215046356
1.786, 0.09457473193116879, 0.09457529929486129
1.7870000000000001, 0.09448020447084507, 0.09448077101469635
1.788, 0.0943857714907337, 0.09438633721544092
1.7890000000000001, 0.09429143289640168, 0.09429199780266027
1.79, 0.09419718859351042, 0.09419775268201605
1.7910000000000001, 0.0941030384878156, 0.09410360175926337
1.792, 0.0940089824851671, 0.09400954494025031
1.793, 0.09391502049150895, 0.093915582130921
1.794, 0.09382115241287908, 0.09382171323731242
1.795, 0.09372737815540948, 0.09372793816555533
1.796, 0.09363369762532579, 0.0936342568218758
1.797, 0.09354011072894758, 0.09354066911259212
1.798, 0.09344661737268788, 0.09344717494411658
1.799, 0.09335321746305333, 0.09335377422295606
1.8, 0.09325991090664403, 0.09326046685570918
1.801, 0.0931666976101534, 0.09316725274906891
1.802, 0.09307357748036815, 0.09307413180982037
1.803, 0.09298055042416815, 0.09298110394484399
1.804, 0.0928876163485263, 0.09288816906111128
1.805, 0.09279477516050855, 0.09279532706568826
1.806, 0.09270202676727368, 0.09270257786573204
1.807, 0.09260937107607332, 0.09260992136849372
1.808, 0.09251680799425174, 0.09251735748131755
1.809, 0.09242433742924587, 0.09242488611163925
1.81, 0.09233195928858513, 0.09233250716698797
1.811, 0.09223967347989138, 0.09224022055498464
1.812, 0.0921474799108788, 0.09214802618334227
1.813, 0.0920553784893538, 0.09205592395986752
1.814, 0.09196336912321496, 0.09196391379245797
1.815, 0.09187145172045291, 0.0918719955891033
1.816, 0.09177962618915023, 0.09178016925788579
1.817, 0.0916878924374814, 0.09168843470697925
1.818, 0.09159625037371263, 0.09159679184464793
1.819, 0.0915046999062019, 0.09150524057925075
1.82, 0.09141324094339866, 0.09141378081923572
1.821, 0.09132187339384401, 0.09132241247314364
1.822, 0.09123059716617035, 0.09123113544960576
1.823, 0.09113941216910147, 0.09113994965734583
1.824, 0.09104831831145235, 0.09104885500517693
1.825, 0.09095731550212913, 0.09095785140200575
1.826, 0.09086640365012899, 0.09086693875682865
1.827, 0.09077558266454007, 0.09077611697873193
1.828, 0.09068485245454136, 0.0906853859768958
1.829, 0.0905942129294027, 0.09059474566058745
1.83, 0.09050366399848449, 0.09050419593916813
1.831, 0.09041320557123783, 0.0904137367220872
1.832, 0.09032283755720427, 0.09032336791888557
1.833, 0.09023255986601582, 0.09023308943919603
1.834, 0.09014237240739473, 0.09014290119273756
1.835, 0.09005227509115357, 0.09005280308932441
1.836, 0.08996226782719498, 0.08996279503885672
1.837, 0.08987235052551176, 0.08987287695132859
1.838, 0.0897825230961865, 0.08978304873682032
1.839, 0.08969278544939188, 0.08969331030550502
1.84, 0.08960313749539013, 0.08960366156764472
1.841, 0.08951357914453338, 0.08951410243358895
1.842, 0.0894241103072632, 0.08942463281377974
1.843, 0.08933473089411081, 0.08933525261874838
1.844, 0.08924544081569674, 0.08924596175911341
1.845, 0.08915623998273094, 0.08915676014558495
1.846, 0.08906712830601253, 0.08906764768896087
1.847, 0.08897810569642987, 0.08897862430012936
1.848, 0.0888891720649603, 0.08888968989006679
1.849, 0.08880032732267022, 0.08880084436983925
1.85, 0.08871157138071485, 0.08871208765060107
1.851, 0.08862290415033826, 0.08862341964359538
1.852, 0.0885343255428732, 0.08853484026015518
1.853, 0.08844583546974108, 0.08844634941170024
1.854, 0.08835743384245177, 0.08835794700974002
1.855, 0.08826912057260371, 0.08826963296587191
1.856, 0.08818089557188352, 0.08818140719178277
1.857, 0.0880927587520663, 0.08809326959924665
1.858, 0.08800471002501514, 0.08800522010012629
1.859, 0.08791674930268135, 0.08791725860637162
1.86, 0.08782887649710419, 0.08782938503002184
1.861, 0.08774109152041086, 0.08774159928320334
1.862, 0.08765339428481633, 0.08765390127813037
1.863, 0.08756578470262343, 0.08756629092710493
1.864, 0.08747826268622248, 0.08747876814251722
1.865, 0.08739082814809156, 0.08739133283684444
1.866, 0.08730348100079603, 0.08730398492265055
1.867, 0.0872162211569888, 0.08721672431258955
1.868, 0.08712904852940999, 0.08712955091939868
1.869, 0.08704196303088696, 0.0870424646559057
1.87, 0.08695496457433421, 0.08695546543502498
1.871, 0.0868680530727533, 0.0868685531697569
1.872, 0.08678122843923268, 0.08678172777318917
1.873, 0.08669449058694777, 0.08669498915849685
1.874, 0.08660783942916063, 0.08660833723894171
1.875, 0.08652127487922016, 0.08652177192787058
1.8760000000000001, 0.08643479685056177, 0.08643529313871989
1.877, 0.08634840525670744, 0.08634890078500985
1.8780000000000001, 0.08626210001126555, 0.08626259478034976
1.879, 0.08617588102793088, 0.08617637503843156
1.8800000000000001, 0.0860897482204844, 0.08609024147303691
1.881, 0.08600370150279332, 0.08600419399803251
1.8820000000000001, 0.0859177407888109, 0.08591823252737023
1.883, 0.08583186599257644, 0.08583235697508916
1.8840000000000001, 0.08574607702821513, 0.08574656725531421
1.885, 0.08566037380993799, 0.08566086328225506
1.8860000000000001, 0.08557475625204178, 0.08557524497020841
1.887, 0.08548922426890898, 0.08548971223355502
1.8880000000000001, 0.08540377777500757, 0.08540426498676366
1.889, 0.08531841668489104, 0.08531890314438637
1.8900000000000001, 0.08523314091319831, 0.0852336266210615
1.891, 0.0851479503746536, 0.08514843533151302
1.8920000000000001, 0.08506284498406634, 0.08506332919054875
1.893, 0.08497782465633119, 0.08497830811306388
1.8940000000000001, 0.08489288930642774, 0.08489337201403667
1.895, 0.0848080388494207, 0.08480852080853112
1.8960000000000001, 0.08472327320045955, 0.0847237544116967
1.897, 0.08463859227477868, 0.08463907273876684
1.8980000000000001, 0.08455399598769713, 0.08455447570506
1.899, 0.08446948425461863, 0.08446996322597844
1.9000000000000001, 0.0843850569910314, 0.08438553521701071
1.901, 0.08430071411250821, 0.08430119159372898
1.9020000000000001, 0.08421645553470614, 0.08421693227178927
1.903, 0.08413228117336664, 0.08413275716693266
1.9040000000000001, 0.08404819094431532, 0.08404866619498355
1.905, 0.08396418476346194, 0.08396465927185211
1.9060000000000001, 0.08388026254680031, 0.08388073631353048
1.907, 0.08379642421040825, 0.08379689723609621
1.9080000000000001, 0.08371266967044737, 0.08371314195571064
1.909, 0.08362899884316313, 0.08362947038861815
1.9100000000000001, 0.0835454116448847, 0.0835458824511477
1.911, 0.0834619079920249, 0.08346237805971124
1.9120000000000001, 0.08337848780108001, 0.08337895713080401
1.913, 0.0832951509886299, 0.08329561958100586
1.9140000000000001, 0.0832118974713377, 0.08321236532697895
1.915, 0.08312872716594992, 0.0831291942854695
1.9160000000000001, 0.08304563998929623, 0.08304610637330613
1.917, 0.08296263585828946, 0.08296310150740129
1.9180000000000001, 0.08287971468992544, 0.08288017960475032
1.919, 0.08279687640128303, 0.08279734058243118
1.92, 0.08271412090952393, 0.08271458435760486
1.921, 0.08263144813189262, 0.08263191084751553
1.922, 0.08254885798571632, 0.0825493199694898
1.923, 0.08246635038840489, 0.08246681164093714
1.924, 0.08238392525745072, 0.08238438577934877
1.925, 0.08230158251042867, 0.082302042302299
1.926, 0.082219322064996, 0.0822197811274445
1.927, 0.08213714383889223, 0.0821376021725244
1.928, 0.08205504774993917, 0.08205550535535902
1.929, 0.08197303371604069, 0.0819734905938532
1.93, 0.08189110165518274, 0.08189155780599101
1.931, 0.08180925148543328, 0.08180970690984017
1.932, 0.08172748312494213, 0.08172793782355017
1.933, 0.0816457964919409, 0.08164625046535104
1.934, 0.08156419150474299, 0.08156464475355717
1.935, 0.08148266808174336, 0.08148312060656127
1.936, 0.0814012261414186, 0.08140167794284052
1.937, 0.08131986560232676, 0.08132031668095169
1.938, 0.08123858638310733, 0.08123903673953434
1.939, 0.08115738840248103, 0.08115783803730794
1.94, 0.0810762715792499, 0.08107672049307418
1.941, 0.08099523583229709, 0.08099568402571505
1.942, 0.08091428108058689, 0.08091472855419526
1.943, 0.08083340724316448, 0.08083385399755849
1.944, 0.08075261423915608, 0.08075306027493052
1.945, 0.08067190198776863, 0.08067234730551832
1.946, 0.08059127040828992, 0.08059171500860848
1.947, 0.0805107194200883, 0.08051116330356867
1.948, 0.08043024894261283, 0.08043069210984764
1.949, 0.08034985889539299, 0.08035030134697393
1.95, 0.08026954919803876, 0.08026999093455765
1.951, 0.0801893197702404, 0.08018976079228679
1.952, 0.08010917053176851, 0.0801096108399338
1.953, 0.0800291014024738, 0.08002954099734755
1.954, 0.07994911230228718, 0.07994955118445783
1.955, 0.07986920315121952, 0.07986964132127491
1.956, 0.07978937386936169, 0.07978981132789027
1.957, 0.07970962437688435, 0.07971006112447213
1.958, 0.07962995459403803, 0.0796303906312721
1.959, 0.07955036444115295, 0.0795507997686194
1.96, 0.07947085383863894, 0.07947128845692211
1.961, 0.07939142270698538, 0.07939185661667085
1.962, 0.07931207096676117, 0.07931250416843194
1.963, 0.0792327985386145, 0.0792332310328547
1.964, 0.079153605343273, 0.07915403713066474
1.965, 0.07907449130154341, 0.0790749223826696
1.966, 0.07899545633431174, 0.0789958867097534
1.967, 0.07891650036254297, 0.07891693003288155
1.968, 0.07883762330728115, 0.07883805227309673
1.969, 0.07875882508964921, 0.07875925335152174
1.97, 0.07868010563084891, 0.0786805331893579
1.971, 0.0786014648521608, 0.07860189170788334
1.972, 0.0785229026749441, 0.07852332882845976
1.973, 0.0784444190206366, 0.07844484447252205
1.974, 0.07836601381075468, 0.07836643856158677
1.975, 0.07828768696689309, 0.07828811101724822
1.976, 0.078209438410725, 0.07820986176117892
1.977, 0.07813126806400184, 0.07813169071512918
1.978, 0.07805317584855324, 0.07805359780092877
1.979, 0.077975161686287, 0.07797558294048462
1.98, 0.07789722549918895, 0.07789764605578199
1.981, 0.07781936720932288, 0.0778197870688843
1.982, 0.07774158673883053, 0.07774200590193137
1.983, 0.07766388400993135, 0.07766430247714426
1.984, 0.07758625894492269, 0.07758667671681888
1.985, 0.07750871146617942, 0.07750912854332871
1.986, 0.0774312414961541, 0.07743165787912648
1.987, 0.0773538489573767, 0.07735426464674097
1.988, 0.07727653377245472, 0.0772769487687798
1.989, 0.07719929586407294, 0.07719971016792715
1.99, 0.07712213515499347, 0.07712254876694365
1.991, 0.07704505156805558, 0.07704546448866917
1.992, 0.07696804502617569, 0.07696845725601921
1.993, 0.0768911154523472, 0.07689152699198575
1.994, 0.07681426276964061, 0.07681467361963899
1.995, 0.07673748690120318, 0.0767378970621264
1.996, 0.07666078777025905, 0.07666119724267084
1.997, 0.07658416530010904, 0.076584574084573
1.998, 0.07650761941413077, 0.07650802751120875
1.999, 0.07643115003577824, 0.07643155744603275
2.0, 0.07635475708858216, 0.07635516381257465
2.001, 0.07627844049614951, 0.07627884653444125
2.0020000000000002, 0.0762022001821637, 0.07620260553531447
2.003, 0.07612603607038444, 0.07612644073895435
2.004, 0.07604994808464759, 0.07605035206919596
2.005, 0.07597393614886516, 0.07597433944995005
2.0060000000000002, 0.07589800018702521, 0.07589840280520511
2.007, 0.07582214012319177, 0.07582254205902406
2.008, 0.07574635588150479, 0.07574675713554625
2.009, 0.07567064738618, 0.07567104795898676
2.0100000000000002, 0.07559501456150886, 0.07559541445363695
2.011, 0.07551945733185862, 0.07551985654386306
2.012, 0.075443975621672, 0.07544437415410743
2.013, 0.07536856935546729, 0.07536896720888775
2.0140000000000002, 0.0752932384578382, 0.07529363563279716
2.015, 0.07521798285345385, 0.07521837935050381
2.016, 0.07514280246705864, 0.07514319828675226
2.017, 0.07506769722347215, 0.07506809236636085
2.0180000000000002, 0.07499266704758911, 0.0749930615142241
2.019, 0.07491771186437941, 0.07491810565531151
2.02, 0.0748428315988878, 0.0748432247146664
2.021, 0.07476802617623403, 0.07476841861740864
2.0220000000000002, 0.07469329552161263, 0.07469368728873298
2.023, 0.07461863956029303, 0.07461903065390631
2.024, 0.07454405821761918, 0.07454444863827363
2.025, 0.07446955141900978, 0.07446994116725213
2.0260000000000002, 0.07439511908995797, 0.07439550816633471
2.027, 0.07432076115603148, 0.0743211495610889
2.028, 0.07424647754287234, 0.07424686527715552
2.029, 0.07417226817619692, 0.07417265524025066
2.0300000000000002, 0.07409813298179582, 0.0740985193761644
2.031, 0.07402407188553393, 0.07402445761076074
2.032, 0.07395008481335008, 0.0739504698699782
2.033, 0.07387617169125722, 0.07387655607982895
2.0340000000000003, 0.07380233244534216, 0.0738027161664
2.035, 0.07372856700176574, 0.07372895005585105
2.036, 0.07365487528676246, 0.07365525767441591
2.037, 0.0735812572266406, 0.07358163894840274
2.0380000000000003, 0.07350771274778208, 0.07350809380419256
2.039, 0.07343424177664244, 0.07343462216824063
2.04, 0.07336084423975071, 0.07336122396707483
2.041, 0.07328752006370935, 0.07328789912729802
2.0420000000000003, 0.07321426917519411, 0.07321464757558475
2.043, 0.07314109150095419, 0.07314146923868371
2.044, 0.07306798696781186, 0.07306836404341589
2.045, 0.07299495550266258, 0.07299533191667767
2.0460000000000003, 0.07292199703247486, 0.0729223727854364
2.047, 0.07284911148429028, 0.07284948657673304
2.048, 0.07277629878522326, 0.07277667321768116
2.049, 0.07270355886246109, 0.07270393263546808
2.05, 0.07263089164326382, 0.07263126475735293
2.051, 0.07255829705496424, 0.07255866951066749
2.052, 0.07248577502496778, 0.07248614682281804
2.053, 0.0724133254807524, 0.07241369662128005
2.054, 0.07234094834986853, 0.07234131883360466
2.055, 0.07226864355993899, 0.07226901338741412
2.056, 0.07219641103865908, 0.07219678021040238
2.057, 0.07212425071379622, 0.07212461923033739
2.058, 0.07205216251319008, 0.07205253037505711
2.059, 0.07198014636475243, 0.07198051357247344
2.06, 0.07190820219646718, 0.07190856875056972
2.061, 0.07183632993639012, 0.07183669583740111
2.062, 0.07176452951264897, 0.07176489476109464
2.063, 0.07169280085344329, 0.07169316544984913
2.064, 0.07162114388704446, 0.07162150783193603
2.065, 0.0715495585417955, 0.07154992183569756
2.066, 0.07147804474611104, 0.07147840738954715
2.067, 0.07140660242847724, 0.07140696442197135
2.068, 0.07133523151745186, 0.07133559286152687
2.069, 0.07126393194166394, 0.071264292636842
2.07, 0.0711927036298139, 0.07119306367661674
2.071, 0.0711215465106734, 0.07112190590962261
2.072, 0.07105046051308536, 0.07105081926470189
2.073, 0.07097944556596376, 0.07097980367076784
2.074, 0.07090850159829364, 0.07090885905680473
2.075, 0.07083762853913099, 0.07083798535186887
2.076, 0.07076682631760281, 0.07076718248508551
2.077, 0.07069609486290686, 0.07069645038565292
2.078, 0.07062543410431164, 0.0706257889828385
2.079, 0.0705548439711564, 0.07055519820598116
2.08, 0.07048432439285103, 0.0704846779844902
2.081, 0.07041387529887594, 0.07041422824784482
2.082, 0.070343496618782, 0.07034384892559632
2.083, 0.07027318828219052, 0.07027353994736565
2.084, 0.0702029502187932, 0.07020330124284259
2.085, 0.07013278235835196, 0.07013313274179035
2.086, 0.07006268463069892, 0.07006303437403898
2.087, 0.06999265696573632, 0.0699930060694912
2.088, 0.06992269929343656, 0.0699230477581176
2.089, 0.0698528115438419, 0.06985315936996145
2.09, 0.06978299364706461, 0.06978334083513389
2.091, 0.06971324553328676, 0.06971359208381571
2.092, 0.06964356713276028, 0.06964391304625951
2.093, 0.06957395837580672, 0.06957430365278511
2.094, 0.06950441919281736, 0.06950476383378415
2.095, 0.06943494951425294, 0.06943529351971632
2.096, 0.06936554927064385, 0.06936589264111151
2.097, 0.06929621839258981, 0.0692965611285694
2.098, 0.06922695681075994, 0.06922729891275774
2.099, 0.06915776445589263, 0.06915810592441501
