Radial distance r (atomic units), Calculated helium wavefunction from basis of four gaussians with 1000 points (probability amplitude)
3.6786786786786787, 0.0026352687494670536
3.6836836836836837, 0.0026065747705706025
3.6886886886886887, 0.0025781548715734957
3.6936936936936937, 0.0025500069043560523
3.6986986986986987, 0.00252212873221083
3.7037037037037037, 0.0024945182298425073
3.7087087087087087, 0.0024671732833670083
3.7137137137137137, 0.00244009179030987
3.7187187187187187, 0.002413271659603829
3.7237237237237237, 0.0023867108115856925
3.7287287287287287, 0.0023604071779924326
3.7337337337337337, 0.002334358701956574
3.7387387387387387, 0.002308563338000822
3.7437437437437437, 0.002283019052031986
3.7487487487487487, 0.0022577238213341774
3.7537537537537538, 0.002232675634561288
3.7587587587587588, 0.0022078724917287736
3.7637637637637638, 0.0021833124042047397
3.7687687687687688, 0.00215899339470032
3.7737737737737738, 0.0021349134972593895
3.7787787787787788, 0.002111070757247584
3.7837837837837838, 0.002087463231340655
3.7887887887887888, 0.002064088987512156
3.793793793793794, 0.0020409461050204755
3.798798798798799, 0.0020180326743952123
3.803803803803804, 0.001995346797422922
3.808808808808809, 0.001972886587132199
3.813813813813814, 0.001950650167778164
3.818818818818819, 0.0019286356748263024
3.823823823823824, 0.0019068412549356913
3.828828828828829, 0.001885265065941641
3.833833833833834, 0.0018639052768376998
3.838838838838839, 0.0018427600677570952
3.843843843843844, 0.001821827629953573
3.848848848848849, 0.0018011061657816697
3.853853853853854, 0.0017805938886763938
3.858858858858859, 0.0017602890231323684
3.863863863863864, 0.001740189804682392
3.868868868868869, 0.0017202944798754712
3.873873873873874, 0.0017006013062542942
3.878878878878879, 0.0016811085523321797
3.883883883883884, 0.001661814497569498
3.888888888888889, 0.0016427174323495617
3.893893893893894, 0.0016238156579540153
3.898898898898899, 0.00160510748653772
3.903903903903904, 0.0015865912411031234
3.908908908908909, 0.0015682652554741628
3.913913913913914, 0.0015501278742696654
3.918918918918919, 0.0015321774528762812
3.923923923923924, 0.0015144123574209467
3.928928928928929, 0.0014968309647428817
3.933933933933934, 0.0014794316623651447
3.938938938938939, 0.0014622128484657203
3.943943943943944, 0.0014451729318481913
3.948948948948949, 0.0014283103319119533
3.953953953953954, 0.001411623478622028
3.958958958958959, 0.0013951108124784395
3.963963963963964, 0.0013787707844851898
3.968968968968969, 0.0013626018561188255
3.973973973973974, 0.0013466024992966113
3.978978978978979, 0.0013307711963443086
3.983983983983984, 0.0013151064399635807
3.988988988988989, 0.0012996067331990113
3.993993993993994, 0.0012842705894047593
3.998998998998999, 0.0012690965322108558
4.004004004004004, 0.0012540830954891357
4.009009009009009, 0.0012392288233188374
4.014014014014014, 0.0012245322699518456
4.019019019019019, 0.0012099919997776054
4.024024024024024, 0.0011956065872877134
4.029029029029029, 0.0011813746170401852
4.034034034034034, 0.001167294683623404
4.039039039039039, 0.0011533653916197704
4.044044044044044, 0.0011395853555690467
4.049049049049049, 0.0011259531999314072
4.054054054054054, 0.001112467559050199
4.059059059059059, 0.001099127077114433
4.064064064064064, 0.001085930408120983
4.069069069069069, 0.0010728762158365296
4.074074074074074, 0.001059963173759241
4.079079079079079, 0.001047189965080195
4.084084084084084, 0.0010345552826445496
4.089089089089089, 0.001022057828912479
4.094094094094094, 0.00100969631591987
4.099099099099099, 0.000997469465238784
4.104104104104104, 0.0009853760079376987
4.109109109109109, 0.0009734146845415345
4.114114114114114, 0.0009615842449914602
4.119119119119119, 0.0009498834486045016
4.124124124124124, 0.0009383110640329487
4.129129129129129, 0.0009268658692235601
4.134134134134134, 0.0009155466513765963
4.1391391391391394, 0.0009043522069046488
4.1441441441441444, 0.0008932813413913121
4.1491491491491495, 0.0008823328695496769
4.1541541541541545, 0.00087150561518065
4.1591591591591595, 0.0008607984111311331
4.1641641641641645, 0.0008502100992520312
4.1691691691691695, 0.0008397395303561182
4.1741741741741745, 0.0008293855641757609
4.1791791791791795, 0.0008191470693205057
4.1841841841841845, 0.0008090229232345303
4.1891891891891895, 0.0007990120121539694
4.1941941941941945, 0.0007891132310641202
4.1991991991991995, 0.0007793254836565302
4.2042042042042045, 0.0007696476822859745
4.2092092092092095, 0.0007600787479273279
4.2142142142142145, 0.0007506176101323347
4.2192192192192195, 0.00074126320698628
4.2242242242242245, 0.0007320144850645779
4.2292292292292295, 0.000722870399389266
4.2342342342342345, 0.0007138299133854219
4.2392392392392395, 0.000704891998837503
4.2442442442442445, 0.0006960556358456156
4.2492492492492495, 0.0006873198127817178
4.2542542542542545, 0.0006786835262457551
4.2592592592592595, 0.0006701457810217472
4.2642642642642645, 0.000661705590033814
4.2692692692692695, 0.0006533619743021565
4.2742742742742745, 0.0006451139628989985
4.2792792792792795, 0.0006369605929044764
4.2842842842842845, 0.0006289009093625079
4.2892892892892895, 0.0006209339652366226
4.2942942942942945, 0.000613058821365764
4.2992992992992995, 0.0006052745464200782
4.3043043043043046, 0.000597580216856672
4.3093093093093096, 0.0005899749168753704
4.314314314314315, 0.0005824577383744541
4.31931931931932, 0.0005750277809063961
4.324324324324325, 0.0005676841516335948
4.32932932932933, 0.0005604259652841103
4.334334334334335, 0.000553252344107405
4.33933933933934, 0.000546162417830096
4.344344344344345, 0.0005391553236117191
4.34934934934935, 0.0005322302060005124
4.354354354354355, 0.0005253862168892187
4.35935935935936, 0.0005186225154709136
4.364364364364365, 0.0005119382681948605
4.36936936936937, 0.0005053326487224001
4.374374374374375, 0.0004988048378828741
4.37937937937938, 0.0004923540236295842
4.384384384384385, 0.00048597940099579835
4.38938938938939, 0.00047968017205079864
4.394394394394395, 0.00047345554585598125
4.3993993993994, 0.00046730473842100423
4.404404404404405, 0.00046122697265999445
4.40940940940941, 0.0004552214783478089
4.414414414414415, 0.0004492874920763633
4.41941941941942, 0.00044342425721101804
4.424424424424425, 0.0004376310238470369
4.42942942942943, 0.0004319070487661156
4.434434434434435, 0.000426251595392979
4.43943943943944, 0.00042066393375206465
4.444444444444445, 0.00041514334042427284
4.44944944944945, 0.0004096890985038096
4.454454454454455, 0.0004043004975551079
4.45945945945946, 0.0003989768335698376
4.464464464464465, 0.00039371740892400926
4.46946946946947, 0.00038852153233516273
4.474474474474475, 0.00038338851881966027
4.47947947947948, 0.0003783176896500698
4.484484484484485, 0.00037330837231265335
4.48948948948949, 0.00036835990046495457
4.494494494494495, 0.0003634716138934963
4.4994994994995, 0.000358642858471578
4.504504504504505, 0.0003538729861171913
4.50950950950951, 0.0003491613547510417
4.514514514514515, 0.0003445073282546879
4.51951951951952, 0.0003399102764287946
4.524524524524525, 0.0003353695749515067
4.52952952952953, 0.0003308846053369428
4.534534534534535, 0.00032645475489381234
4.53953953953954, 0.0003220794166841559
4.544544544544545, 0.0003177579894822156
4.54954954954955, 0.0003134898777334285
4.554554554554555, 0.0003092744915135578
4.55955955955956, 0.0003051112464879508
4.564564564564565, 0.00030099956387093544
4.56956956956957, 0.0002969388703853485
4.574574574574575, 0.0002929285982222067
4.57957957957958, 0.000288968185000513
4.584584584584585, 0.00028505707372720773
4.58958958958959, 0.00028119471275726
4.594594594594595, 0.00027738055575390565
4.5995995995996, 0.0002736140616490293
4.604604604604605, 0.0002698946946036972
4.60960960960961, 0.00026622192396883484
4.614614614614615, 0.00026259522424606
4.61961961961962, 0.0002590140750486625
4.624624624624625, 0.0002554779610627438
4.62962962962963, 0.0002519863720085054
4.634634634634635, 0.0002485388026016966
4.63963963963964, 0.00024513475251521907
4.644644644644645, 0.0002417737263408902
4.64964964964965, 0.00023845523355136452
4.654654654654655, 0.00023517878846222002
4.65965965965966, 0.00023194391019420212
4.664664664664665, 0.00022875012263563502
4.66966966966967, 0.00022559695440499397
4.674674674674675, 0.00022248393881364617
4.67967967967968, 0.00021941061382875577
4.684684684684685, 0.0002163765220363576
4.68968968968969, 0.000213381210604599
4.694694694694695, 0.00021042423124715092
4.6996996996997, 0.00020750514018679013
4.704704704704705, 0.00020462349811915077
4.70970970970971, 0.0002017788701766505
4.714714714714715, 0.0001989708258925865
4.71971971971972, 0.00019619893916540806
4.724724724724725, 0.00019346278822316123
4.72972972972973, 0.00019076195558810963
4.734734734734735, 0.0001880960280415307
4.73973973973974, 0.00018546459658868905
4.744744744744745, 0.00018286725642398556
4.74974974974975, 0.00018030360689628538
4.754754754754755, 0.00017777325147442445
4.75975975975976, 0.000175275797712893
4.764764764764765, 0.000172810857217701
4.76976976976977, 0.00017037804561242156
4.774774774774775, 0.00016797698250441544
4.77977977977978, 0.00016560729145123645
4.784784784784785, 0.00016326859992721866
4.78978978978979, 0.0001609605392902428
4.794794794794795, 0.00015868274474868947
4.7997997997998, 0.00015643485532856917
4.804804804804805, 0.00015421651384083968
4.80980980980981, 0.00015202736684890366
4.814814814814815, 0.0001498670646362912
4.81981981981982, 0.00014773526117452506
4.824824824824825, 0.00014563161409117083
4.82982982982983, 0.0001435557846380696
4.834834834834835, 0.0001415074376597563
4.83983983983984, 0.00013948624156206202
4.844844844844845, 0.00013749186828090125
4.84984984984985, 0.00013552399325124283
4.854854854854855, 0.00013358229537626745
4.85985985985986, 0.00013166645699670855
4.864864864864865, 0.00012977616386037914
4.86986986986987, 0.00012791110509188325
4.874874874874875, 0.00012607097316251335
4.87987987987988, 0.0001242554638603312
4.884884884884885, 0.0001224642762604355
4.88988988988989, 0.00012069711269541421
4.894894894894895, 0.00011895367872598089
4.8998998998999, 0.00011723368311179762
4.904904904904905, 0.0001155368377824815
4.90990990990991, 0.00011386285780879661
4.914914914914915, 0.00011221146137403044
4.91991991991992, 0.00011058236974555529
4.924924924924925, 0.00010897530724657262
4.92992992992993, 0.00010739000122804433
4.934934934934935, 0.00010582618204080477
4.93993993993994, 0.00010428358300785936
4.944944944944945, 0.00010276194039686532
4.94994994994995, 0.00010126099339279591
4.954954954954955, 9.978048407078856e-05
4.95995995995996, 9.832015736917504e-05
4.964964964964965, 9.687976106269453e-05
4.96996996996997, 9.545904573588923e-05
4.974974974974975, 9.405776475668158e-05
4.97997997997998, 9.267567425013294e-05
4.984984984984985, 9.131253307238448e-05
4.98998998998999, 8.996810278477811e-05
4.994994994994995, 8.86421476281586e-05
5.0, 8.733443449735526e-05
