Time (ps), Instantaneous temperature (K), Running average temperature (K), Target temperature (K)
1.835, 317.5, 345.29256130790094, 350.0
1.8355, 313.3, 345.2838463633878, 350.0
1.836, 309.6, 345.2741285403041, 350.0
1.8365, 308.7, 345.2641709774017, 350.0
1.837, 311.6, 345.2550081654863, 350.0
1.8375, 317.4, 345.24742857142763, 350.0
1.838, 323.5, 345.2415125136008, 350.0
1.8385, 326.5, 345.236415556159, 350.0
1.839, 324.0, 345.23064165307136, 350.0
1.8395, 315.8, 345.22264202228774, 350.0
1.84, 304.1, 345.2114673913035, 350.0
1.8405, 293.1, 345.19731051344655, 350.0
1.841, 286.9, 345.1814774579024, 350.0
1.8415, 288.2, 345.1660059733903, 350.0
1.842, 297.1, 345.15295874049855, 350.0
1.8425, 310.8, 345.1436363636355, 350.0
1.843, 325.1, 345.1381985892558, 350.0
1.8435, 335.7, 345.1356387306745, 350.0
1.844, 340.2, 345.13430043383863, 350.0
1.8445, 338.2, 345.1324207102187, 350.0
1.845, 331.4, 345.12869918699096, 350.0
1.8455, 322.9, 345.12267678135913, 350.0
1.846, 315.7, 345.114707475622, 350.0
1.8465, 312.1, 345.1057676685612, 350.0
1.847, 312.4, 345.09691391445494, 350.0
1.8475, 315.3, 345.0888497970221, 350.0
1.848, 318.4, 345.08162878787783, 350.0
1.8485, 319.1, 345.0746010278595, 350.0
1.849, 316.0, 345.06673877771675, 350.0
1.8495, 308.9, 345.056961340902, 350.0
1.85, 299.5, 345.0446486486477, 350.0
1.8505, 290.6, 345.029937854633, 350.0
1.851, 284.8, 345.0136682874113, 350.0
1.8515, 283.3, 344.9970024304609, 350.0
1.852, 285.7, 344.9809935205174, 350.0
1.8525, 290.7, 344.9663427800261, 350.0
1.853, 296.5, 344.95326497571415, 350.0
1.8535, 301.7, 344.94159697868804, 350.0
1.854, 305.2, 344.93087918015004, 350.0
1.8545, 306.7, 344.9205715826359, 350.0
1.855, 307.0, 344.9103504043117, 350.0
1.8555, 307.0, 344.9001347345719, 350.0
1.856, 307.6, 344.8900862068956, 350.0
1.8565, 308.7, 344.880339348235, 350.0
1.857, 309.7, 344.8708669897675, 350.0
1.8575, 309.4, 344.8613189771188, 350.0
1.858, 307.1, 344.8511571582337, 350.0
1.8585, 302.4, 344.839736346515, 350.0
1.859, 295.6, 344.82649273803025, 350.0
1.8595, 287.9, 344.8111858026341, 350.0
1.86, 281.9, 344.7942741935474, 350.0
1.8605, 280.4, 344.77696855683854, 350.0
1.861, 284.6, 344.7608006448136, 350.0
1.8615, 293.6, 344.74705882352845, 350.0
1.862, 304.2, 344.7361707841021, 350.0
1.8625, 312.6, 344.7275436241601, 350.0
1.863, 316.6, 344.71999463231253, 350.0
1.8635, 316.2, 344.71234236651367, 350.0
1.864, 313.3, 344.7039163090119, 350.0
1.8645, 310.2, 344.6946634486448, 350.0
1.865, 309.1, 344.6851206434307, 350.0
1.8655, 310.9, 344.6760653980157, 350.0
1.866, 315.5, 344.66824758842347, 350.0
1.8665, 321.6, 344.66206804178853, 350.0
1.867, 327.2, 344.65739153722456, 350.0
1.8675, 330.8, 344.65368139223466, 350.0
1.868, 331.3, 344.65010706638026, 350.0
1.8685, 328.7, 344.6458389082142, 350.0
1.869, 323.0, 344.64004815409214, 350.0
1.8695, 315.1, 344.63214763305604, 350.0
1.87, 306.5, 344.62195187165685, 350.0
1.8705, 299.7, 344.60994386527574, 350.0
1.871, 297.8, 344.59743452699, 350.0
1.8715, 302.4, 344.586160833555, 350.0
1.872, 312.7, 344.57764423076827, 350.0
1.8725, 325.3, 344.57249666221537, 350.0
1.873, 336.6, 344.5703683929516, 350.0
1.8735, 344.1, 344.5702428609545, 350.0
1.874, 347.4, 344.5709978655274, 350.0
1.8745, 347.1, 344.5716724459847, 350.0
1.875, 344.2, 344.5715733333324, 350.0
1.8755, 340.5, 344.5704878699005, 350.0
1.876, 337.5, 344.568603411513, 350.0
1.8765, 336.4, 344.5664268585123, 350.0
1.877, 337.2, 344.5644645711232, 350.0
1.8775, 339.2, 344.563035952063, 350.0
1.878, 341.4, 344.56219382321524, 350.0
1.8785, 343.2, 344.56183124833547, 350.0
1.879, 343.7, 344.56160191591175, 350.0
1.8795, 341.7, 344.5608406491078, 350.0
1.88, 337.0, 344.55882978723304, 350.0
1.8805, 330.4, 344.5550651422484, 350.0
1.881, 324.5, 344.54973418394366, 350.0
1.8815, 322.2, 344.5437948445379, 350.0
1.882, 325.6, 344.5387619553656, 350.0
1.8825, 333.9, 344.53593625497905, 350.0
1.883, 344.7, 344.535979819436, 350.0
1.8835, 355.7, 344.53894345633023, 350.0
1.884, 365.7, 344.54455944798195, 350.0
1.8845, 374.3, 344.5524542318907, 350.0
1.885, 381.7, 344.5623076923066, 350.0
1.8855, 388.1, 344.5738530893652, 350.0
1.886, 393.2, 344.5867444326607, 350.0
1.8865, 396.4, 344.6004770739454, 350.0
1.887, 398.1, 344.61465288818124, 350.0
1.8875, 398.7, 344.62898013244927, 350.0
1.888, 398.7, 344.6432997881345, 350.0
1.8885, 398.4, 344.6575324331469, 350.0
1.889, 397.2, 344.671439915298, 350.0
1.8895, 394.4, 344.6845991002899, 350.0
1.89, 389.2, 344.69637566137453, 350.0
1.8905, 381.5, 344.7061094948415, 350.0
1.891, 373.0, 344.713590692754, 350.0
1.8915, 366.6, 344.7193761564884, 350.0
1.892, 364.8, 344.72468287526317, 350.0
1.8925, 368.2, 344.7308850726541, 350.0
1.893, 374.3, 344.73869519281453, 350.0
1.8935, 379.5, 344.74787430683807, 350.0
1.894, 381.7, 344.7576293558595, 350.0
1.8945, 381.1, 344.7672209026117, 350.0
1.895, 379.7, 344.77643799472185, 350.0
1.8955, 379.0, 344.78546557636395, 350.0
1.896, 379.4, 344.7945938818554, 350.0
1.8965, 380.5, 344.80400738201837, 350.0
1.897, 381.5, 344.81367949393666, 350.0
1.8975, 382.0, 344.8234782608684, 350.0
1.898, 381.8, 344.83321917808104, 350.0
1.8985, 380.7, 344.84266526204783, 350.0
1.899, 378.9, 344.85163243812417, 350.0
1.8995, 377.0, 344.86009476177827, 350.0
1.9, 376.1, 344.86831578947255, 350.0
1.9005, 377.3, 344.8768481978415, 350.0
1.901, 381.1, 344.88637559179267, 350.0
1.9015, 386.9, 344.8974230870354, 350.0
1.902, 393.2, 344.9101209253406, 350.0
1.9025, 398.5, 344.92420499342853, 350.0
1.903, 402.2, 344.9392538097729, 350.0
1.9035, 404.1, 344.954793800892, 350.0
1.904, 404.4, 344.9704044117636, 350.0
1.9045, 403.7, 344.98582305066833, 350.0
1.905, 402.9, 345.00102362204603, 350.0
1.9055, 403.6, 345.0163998950395, 350.0
1.906, 407.1, 345.03268625393383, 350.0
1.9065, 413.3, 345.0505900865449, 350.0
1.907, 420.1, 345.0702674357619, 350.0
1.9075, 424.6, 345.09111402359, 350.0
1.908, 424.4, 345.11189727463204, 350.0
1.9085, 418.6, 345.13115011789256, 350.0
1.909, 408.8, 345.14782608695543, 350.0
1.9095, 398.6, 345.1618224666133, 350.0
1.91, 391.2, 345.1738743455487, 350.0
1.9105, 388.8, 345.1852918084261, 350.0
1.911, 391.1, 345.1973050758755, 350.0
1.9115, 395.9, 345.21056761705364, 350.0
1.912, 399.6, 345.22479079497805, 350.0
1.9125, 399.6, 345.2390065359467, 350.0
1.913, 395.1, 345.25203868269637, 350.0
1.9135, 387.8, 345.263156519466, 350.0
1.914, 381.2, 345.2725444096124, 350.0
1.9145, 379.3, 345.2814311830756, 350.0
1.915, 384.2, 345.2915926892941, 350.0
1.9155, 395.2, 345.30462020360125, 350.0
1.916, 408.7, 345.3211638830888, 350.0
1.9165, 420.1, 345.3406731020079, 350.0
1.917, 425.2, 345.3615023474169, 350.0
1.9175, 422.1, 345.3815123859182, 350.0
1.918, 411.8, 345.39882690302306, 350.0
1.9185, 398.7, 345.4127182694804, 350.0
1.919, 388.0, 345.4238144867109, 350.0
1.9195, 383.7, 345.4337848398011, 350.0
1.92, 387.3, 345.4446874999991, 350.0
1.9205, 397.1, 345.4581359021079, 350.0
1.921, 409.2, 345.4747267048403, 350.0
1.9215, 419.0, 345.49385896434984, 350.0
1.922, 422.5, 345.5138917793955, 350.0
1.9225, 417.8, 345.53269180754137, 350.0
1.923, 405.6, 345.5483099323964, 350.0
1.9235, 389.5, 345.5597348583303, 350.0
1.924, 374.6, 345.56728170478084, 350.0
1.9245, 366.3, 345.57266822551225, 350.0
1.925, 367.7, 345.5784155844147, 350.0
1.9255, 378.0, 345.58683458841773, 350.0
1.926, 393.3, 345.5992211837998, 350.0
1.9265, 408.1, 345.6154425123272, 350.0
1.927, 417.5, 345.6340944473266, 350.0
1.9275, 418.9, 345.65309987029747, 350.0
1.928, 412.5, 345.67043568464646, 350.0
1.9285, 400.2, 345.68457350272143, 350.0
1.929, 385.7, 345.69494556765073, 350.0
1.9295, 373.2, 345.7020730759255, 350.0
1.93, 366.1, 345.7073575129525, 350.0
1.9305, 365.8, 345.7125615125607, 350.0
1.931, 370.7, 345.71903158984895, 350.0
1.9315, 376.9, 345.7271032875994, 350.0
1.932, 380.3, 345.7360507246368, 350.0
1.9325, 378.7, 345.74457956015436, 350.0
1.933, 371.7, 345.7512933264347, 350.0
1.9335, 360.8, 345.75518489785276, 350.0
1.934, 348.7, 345.7559462254386, 350.0
1.9345, 338.3, 345.75401912638836, 350.0
1.935, 331.9, 345.7504392764849, 350.0
1.9355, 330.4, 345.74647377938425, 350.0
1.936, 333.0, 345.74318181818086, 350.0
1.9365, 337.0, 345.74092434804965, 350.0
1.937, 339.6, 345.7393391843047, 350.0
1.9375, 339.5, 345.73772903225716, 350.0
1.938, 337.3, 345.73555211558215, 350.0
1.9385, 335.1, 345.732808872839, 350.0
1.939, 334.1, 345.7298091799888, 350.0
1.9395, 333.7, 345.72670791441004, 350.0
1.94, 332.4, 345.7232731958754, 350.0
1.9405, 329.1, 345.71898995104266, 350.0
1.941, 325.0, 345.7136527563103, 350.0
1.9415, 322.3, 345.70762297192806, 350.0
1.942, 322.7, 345.70169927909285, 350.0
1.9425, 325.9, 345.69660231660146, 350.0
1.943, 330.2, 345.6926145136378, 350.0
1.9435, 333.8, 345.6895549266778, 350.0
1.944, 335.1, 345.6868312757193, 350.0
1.9445, 333.0, 345.6835690408837, 350.0
1.945, 328.0, 345.6790231362459, 350.0
1.9455, 321.6, 345.67283474685087, 350.0
1.946, 315.9, 345.6651849948604, 350.0
1.9465, 312.4, 345.65664012329734, 350.0
1.947, 312.0, 345.647996918335, 350.0
1.9475, 314.9, 345.6401026957629, 350.0
1.948, 321.0, 345.63377823408536, 350.0
1.9485, 329.0, 345.6295098793935, 350.0
1.949, 336.9, 345.6272703950735, 350.0
1.9495, 341.5, 345.6262118491912, 350.0
1.95, 340.4, 345.62487179487084, 350.0
1.9505, 333.2, 345.621686746987, 350.0
1.951, 322.6, 345.61578677601136, 350.0
1.9515, 313.2, 345.6074814245443, 350.0
1.952, 309.2, 345.59815573770396, 350.0
1.9525, 312.4, 345.5896542893716, 350.0
1.953, 320.9, 345.58333333333235, 350.0
1.9535, 330.7, 345.57952393140414, 350.0
1.954, 337.6, 345.57748208802354, 350.0
1.9545, 338.9, 345.5757738552049, 350.0
1.955, 334.0, 345.5728132992317, 350.0
1.9555, 324.0, 345.5672973664014, 350.0
1.956, 311.8, 345.5586656441708, 350.0
1.9565, 301.0, 345.5472783030912, 350.0
1.957, 295.1, 345.534389371486, 350.0
1.9575, 296.1, 345.5217624521063, 350.0
1.958, 303.6, 345.5110572012248, 350.0
1.9585, 314.5, 345.5031401582835, 350.0
1.959, 324.5, 345.49777947932523, 350.0
1.9595, 329.3, 345.4936463383507, 350.0
1.96, 326.7, 345.4888520408154, 350.0
1.9605, 316.9, 345.48156082631886, 350.0
1.961, 303.5, 345.4708567057614, 350.0
1.9615, 291.7, 345.4571501401979, 350.0
1.962, 286.6, 345.4421508664618, 350.0
1.9625, 290.5, 345.4281528662411, 350.0
1.963, 301.6, 345.4169893020877, 350.0
1.9635, 315.2, 345.4092946269407, 350.0
1.964, 325.7, 345.40427698574246, 350.0
1.9645, 329.0, 345.40010180707463, 350.0
1.965, 323.5, 345.39452926208554, 350.0
1.9655, 310.8, 345.3857288221817, 350.0
1.966, 295.1, 345.3729399796532, 350.0
1.9665, 281.8, 345.35677599796503, 350.0
1.967, 275.3, 345.33896797152937, 350.0
1.9675, 277.1, 345.32162642947816, 350.0
1.968, 284.9, 345.3062754065032, 350.0
1.9685, 294.6, 345.2933959867911, 350.0
1.969, 301.6, 345.2823006602328, 350.0
1.9695, 303.2, 345.2716171617153, 350.0
1.97, 299.2, 345.25992385786714, 350.0
1.9705, 291.2, 345.2462065465609, 350.0
1.971, 282.5, 345.23028919330204, 350.0
1.9715, 276.4, 345.2128328683734, 350.0
1.972, 275.7, 345.1952079107496, 350.0
1.9725, 281.2, 345.1789860583007, 350.0
1.973, 290.7, 345.16517992904113, 350.0
1.9735, 300.5, 345.15386369394383, 350.0
1.974, 307.1, 345.14422492401127, 350.0
1.9745, 308.7, 345.1349962015691, 350.0
1.975, 305.7, 345.1250126582269, 350.0
1.9755, 300.8, 345.11379397620766, 350.0
1.976, 297.0, 345.10161943319747, 350.0
1.9765, 296.4, 345.08929926637904, 350.0
1.977, 298.9, 345.077617602427, 350.0
1.9775, 302.5, 345.06685208596616, 350.0
1.978, 304.4, 345.0565722952467, 350.0
1.9785, 302.8, 345.0458933535497, 350.0
1.979, 297.8, 345.033956543708, 350.0
1.9795, 291.0, 345.02030815862497, 350.0
1.98, 284.5, 345.00502525252426, 350.0
1.9805, 280.5, 344.98874021711595, 350.0
1.981, 280.2, 344.9723876829874, 350.0
1.9815, 284.1, 344.9570275044149, 350.0
1.982, 291.5, 344.94354187689106, 350.0
1.9825, 300.4, 344.9323076923067, 350.0
1.983, 308.0, 344.9229954614211, 350.0
1.9835, 311.1, 344.9144693723207, 350.0
1.984, 308.4, 344.9052671370958, 350.0
1.9845, 301.3, 344.8942806752321, 350.0
1.985, 292.9, 344.8811838790922, 350.0
1.9855, 287.3, 344.86668345504813, 350.0
1.986, 287.3, 344.85219033232534, 350.0
1.9865, 293.8, 344.8393405487028, 350.0
1.987, 304.3, 344.82913940613895, 350.0
1.9875, 315.4, 344.82173584905564, 350.0
1.988, 323.4, 344.8163480885302, 350.0
1.9885, 326.7, 344.81179280864876, 350.0
1.989, 325.1, 344.8068376068366, 350.0
1.9895, 320.6, 344.80075395828004, 350.0
1.99, 315.6, 344.7934170854262, 350.0
1.9905, 312.8, 344.7853805576479, 350.0
1.991, 315.2, 344.7779507785023, 350.0
1.9915, 324.1, 344.77275922671265, 350.0
1.992, 338.7, 344.77123493975813, 350.0
1.9925, 355.1, 344.7738268506892, 350.0
1.993, 367.8, 344.77960361264337, 350.0
1.9935, 372.8, 344.7866315525449, 350.0
1.994, 369.5, 344.7928284854555, 350.0
1.9945, 360.5, 344.7967661067928, 350.0
1.995, 350.2, 344.798120300751, 350.0
1.9955, 343.3, 344.7977449260828, 350.0
1.996, 342.8, 344.7972444889771, 350.0
1.9965, 349.1, 344.7983220636105, 350.0
1.997, 360.0, 344.8021281922876, 350.0
1.9975, 371.4, 344.8087859824773, 350.0
1.998, 378.9, 344.81731731731645, 350.0
1.9985, 379.7, 344.82604453339917, 350.0
1.999, 373.2, 344.8331415707845, 350.0
1.9995, 360.4, 344.83703425856373, 350.0
2.0, 344.9, 344.83704999999907, 350.0
