Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.4180        -331.7151    -334.8357       3.1207   330.7
0.4185        -331.7156    -334.7803       3.0647   324.8
0.4190        -331.7163    -334.7628       3.0465   322.9
0.4195        -331.7175    -334.7868       3.0693   325.3
0.4200        -331.7188    -334.8472       3.1284   331.5
0.4205        -331.7206    -334.9311       3.2104   340.2
0.4210        -331.7228    -335.0159       3.2931   349.0
0.4215        -331.7248    -335.0750       3.3501   355.0
0.4220        -331.7253    -335.0875       3.3622   356.3
0.4225        -331.7252    -335.0536       3.3284   352.7
0.4230        -331.7239    -334.9902       3.2663   346.2
0.4235        -331.7227    -334.9277       3.2050   339.7
0.4240        -331.7228    -334.8950       3.1722   336.2
0.4245        -331.7243    -334.8994       3.1751   336.5
0.4250        -331.7260    -334.9243       3.1983   338.9
0.4255        -331.7276    -334.9473       3.2197   341.2
0.4260        -331.7276    -334.9527       3.2251   341.8
0.4265        -331.7276    -334.9437       3.2160   340.8
0.4270        -331.7271    -334.9292       3.2021   339.3
0.4275        -331.7273    -334.9173       3.1899   338.1
0.4280        -331.7275    -334.9110       3.1835   337.4
0.4285        -331.7271    -334.9118       3.1846   337.5
0.4290        -331.7275    -334.9193       3.1919   338.3
0.4295        -331.7273    -334.9312       3.2039   339.5
0.4300        -331.7271    -334.9479       3.2208   341.3
0.4305        -331.7271    -334.9695       3.2424   343.6
0.4310        -331.7275    -334.9955       3.2681   346.3
0.4315        -331.7275    -335.0218       3.2944   349.1
0.4320        -331.7276    -335.0451       3.3175   351.6
0.4325        -331.7270    -335.0648       3.3377   353.7
0.4330        -331.7262    -335.0878       3.3616   356.3
0.4335        -331.7266    -335.1221       3.3954   359.8
0.4340        -331.7278    -335.1634       3.4356   364.1
0.4345        -331.7298    -335.1971       3.4673   367.5
0.4350        -331.7314    -335.2018       3.4704   367.8
0.4355        -331.7319    -335.1653       3.4334   363.9
0.4360        -331.7312    -335.0959       3.3648   356.6
0.4365        -331.7304    -335.0219       3.2915   348.8
0.4370        -331.7308    -334.9739       3.2431   343.7
0.4375        -331.7330    -334.9651       3.2321   342.5
0.4380        -331.7357    -334.9844       3.2486   344.3
0.4385        -331.7381    -335.0099       3.2719   346.7
0.4390        -331.7397    -335.0256       3.2859   348.2
0.4395        -331.7406    -335.0283       3.2877   348.4
0.4400        -331.7413    -335.0252       3.2839   348.0
0.4405        -331.7430    -335.0278       3.2848   348.1
0.4410        -331.7448    -335.0402       3.2953   349.2
0.4415        -331.7473    -335.0575       3.3102   350.8
0.4420        -331.7495    -335.0695       3.3200   351.8
0.4425        -331.7515    -335.0676       3.3161   351.4
0.4430        -331.7525    -335.0503       3.2978   349.5
0.4435        -331.7541    -335.0278       3.2737   346.9
0.4440        -331.7558    -335.0073       3.2515   344.6
0.4445        -331.7582    -334.9895       3.2312   342.4
0.4450        -331.7605    -334.9667       3.2062   339.8
0.4455        -331.7625    -334.9297       3.1672   335.6
0.4460        -331.7639    -334.8727       3.1088   329.5
0.4465        -331.7644    -334.7999       3.0356   321.7
0.4470        -331.7641    -334.7257       2.9616   313.9
0.4475        -331.7644    -334.6660       2.9016   307.5
0.4480        -331.7644    -334.6279       2.8635   303.5
0.4485        -331.7644    -334.6137       2.8493   302.0
0.4490        -331.7644    -334.6200       2.8557   302.6
0.4495        -331.7633    -334.6418       2.8786   305.1
0.4500        -331.7618    -334.6791       2.9173   309.2
0.4505        -331.7601    -334.7315       2.9714   314.9
0.4510        -331.7586    -334.7957       3.0372   321.9
0.4515        -331.7566    -334.8632       3.1067   329.2
0.4520        -331.7538    -334.9261       3.1723   336.2
0.4525        -331.7502    -334.9851       3.2349   342.8
0.4530        -331.7466    -335.0483       3.3016   349.9
0.4535        -331.7442    -335.1214       3.3772   357.9
0.4540        -331.7423    -335.1974       3.4551   366.2
0.4545        -331.7411    -335.2583       3.5173   372.7
0.4550        -331.7390    -335.2847       3.5457   375.8
0.4555        -331.7364    -335.2721       3.5357   374.7
0.4560        -331.7326    -335.2326       3.4999   370.9
0.4565        -331.7298    -335.1936       3.4638   367.1
0.4570        -331.7281    -335.1784       3.4504   365.7
0.4575        -331.7277    -335.1958       3.4681   367.5
0.4580        -331.7284    -335.2370       3.5085   371.8
0.4585        -331.7299    -335.2807       3.5508   376.3
0.4590        -331.7307    -335.3038       3.5731   378.7
0.4595        -331.7307    -335.2977       3.5670   378.0
0.4600        -331.7311    -335.2700       3.5389   375.0
0.4605        -331.7311    -335.2348       3.5036   371.3
0.4610        -331.7325    -335.2098       3.4773   368.5
0.4615        -331.7349    -335.2030       3.4681   367.5
0.4620        -331.7376    -335.2108       3.4732   368.1
0.4625        -331.7403    -335.2248       3.4845   369.3
0.4630        -331.7431    -335.2405       3.4974   370.6
0.4635        -331.7462    -335.2574       3.5112   372.1
0.4640        -331.7507    -335.2720       3.5213   373.2
0.4645        -331.7553    -335.2713       3.5160   372.6
0.4650        -331.7601    -335.2432       3.4831   369.1
0.4655        -331.7646    -335.1812       3.4167   362.1
0.4660        -331.7683    -335.0889       3.3205   351.9
0.4665        -331.7709    -334.9830       3.2120   340.4
0.4670        -331.7740    -334.8896       3.1156   330.2
0.4675        -331.7775    -334.8296       3.0521   323.5
0.4680        -331.7822    -334.8113       3.0290   321.0
0.4685        -331.7874    -334.8230       3.0355   321.7
0.4690        -331.7923    -334.8417       3.0495   323.2
0.4695        -331.7955    -334.8491       3.0536   323.6
0.4700        -331.7972    -334.8460       3.0487   323.1
0.4705        -331.7989    -334.8495       3.0506   323.3
0.4710        -331.8009    -334.8777       3.0768   326.1
0.4715        -331.8037    -334.9373       3.1336   332.1
0.4720        -331.8070    -335.0185       3.2115   340.3
0.4725        -331.8101    -335.1026       3.2925   348.9
0.4730        -331.8125    -335.1728       3.3604   356.1
0.4735        -331.8141    -335.2246       3.4105   361.4
0.4740        -331.8164    -335.2630       3.4466   365.3
0.4745        -331.8188    -335.2922       3.4734   368.1
0.4750        -331.8220    -335.3152       3.4932   370.2
0.4755        -331.8255    -335.3289       3.5034   371.3
0.4760        -331.8291    -335.3309       3.5018   371.1
0.4765        -331.8324    -335.3244       3.4920   370.1
0.4770        -331.8366    -335.3164       3.4798   368.8
0.4775        -331.8408    -335.3112       3.4704   367.8
0.4780        -331.8456    -335.3137       3.4681   367.5
0.4785        -331.8511    -335.3249       3.4738   368.1
0.4790        -331.8572    -335.3399       3.4827   369.1
0.4795        -331.8632    -335.3509       3.4877   369.6
0.4800        -331.8688    -335.3549       3.4861   369.4
0.4805        -331.8747    -335.3587       3.4840   369.2
0.4810        -331.8807    -335.3738       3.4932   370.2
0.4815        -331.8880    -335.4107       3.5226   373.3
0.4820        -331.8970    -335.4652       3.5682   378.1
0.4825        -331.9060    -335.5208       3.6149   383.1
0.4830        -331.9153    -335.5608       3.6456   386.4
0.4835        -331.9243    -335.5734       3.6491   386.7
0.4840        -331.9332    -335.5570       3.6238   384.0
0.4845        -331.9425    -335.5194       3.5769   379.1
0.4850        -331.9520    -335.4719       3.5199   373.0
0.4855        -331.9618    -335.4273       3.4655   367.3
0.4860        -331.9722    -335.3955       3.4233   362.8
0.4865        -331.9828    -335.3816       3.3988   360.2
0.4870        -331.9939    -335.3862       3.3923   359.5
0.4875        -332.0063    -335.4018       3.3954   359.8
0.4880        -332.0189    -335.4089       3.3900   359.3
0.4885        -332.0306    -335.3887       3.3581   355.9
0.4890        -332.0416    -335.3363       3.2947   349.2
0.4895        -332.0516    -335.2608       3.2092   340.1
0.4900        -332.0612    -335.1821       3.1209   330.7
0.4905        -332.0706    -335.1227       3.0521   323.5
0.4910        -332.0800    -335.1008       3.0208   320.1
0.4915        -332.0903    -335.1243       3.0340   321.5
0.4920        -332.1012    -335.1851       3.0838   326.8
0.4925        -332.1120    -335.2625       3.1505   333.9
0.4930        -332.1228    -335.3327       3.2098   340.2
0.4935        -332.1331    -335.3750       3.2418   343.6
0.4940        -332.1428    -335.3776       3.2348   342.8
0.4945        -332.1516    -335.3409       3.1894   338.0
0.4950        -332.1597    -335.2780       3.1183   330.5
0.4955        -332.1664    -335.2118       3.0454   322.7
0.4960        -332.1734    -335.1735       3.0000   317.9
0.4965        -332.1817    -335.1831       3.0013   318.1
0.4970        -332.1914    -335.2368       3.0454   322.7
0.4975        -332.2012    -335.3096       3.1084   329.4
0.4980        -332.2107    -335.3696       3.1589   334.8
0.4985        -332.2187    -335.3919       3.1732   336.3
0.4990        -332.2260    -335.3699       3.1440   333.2
0.4995        -332.2322    -335.3118       3.0795   326.4
0.5000        -332.2375    -335.2379       3.0004   318.0
0.5005        -332.2426    -335.1760       2.9334   310.9
0.5010        -332.2482    -335.1485       2.9003   307.4
0.5015        -332.2543    -335.1631       2.9088   308.3
0.5020        -332.2606    -335.2110       2.9504   312.7
0.5025        -332.2663    -335.2746       3.0082   318.8
0.5030        -332.2718    -335.3398       3.0680   325.1
0.5035        -332.2771    -335.3952       3.1181   330.4
0.5040        -332.2825    -335.4291       3.1467   333.5
0.5045        -332.2874    -335.4306       3.1432   333.1
0.5050        -332.2911    -335.3963       3.1052   329.1
0.5055        -332.2939    -335.3374       3.0435   322.5
0.5060        -332.2956    -335.2778       2.9822   316.0
0.5065        -332.2973    -335.2486       2.9513   312.8
0.5070        -332.3003    -335.2742       2.9739   315.2
0.5075        -332.3041    -335.3575       3.0534   323.6
0.5080        -332.3091    -335.4791       3.1700   335.9
0.5085        -332.3141    -335.6014       3.2872   348.4
0.5090        -332.3187    -335.6855       3.3668   356.8
0.5095        -332.3216    -335.7072       3.3856   358.8
0.5100        -332.3227    -335.6680       3.3453   354.5
0.5105        -332.3241    -335.5949       3.2707   346.6
0.5110        -332.3255    -335.5199       3.1944   338.5
0.5115        -332.3284    -335.4684       3.1400   332.8
0.5120        -332.3316    -335.4463       3.1147   330.1
0.5125        -332.3347    -335.4466       3.1119   329.8
0.5130        -332.3373    -335.4589       3.1216   330.8
0.5135        -332.3400    -335.4763       3.1364   332.4
0.5140        -332.3423    -335.4923       3.1500   333.8
0.5145        -332.3448    -335.5000       3.1552   334.4
0.5150        -332.3473    -335.4903       3.1430   333.1
0.5155        -332.3491    -335.4557       3.1066   329.2
0.5160        -332.3502    -335.3965       3.0463   322.8
0.5165        -332.3502    -335.3219       2.9717   314.9
0.5170        -332.3496    -335.2516       2.9020   307.5
0.5175        -332.3490    -335.2082       2.8593   303.0
0.5180        -332.3491    -335.2079       2.8587   303.0
0.5185        -332.3499    -335.2497       2.8998   307.3
0.5190        -332.3509    -335.3157       2.9648   314.2
0.5195        -332.3512    -335.3781       3.0269   320.8
0.5200        -332.3500    -335.4142       3.0642   324.7
0.5205        -332.3477    -335.4183       3.0706   325.4
0.5210        -332.3449    -335.3992       3.0543   323.7
0.5215        -332.3424    -335.3715       3.0291   321.0
0.5220        -332.3400    -335.3453       3.0053   318.5
0.5225        -332.3372    -335.3246       2.9874   316.6
0.5230        -332.3343    -335.3124       2.9781   315.6
0.5235        -332.3307    -335.3094       2.9786   315.7
0.5240        -332.3271    -335.3199       2.9928   317.2
0.5245        -332.3230    -335.3470       3.0240   320.5
0.5250        -332.3196    -335.3883       3.0687   325.2
0.5255        -332.3161    -335.4303       3.1141   330.0
0.5260        -332.3117    -335.4580       3.1463   333.4
0.5265        -332.3064    -335.4662       3.1598   334.9
0.5270        -332.3001    -335.4634       3.1633   335.2
0.5275        -332.2939    -335.4692       3.1753   336.5
0.5280        -332.2885    -335.5001       3.2116   340.4
0.5285        -332.2836    -335.5603       3.2766   347.2
0.5290        -332.2790    -335.6420       3.3630   356.4
0.5295        -332.2747    -335.7289       3.4541   366.1
0.5300        -332.2701    -335.8028       3.5327   374.4
0.5305        -332.2656    -335.8503       3.5847   379.9
0.5310        -332.2606    -335.8622       3.6016   381.7
0.5315        -332.2559    -335.8403       3.5844   379.9
0.5320        -332.2513    -335.7936       3.5424   375.4
0.5325        -332.2467    -335.7358       3.4890   369.8
0.5330        -332.2430    -335.6833       3.4403   364.6
0.5335        -332.2403    -335.6483       3.4080   361.2
0.5340        -332.2383    -335.6332       3.3949   359.8
0.5345        -332.2365    -335.6317       3.3952   359.8
0.5350        -332.2358    -335.6312       3.3954   359.8
0.5355        -332.2343    -335.6145       3.3802   358.2
0.5360        -332.2326    -335.5736       3.3410   354.1
0.5365        -332.2307    -335.5086       3.2780   347.4
0.5370        -332.2287    -335.4252       3.1965   338.8
0.5375        -332.2259    -335.3342       3.1082   329.4
0.5380        -332.2231    -335.2530       3.0299   321.1
0.5385        -332.2204    -335.1986       2.9783   315.6
0.5390        -332.2181    -335.1834       2.9653   314.3
0.5395        -332.2165    -335.2076       2.9911   317.0
0.5400        -332.2150    -335.2584       3.0434   322.5
0.5405        -332.2130    -335.3136       3.1006   328.6
0.5410        -332.2099    -335.3526       3.1427   333.1
0.5415        -332.2057    -335.3678       3.1621   335.1
0.5420        -332.2006    -335.3682       3.1676   335.7
0.5425        -332.1950    -335.3749       3.1799   337.0
0.5430        -332.1905    -335.4099       3.2194   341.2
0.5435        -332.1867    -335.4798       3.2931   349.0
0.5440        -332.1836    -335.5752       3.3916   359.4
0.5445        -332.1808    -335.6769       3.4961   370.5
0.5450        -332.1779    -335.7644       3.5865   380.1
0.5455        -332.1751    -335.8197       3.6446   386.2
0.5460        -332.1721    -335.8293       3.6572   387.6
0.5465        -332.1688    -335.7929       3.6241   384.1
0.5470        -332.1655    -335.7239       3.5585   377.1
0.5475        -332.1630    -335.6441       3.4812   368.9
0.5480        -332.1610    -335.5722       3.4112   361.5
0.5485        -332.1599    -335.5193       3.3594   356.0
0.5490        -332.1589    -335.4889       3.3300   352.9
0.5495        -332.1585    -335.4802       3.3217   352.0
0.5500        -332.1591    -335.4862       3.3271   352.6
0.5505        -332.1600    -335.4885       3.3285   352.7
0.5510        -332.1598    -335.4656       3.3058   350.3
0.5515        -332.1588    -335.4120       3.2531   344.8
0.5520        -332.1565    -335.3389       3.1824   337.3
0.5525        -332.1547    -335.2722       3.1175   330.4
0.5530        -332.1532    -335.2343       3.0811   326.5
0.5535        -332.1521    -335.2387       3.0866   327.1
0.5540        -332.1515    -335.2875       3.1360   332.3
0.5545        -332.1513    -335.3719       3.2206   341.3
0.5550        -332.1515    -335.4744       3.3229   352.2
0.5555        -332.1522    -335.5697       3.4174   362.2
0.5560        -332.1524    -335.6277       3.4753   368.3
0.5565        -332.1513    -335.6293       3.4780   368.6
0.5570        -332.1497    -335.5763       3.4265   363.1
0.5575        -332.1475    -335.4897       3.3422   354.2
0.5580        -332.1454    -335.4031       3.2576   345.2
0.5585        -332.1441    -335.3458       3.2017   339.3
0.5590        -332.1435    -335.3363       3.1928   338.4
0.5595        -332.1450    -335.3782       3.2332   342.7
0.5600        -332.1468    -335.4512       3.3044   350.2
0.5605        -332.1487    -335.5210       3.3724   357.4
0.5610        -332.1493    -335.5546       3.4053   360.9
0.5615        -332.1483    -335.5392       3.3909   359.4
0.5620        -332.1464    -335.4897       3.3433   354.3
0.5625        -332.1445    -335.4373       3.2928   349.0
0.5630        -332.1432    -335.4136       3.2703   346.6
0.5635        -332.1437    -335.4394       3.2957   349.3
0.5640        -332.1448    -335.5151       3.3703   357.2
0.5645        -332.1472    -335.6251       3.4779   368.6
0.5650        -332.1503    -335.7396       3.5893   380.4
0.5655        -332.1530    -335.8240       3.6709   389.0
0.5660        -332.1552    -335.8546       3.6994   392.0
0.5665        -332.1574    -335.8237       3.6664   388.6
0.5670        -332.1591    -335.7388       3.5796   379.4
0.5675        -332.1607    -335.6211       3.4604   366.7
0.5680        -332.1621    -335.4991       3.3370   353.7
0.5685        -332.1641    -335.4048       3.2407   343.4
0.5690        -332.1669    -335.3634       3.1965   338.8
0.5695        -332.1714    -335.3843       3.2129   340.5
0.5700        -332.1774    -335.4501       3.2727   346.8
0.5705        -332.1841    -335.5186       3.3345   353.4
0.5710        -332.1888    -335.5435       3.3547   355.5
0.5715        -332.1922    -335.5032       3.3110   350.9
0.5720        -332.1939    -335.4055       3.2116   340.4
0.5725        -332.1944    -335.2844       3.0900   327.5
0.5730        -332.1945    -335.1873       2.9928   317.2
0.5735        -332.1961    -335.1602       2.9641   314.1
0.5740        -332.1994    -335.2227       3.0234   320.4
0.5745        -332.2040    -335.3621       3.1582   334.7
0.5750        -332.2091    -335.5394       3.3303   352.9
0.5755        -332.2139    -335.7064       3.4925   370.1
0.5760        -332.2184    -335.8236       3.6052   382.1
0.5765        -332.2216    -335.8680       3.6463   386.4
0.5770        -332.2247    -335.8398       3.6151   383.1
0.5775        -332.2274    -335.7563       3.5289   374.0
0.5780        -332.2301    -335.6459       3.4158   362.0
0.5785        -332.2338    -335.5398       3.3060   350.4
0.5790        -332.2380    -335.4602       3.2223   341.5
0.5795        -332.2425    -335.4164       3.1740   336.4
0.5800        -332.2475    -335.4072       3.1598   334.9
0.5805        -332.2525    -335.4235       3.1711   336.1
0.5810        -332.2573    -335.4525       3.1952   338.6
0.5815        -332.2621    -335.4822       3.2201   341.3
0.5820        -332.2663    -335.5040       3.2378   343.1
0.5825        -332.2708    -335.5132       3.2423   343.6
0.5830        -332.2749    -335.5032       3.2283   342.1
0.5835        -332.2786    -335.4736       3.1950   338.6
0.5840        -332.2820    -335.4299       3.1478   333.6
0.5845        -332.2843    -335.3829       3.0986   328.4
0.5850        -332.2866    -335.3546       3.0680   325.1
0.5855        -332.2905    -335.3596       3.0690   325.2
0.5860        -332.2951    -335.3873       3.0922   327.7
0.5865        -332.2999    -335.4122       3.1123   329.8
0.5870        -332.3028    -335.4080       3.1052   329.1
0.5875        -332.3042    -335.3680       3.0637   324.7
0.5880        -332.3046    -335.3071       3.0025   318.2
0.5885        -332.3055    -335.2508       2.9453   312.1
0.5890        -332.3069    -335.2164       2.9095   308.3
0.5895        -332.3093    -335.2042       2.8950   306.8
0.5900        -332.3115    -335.1965       2.8851   305.8
0.5905        -332.3127    -335.1718       2.8592   303.0
0.5910        -332.3118    -335.1211       2.8094   297.7
0.5915        -332.3094    -335.0575       2.7481   291.2
0.5920        -332.3068    -335.0081       2.7013   286.3
0.5925        -332.3039    -335.0014       2.6975   285.9
0.5930        -332.3020    -335.0555       2.7535   291.8
0.5935        -332.3011    -335.1648       2.8637   303.5
0.5940        -332.2998    -335.3011       3.0013   318.1
0.5945        -332.2975    -335.4291       3.1316   331.9
0.5950        -332.2934    -335.5252       3.2317   342.5
0.5955        -332.2884    -335.5871       3.2988   349.6
0.5960        -332.2836    -335.6269       3.3434   354.3
0.5965        -332.2792    -335.6534       3.3742   357.6
0.5970        -332.2756    -335.6657       3.3900   359.3
0.5975        -332.2714    -335.6582       3.3868   358.9
0.5980        -332.2664    -335.6358       3.3693   357.1
0.5985        -332.2618    -335.6143       3.3524   355.3
0.5990        -332.2582    -335.6077       3.3495   355.0
0.5995        -332.2560    -335.6151       3.3591   356.0
0.6000        -332.2538    -335.6181       3.3643   356.5
0.6005        -332.2517    -335.5981       3.3465   354.7
0.6010        -332.2481    -335.5434       3.2953   349.2
0.6015        -332.2445    -335.4581       3.2136   340.6
0.6020        -332.2403    -335.3560       3.1158   330.2
0.6025        -332.2367    -335.2564       3.0197   320.0
0.6030        -332.2330    -335.1731       2.9400   311.6
0.6035        -332.2297    -335.1153       2.8857   305.8
0.6040        -332.2261    -335.0854       2.8594   303.0
0.6045        -332.2218    -335.0814       2.8596   303.1
0.6050        -332.2176    -335.1008       2.8832   305.6
0.6055        -332.2129    -335.1389       2.9260   310.1
0.6060        -332.2086    -335.1895       2.9810   315.9
0.6065        -332.2038    -335.2390       3.0352   321.7
0.6070        -332.1978    -335.2740       3.0761   326.0
0.6075        -332.1908    -335.2915       3.1007   328.6
0.6080        -332.1830    -335.2993       3.1163   330.3
0.6085        -332.1753    -335.3116       3.1363   332.4
0.6090        -332.1686    -335.3374       3.1688   335.8
0.6095        -332.1624    -335.3679       3.2055   339.7
0.6100        -332.1555    -335.3841       3.2286   342.2
0.6105        -332.1477    -335.3738       3.2261   341.9
0.6110        -332.1393    -335.3393       3.2000   339.1
0.6115        -332.1305    -335.2907       3.1603   334.9
0.6120        -332.1220    -335.2412       3.1193   330.6
0.6125        -332.1133    -335.2047       3.0914   327.6
0.6130        -332.1048    -335.1943       3.0894   327.4
0.6135        -332.0968    -335.2152       3.1184   330.5
0.6140        -332.0893    -335.2624       3.1731   336.3
0.6145        -332.0813    -335.3232       3.2419   343.6
0.6150        -332.0729    -335.3866       3.3138   351.2
0.6155        -332.0647    -335.4452       3.3805   358.3
0.6160        -332.0562    -335.4901       3.4339   363.9
0.6165        -332.0486    -335.5135       3.4649   367.2
0.6170        -332.0404    -335.5065       3.4662   367.3
0.6175        -332.0304    -335.4724       3.4419   364.8
0.6180        -332.0202    -335.4371       3.4169   362.1
0.6185        -332.0106    -335.4381       3.4275   363.2
0.6190        -332.0037    -335.5012       3.4975   370.7
0.6195        -331.9988    -335.6133       3.6145   383.1
0.6200        -331.9945    -335.7294       3.7349   395.8
0.6205        -331.9894    -335.8004       3.8110   403.9
0.6210        -331.9832    -335.7976       3.8143   404.2
0.6215        -331.9757    -335.7227       3.7470   397.1
0.6220        -331.9689    -335.6056       3.6366   385.4
0.6225        -331.9633    -335.4816       3.5183   372.9
0.6230        -331.9593    -335.3765       3.4172   362.1
0.6235        -331.9561    -335.2999       3.3438   354.4
0.6240        -331.9532    -335.2510       3.2978   349.5
0.6245        -331.9503    -335.2271       3.2768   347.3
0.6250        -331.9471    -335.2289       3.2818   347.8
0.6255        -331.9442    -335.2599       3.3157   351.4
0.6260        -331.9422    -335.3198       3.3776   357.9
0.6265        -331.9413    -335.3980       3.4568   366.3
0.6270        -331.9405    -335.4722       3.5317   374.3
0.6275        -331.9392    -335.5201       3.5808   379.5
0.6280        -331.9374    -335.5336       3.5962   381.1
0.6285        -331.9343    -335.5256       3.5913   380.6
0.6290        -331.9328    -335.5245       3.5917   380.6
0.6295        -331.9332    -335.5483       3.6151   383.1
0.6300        -331.9348    -335.5917       3.6570   387.6
0.6305        -331.9369    -335.6351       3.6982   391.9
0.6310        -331.9398    -335.6564       3.7166   393.9
0.6315        -331.9409    -335.6431       3.7022   392.4
0.6320        -331.9418    -335.6071       3.6653   388.4
0.6325        -331.9437    -335.5707       3.6270   384.4
0.6330        -331.9472    -335.5511       3.6038   381.9
0.6335        -331.9525    -335.5466       3.5941   380.9
0.6340        -331.9579    -335.5392       3.5813   379.5
0.6345        -331.9626    -335.5130       3.5504   376.3
0.6350        -331.9668    -335.4663       3.4995   370.9
0.6355        -331.9705    -335.4117       3.4412   364.7
0.6360        -331.9749    -335.3713       3.3964   359.9
0.6365        -331.9808    -335.3605       3.3797   358.2
0.6370        -331.9875    -335.3779       3.3905   359.3
0.6375        -331.9951    -335.4086       3.4135   361.8
0.6380        -332.0025    -335.4298       3.4273   363.2
0.6385        -332.0085    -335.4280       3.4195   362.4
0.6390        -332.0143    -335.4088       3.3945   359.7
0.6395        -332.0202    -335.3879       3.3677   356.9
0.6400        -332.0272    -335.3801       3.3529   355.3
0.6405        -332.0347    -335.3894       3.3546   355.5
0.6410        -332.0423    -335.4115       3.3691   357.1
0.6415        -332.0501    -335.4408       3.3906   359.3
0.6420        -332.0583    -335.4709       3.4126   361.7
0.6425        -332.0665    -335.4952       3.4287   363.4
0.6430        -332.0754    -335.5074       3.4320   363.7
0.6435        -332.0838    -335.4973       3.4135   361.8
0.6440        -332.0925    -335.4599       3.3674   356.9
0.6445        -332.1002    -335.3956       3.2954   349.2
0.6450        -332.1068    -335.3182       3.2114   340.3
0.6455        -332.1125    -335.2567       3.1442   333.2
0.6460        -332.1192    -335.2464       3.1272   331.4
0.6465        -332.1283    -335.3020       3.1737   336.3
0.6470        -332.1390    -335.4001       3.2611   345.6
0.6475        -332.1491    -335.4948       3.3457   354.6
0.6480        -332.1581    -335.5501       3.3921   359.5
0.6485        -332.1657    -335.5544       3.3887   359.1
0.6490        -332.1727    -335.5199       3.3472   354.7
0.6495        -332.1798    -335.4720       3.2922   348.9
0.6500        -332.1872    -335.4360       3.2488   344.3
0.6505        -332.1960    -335.4271       3.2310   342.4
0.6510        -332.2054    -335.4415       3.2361   343.0
0.6515        -332.2153    -335.4639       3.2487   344.3
0.6520        -332.2244    -335.4749       3.2505   344.5
0.6525        -332.2328    -335.4640       3.2312   342.4
0.6530        -332.2404    -335.4324       3.1920   338.3
0.6535        -332.2476    -335.3909       3.1433   333.1
0.6540        -332.2547    -335.3550       3.1003   328.6
0.6545        -332.2617    -335.3377       3.0760   326.0
0.6550        -332.2694    -335.3461       3.0767   326.1
0.6555        -332.2772    -335.3768       3.0997   328.5
0.6560        -332.2855    -335.4194       3.1340   332.1
0.6565        -332.2930    -335.4571       3.1641   335.3
0.6570        -332.2997    -335.4795       3.1798   337.0
0.6575        -332.3059    -335.4871       3.1812   337.1
0.6580        -332.3123    -335.4865       3.1742   336.4
0.6585        -332.3186    -335.4831       3.1645   335.4
0.6590        -332.3251    -335.4794       3.1543   334.3
0.6595        -332.3307    -335.4780       3.1473   333.5
0.6600        -332.3362    -335.4875       3.1513   334.0
0.6605        -332.3420    -335.5152       3.1732   336.3
0.6610        -332.3483    -335.5634       3.2151   340.7
0.6615        -332.3553    -335.6263       3.2710   346.7
0.6620        -332.3630    -335.6873       3.3243   352.3
0.6625        -332.3704    -335.7253       3.3550   355.5
0.6630        -332.3768    -335.7273       3.3505   355.1
0.6635        -332.3825    -335.6946       3.3121   351.0
0.6640        -332.3882    -335.6391       3.2510   344.5
0.6645        -332.3932    -335.5774       3.1842   337.5
0.6650        -332.3983    -335.5315       3.1331   332.0
0.6655        -332.4041    -335.5176       3.1136   330.0
0.6660        -332.4111    -335.5375       3.1265   331.3
0.6665        -332.4178    -335.5762       3.1584   334.7
0.6670        -332.4247    -335.6147       3.1900   338.1
0.6675        -332.4307    -335.6350       3.2043   339.6
0.6680        -332.4362    -335.6295       3.1934   338.4
0.6685        -332.4412    -335.5992       3.1580   334.7
0.6690        -332.4456    -335.5531       3.1074   329.3
0.6695        -332.4506    -335.5038       3.0533   323.6
0.6700        -332.4551    -335.4563       3.0012   318.1
0.6705        -332.4589    -335.4140       2.9551   313.2
0.6710        -332.4624    -335.3847       2.9224   309.7
0.6715        -332.4651    -335.3782       2.9132   308.7
0.6720        -332.4685    -335.4041       2.9357   311.1
0.6725        -332.4724    -335.4588       2.9864   316.5
0.6730        -332.4765    -335.5227       3.0461   322.8
0.6735        -332.4796    -335.5725       3.0930   327.8
0.6740        -332.4816    -335.5964       3.1148   330.1
0.6745        -332.4824    -335.5973       3.1149   330.1
0.6750        -332.4837    -335.5889       3.1052   329.1
0.6755        -332.4849    -335.5802       3.0954   328.0
0.6760        -332.4864    -335.5769       3.0905   327.5
0.6765        -332.4877    -335.5796       3.0918   327.7
0.6770        -332.4884    -335.5888       3.1004   328.6
0.6775        -332.4890    -335.6067       3.1177   330.4
0.6780        -332.4902    -335.6333       3.1431   333.1
0.6785        -332.4904    -335.6665       3.1762   336.6
0.6790        -332.4902    -335.7123       3.2222   341.5
0.6795        -332.4905    -335.7795       3.2889   348.6
0.6800        -332.4924    -335.8680       3.3756   357.7
0.6805        -332.4952    -335.9593       3.4641   367.1
0.6810        -332.4984    -336.0225       3.5241   373.5
0.6815        -332.5008    -336.0272       3.5264   373.7
0.6820        -332.5007    -335.9618       3.4611   366.8
0.6825        -332.4989    -335.8540       3.3551   355.6
0.6830        -332.4976    -335.7596       3.2620   345.7
0.6835        -332.4989    -335.7288       3.2299   342.3
0.6840        -332.5027    -335.7714       3.2688   346.4
0.6845        -332.5071    -335.8581       3.3510   355.1
0.6850        -332.5110    -335.9478       3.4367   364.2
0.6855        -332.5139    -336.0098       3.4958   370.5
0.6860        -332.5164    -336.0320       3.5156   372.6
