       Step     Time          Energy         fmax
       Step     Time          Energy         fmax
GPMin:    0 18:53:49       -4.144570        0.4065
GPMin:    1 18:53:55       -4.272736        0.1908
GPMin:    2 18:54:02       -4.388228        0.1795
GPMin:    3 18:54:07       -4.448488        0.1848
GPMin:    4 18:54:13       -4.500877        0.1819
GPMin:    5 18:54:19       -4.544525        0.1615
GPMin:    6 18:54:25       -4.597983        0.1448
GPMin:    7 18:54:30       -4.623435        0.1413
GPMin:    8 18:54:36       -4.652198        0.1090
GPMin:    9 18:54:41       -4.677669        0.0903
GPMin:   10 18:54:46       -4.707733        0.0974
GPMin:   11 18:54:51       -4.743143        0.0833
GPMin:   12 18:54:56       -4.779946        0.0893
GPMin:   13 18:55:01       -4.813575        0.0845
GPMin:   14 18:55:06       -4.843635        0.0728
GPMin:   15 18:55:10       -4.867707        0.0707
GPMin:   16 18:55:15       -4.887748        0.0802
GPMin:   17 18:55:20       -4.903183        0.0707
GPMin:   18 18:55:24       -4.916174        0.0549
GPMin:   19 18:55:29       -4.922961        0.0512
GPMin:   20 18:55:33       -4.928155        0.0396
GPMin:   21 18:55:38       -4.931831        0.0185
       Step     Time          Energy         fmax
GPMin:    0 18:55:46       -4.469579        0.0763
GPMin:    1 18:55:57       -4.472539        0.0393
GPMin:    2 18:56:02       -4.473563        0.0241
GPMin:    3 18:56:07       -4.474244        0.0187
       Step     Time          Energy         fmax
GPMin:    0 18:56:18       -3.394255        0.5977
GPMin:    1 18:56:25       -3.683423        0.3931
GPMin:    2 18:56:32       -3.873766        0.3362
GPMin:    3 18:56:38       -3.996554        0.2458
GPMin:    4 18:56:44       -4.065094        0.2113
GPMin:    5 18:56:51       -4.179629        0.3784
GPMin:    6 18:56:57       -4.233582        0.2368
GPMin:    7 18:57:02       -4.311794        0.2153
GPMin:    8 18:57:08       -4.383663        0.1844
GPMin:    9 18:57:14       -4.441073        0.1344
GPMin:   10 18:57:19       -4.475809        0.1115
GPMin:   11 18:57:25       -4.496968        0.1177
GPMin:   12 18:57:31       -4.529951        0.1427
GPMin:   13 18:57:37       -4.577222        0.1229
GPMin:   14 18:57:42       -4.621806        0.1172
GPMin:   15 18:57:48       -4.665834        0.1211
GPMin:   16 18:57:54       -4.713161        0.1097
GPMin:   17 18:57:59       -4.753207        0.1080
GPMin:   18 18:58:04       -4.785157        0.1044
GPMin:   19 18:58:09       -4.811753        0.0929
GPMin:   20 18:58:14       -4.836036        0.0916
GPMin:   21 18:58:19       -4.858267        0.0634
GPMin:   22 18:58:25       -4.872742        0.0457
GPMin:   23 18:58:29       -4.879503        0.0467
GPMin:   24 18:58:34       -4.882350        0.0446
GPMin:   25 18:58:38       -4.885214        0.0361
GPMin:   26 18:58:43       -4.887297        0.0323
GPMin:   27 18:58:47       -4.888692        0.0183
       Step     Time          Energy         fmax
GPMin:    0 18:58:56       -4.397587        0.3592
GPMin:    1 18:59:02       -4.517702        0.1391
GPMin:    2 18:59:08       -4.549902        0.1221
GPMin:    3 18:59:13       -4.581851        0.1002
GPMin:    4 18:59:19       -4.620341        0.1184
GPMin:    5 18:59:25       -4.656838        0.1030
GPMin:    6 18:59:31       -4.684801        0.0631
GPMin:    7 18:59:36       -4.709742        0.0846
GPMin:    8 18:59:41       -4.744266        0.0852
GPMin:    9 18:59:46       -4.784382        0.1112
GPMin:   10 18:59:51       -4.822147        0.0854
GPMin:   11 18:59:56       -4.844234        0.0813
GPMin:   12 19:00:01       -4.860075        0.0740
GPMin:   13 19:00:06       -4.875729        0.0533
GPMin:   14 19:00:12       -4.884947        0.0401
GPMin:   15 19:00:16       -4.887535        0.0228
GPMin:   16 19:00:20       -4.888283        0.0200
       Step     Time          Energy         fmax
GPMin:    0 19:00:29       -4.218298        0.4863
GPMin:    1 19:00:35       -4.389034        0.2890
GPMin:    2 19:00:41       -4.470855        0.2487
GPMin:    3 19:00:47       -4.556811        0.2848
GPMin:    4 19:00:52       -4.658583        0.2797
GPMin:    5 19:00:58       -4.743310        0.2111
GPMin:    6 19:01:04       -4.786771        0.1130
GPMin:    7 19:01:09       -4.804420        0.0949
GPMin:    8 19:01:14       -4.830079        0.1036
GPMin:    9 19:01:18       -4.852515        0.0908
GPMin:   10 19:01:23       -4.873595        0.0688
GPMin:   11 19:01:27       -4.889657        0.0744
GPMin:   12 19:01:32       -4.907519        0.0628
GPMin:   13 19:01:37       -4.918639        0.0521
GPMin:   14 19:01:42       -4.924354        0.0424
GPMin:   15 19:01:46       -4.929449        0.0230
GPMin:   16 19:01:51       -4.931678        0.0261
GPMin:   17 19:01:55       -4.932922        0.0171
       Step     Time          Energy         fmax
GPMin:    0 19:02:06       -3.804068        0.5790
GPMin:    1 19:02:13       -4.111712        0.3770
GPMin:    2 19:02:20       -4.301600        0.3291
GPMin:    3 19:02:26       -4.422815        0.2511
GPMin:    4 19:02:32       -4.484881        0.1791
GPMin:    5 19:02:37       -4.525298        0.1805
GPMin:    6 19:02:42       -4.545021        0.1842
GPMin:    7 19:02:48       -4.586634        0.1676
GPMin:    8 19:02:53       -4.632022        0.1321
GPMin:    9 19:02:58       -4.666923        0.0962
GPMin:   10 19:03:02       -4.690152        0.0797
GPMin:   11 19:03:07       -4.709321        0.0772
GPMin:   12 19:03:11       -4.727530        0.0681
GPMin:   13 19:03:16       -4.745313        0.0560
GPMin:   14 19:03:21       -4.762659        0.0550
GPMin:   15 19:03:25       -4.773271        0.0555
GPMin:   16 19:03:30       -4.783116        0.0405
GPMin:   17 19:03:34       -4.790538        0.0269
GPMin:   18 19:03:39       -4.795289        0.0355
GPMin:   19 19:03:43       -4.799302        0.0327
GPMin:   20 19:03:48       -4.802855        0.0263
GPMin:   21 19:03:52       -4.805245        0.0292
GPMin:   22 19:03:57       -4.809624        0.0305
GPMin:   23 19:04:02       -4.813869        0.0311
GPMin:   24 19:04:07       -4.819939        0.0363
GPMin:   25 19:04:12       -4.826507        0.0468
GPMin:   26 19:04:18       -4.835707        0.0536
GPMin:   27 19:04:23       -4.847534        0.0460
GPMin:   28 19:04:28       -4.857222        0.0652
GPMin:   29 19:04:33       -4.866492        0.0666
GPMin:   30 19:04:38       -4.871785        0.0518
GPMin:   31 19:04:42       -4.875040        0.0495
GPMin:   32 19:04:47       -4.880528        0.0384
GPMin:   33 19:04:51       -4.885419        0.0336
GPMin:   34 19:04:56       -4.888553        0.0253
GPMin:   35 19:05:00       -4.889629        0.0140
       Step     Time          Energy         fmax
GPMin:    0 19:05:12       -4.758946        0.1521
GPMin:    1 19:05:17       -4.830573        0.1434
GPMin:    2 19:05:23       -4.856873        0.1731
GPMin:    3 19:05:29       -4.877953        0.0796
GPMin:    4 19:05:33       -4.885704        0.0445
GPMin:    5 19:05:38       -4.888607        0.0360
GPMin:    6 19:05:47       -4.890204        0.0057
       Step     Time          Energy         fmax
GPMin:    0 19:05:57       -4.289329        0.2625
GPMin:    1 19:06:02       -4.416670        0.1925
GPMin:    2 19:06:08       -4.464286        0.0466
GPMin:    3 19:06:13       -4.472316        0.0482
GPMin:    4 19:06:18       -4.509536        0.0725
GPMin:    5 19:06:22       -4.568249        0.1175
GPMin:    6 19:06:27       -4.643718        0.1546
GPMin:    7 19:06:32       -4.724189        0.1606
GPMin:    8 19:06:38       -4.792497        0.1285
GPMin:    9 19:06:43       -4.832892        0.0803
GPMin:   10 19:06:48       -4.854762        0.1041
GPMin:   11 19:06:53       -4.881194        0.0722
GPMin:   12 19:06:57       -4.897869        0.0531
GPMin:   13 19:07:02       -4.908016        0.0651
GPMin:   14 19:07:06       -4.917706        0.0597
GPMin:   15 19:07:11       -4.925436        0.0395
GPMin:   16 19:07:15       -4.929626        0.0226
GPMin:   17 19:07:20       -4.931587        0.0269
GPMin:   18 19:07:24       -4.933077        0.0139
       Step     Time          Energy         fmax
GPMin:    0 19:07:32       -4.629762        0.5144
GPMin:    1 19:07:37       -4.726053        0.3325
GPMin:    2 19:07:43       -4.778557        0.1111
GPMin:    3 19:07:49       -4.792037        0.0644
GPMin:    4 19:07:54       -4.795769        0.0300
GPMin:    5 19:07:58       -4.797212        0.0130
       Step     Time          Energy         fmax
GPMin:    0 19:08:07       -4.526063        0.5317
GPMin:    1 19:08:14       -4.664241        0.2658
GPMin:    2 19:08:19       -4.734339        0.1332
GPMin:    3 19:08:25       -4.770310        0.1027
GPMin:    4 19:08:31       -4.794462        0.0514
GPMin:    5 19:08:35       -4.799989        0.0228
GPMin:    6 19:08:39       -4.801108        0.0149
       Step     Time          Energy         fmax
GPMin:    0 19:08:47       -4.533871        0.2276
GPMin:    1 19:08:53       -4.622867        0.2293
GPMin:    2 19:08:58       -4.695254        0.1773
GPMin:    3 19:09:03       -4.756378        0.1328
GPMin:    4 19:09:08       -4.792400        0.0793
GPMin:    5 19:09:14       -4.819700        0.0847
GPMin:    6 19:09:19       -4.847137        0.0786
GPMin:    7 19:09:24       -4.868476        0.0594
GPMin:    8 19:09:29       -4.881914        0.0395
GPMin:    9 19:09:34       -4.886614        0.0291
GPMin:   10 19:09:39       -4.888216        0.0174
       Step     Time          Energy         fmax
GPMin:    0 19:09:47       -3.993245        0.6323
GPMin:    1 19:09:53       -4.191181        0.1730
GPMin:    2 19:09:59       -4.268453        0.1497
GPMin:    3 19:10:05       -4.342667        0.1517
GPMin:    4 19:10:10       -4.378342        0.1351
GPMin:    5 19:10:15       -4.413539        0.0548
GPMin:    6 19:10:19       -4.421682        0.0521
GPMin:    7 19:10:24       -4.427728        0.0444
GPMin:    8 19:10:29       -4.435104        0.0362
GPMin:    9 19:10:35       -4.442537        0.0315
GPMin:   10 19:10:40       -4.448090        0.0270
GPMin:   11 19:10:45       -4.453247        0.0230
GPMin:   12 19:10:50       -4.457254        0.0222
GPMin:   13 19:10:54       -4.460692        0.0207
GPMin:   14 19:10:59       -4.465498        0.0243
GPMin:   15 19:11:03       -4.475309        0.0397
GPMin:   16 19:11:08       -4.503155        0.0686
GPMin:   17 19:11:12       -4.557243        0.1085
GPMin:   18 19:11:17       -4.629154        0.1454
GPMin:   19 19:11:22       -4.709185        0.1686
GPMin:   20 19:11:27       -4.787577        0.1648
GPMin:   21 19:11:32       -4.848629        0.1281
GPMin:   22 19:11:36       -4.878312        0.0768
GPMin:   23 19:11:41       -4.885396        0.0703
GPMin:   24 19:11:45       -4.893099        0.0802
GPMin:   25 19:11:48       -4.905983        0.0644
GPMin:   26 19:11:52       -4.915994        0.0428
GPMin:   27 19:11:56       -4.922541        0.0378
GPMin:   28 19:12:00       -4.927982        0.0339
GPMin:   29 19:12:04       -4.932053        0.0186
       Step     Time          Energy         fmax
GPMin:    0 19:12:12       -4.690909        0.5237
GPMin:    1 19:12:18       -4.763152        0.3186
GPMin:    2 19:12:24       -4.780508        0.2015
GPMin:    3 19:12:30       -4.796235        0.0668
GPMin:    4 19:12:34       -4.799049        0.0354
GPMin:    5 19:12:39       -4.801085        0.0125
       Step     Time          Energy         fmax
GPMin:    0 19:12:49       -3.926118        0.8438
GPMin:    1 19:12:57       -4.255631        0.2487
GPMin:    2 19:13:03       -4.369192        0.2040
GPMin:    3 19:13:08       -4.436718        0.1616
GPMin:    4 19:13:13       -4.465932        0.1448
GPMin:    5 19:13:18       -4.499320        0.1099
GPMin:    6 19:13:23       -4.508309        0.0855
GPMin:    7 19:13:29       -4.521469        0.1120
GPMin:    8 19:13:33       -4.525309        0.1119
GPMin:    9 19:13:39       -4.553582        0.1045
GPMin:   10 19:13:44       -4.577681        0.1033
GPMin:   11 19:13:49       -4.598008        0.1162
GPMin:   12 19:13:54       -4.623284        0.1002
GPMin:   13 19:13:59       -4.646102        0.1010
GPMin:   14 19:14:04       -4.670623        0.1002
GPMin:   15 19:14:09       -4.696629        0.0955
GPMin:   16 19:14:14       -4.721220        0.0881
GPMin:   17 19:14:19       -4.744612        0.0847
GPMin:   18 19:14:23       -4.773956        0.0848
GPMin:   19 19:14:28       -4.801995        0.0855
GPMin:   20 19:14:33       -4.832309        0.0766
GPMin:   21 19:14:38       -4.857039        0.0731
GPMin:   22 19:14:43       -4.879724        0.0722
GPMin:   23 19:14:47       -4.896279        0.0694
GPMin:   24 19:14:52       -4.908707        0.0631
GPMin:   25 19:14:56       -4.917919        0.0515
GPMin:   26 19:15:00       -4.924427        0.0383
GPMin:   27 19:15:04       -4.929340        0.0274
GPMin:   28 19:15:07       -4.931654        0.0197
       Step     Time          Energy         fmax
GPMin:    0 19:15:19       -3.686135        0.2918
GPMin:    1 19:15:27       -3.885873        0.3084
GPMin:    2 19:15:33       -4.033870        0.3040
GPMin:    3 19:15:38       -4.148738        0.2673
GPMin:    4 19:15:43       -4.221412        0.2569
GPMin:    5 19:15:49       -4.313718        0.2770
GPMin:    6 19:15:54       -4.362342        0.2813
GPMin:    7 19:15:59       -4.444700        0.2713
GPMin:    8 19:16:04       -4.508158        0.2512
GPMin:    9 19:16:09       -4.573202        0.2064
GPMin:   10 19:16:14       -4.634566        0.1531
GPMin:   11 19:16:19       -4.676763        0.1277
GPMin:   12 19:16:24       -4.708866        0.1237
GPMin:   13 19:16:29       -4.751676        0.1231
GPMin:   14 19:16:35       -4.799992        0.1190
GPMin:   15 19:16:40       -4.842047        0.0980
GPMin:   16 19:16:45       -4.873264        0.0832
GPMin:   17 19:16:49       -4.891029        0.0691
GPMin:   18 19:16:53       -4.902052        0.0607
GPMin:   19 19:16:58       -4.910354        0.0544
GPMin:   20 19:17:02       -4.917771        0.0462
GPMin:   21 19:17:06       -4.923757        0.0437
GPMin:   22 19:17:11       -4.928295        0.0368
GPMin:   23 19:17:15       -4.931545        0.0250
GPMin:   24 19:17:19       -4.932712        0.0197
       Step     Time          Energy         fmax
GPMin:    0 19:17:27       -4.571090        0.6500
GPMin:    1 19:17:33       -4.723450        0.2542
GPMin:    2 19:17:38       -4.776071        0.1006
GPMin:    3 19:17:44       -4.792714        0.0621
GPMin:    4 19:17:48       -4.797889        0.0420
GPMin:    5 19:17:52       -4.799975        0.0211
GPMin:    6 19:17:57       -4.800734        0.0127
       Step     Time          Energy         fmax
GPMin:    0 19:18:05       -4.657166        0.2784
GPMin:    1 19:18:11       -4.741333        0.2257
GPMin:    2 19:18:16       -4.768003        0.1705
GPMin:    3 19:18:22       -4.785672        0.0864
GPMin:    4 19:18:27       -4.795907        0.0579
GPMin:    5 19:18:31       -4.801471        0.0431
GPMin:    6 19:18:36       -4.803956        0.0319
GPMin:    7 19:18:40       -4.805934        0.0233
GPMin:    8 19:18:44       -4.808471        0.0239
GPMin:    9 19:18:50       -4.816354        0.0375
GPMin:   10 19:18:55       -4.828165        0.0730
GPMin:   11 19:19:01       -4.844829        0.0827
GPMin:   12 19:19:06       -4.858903        0.0526
GPMin:   13 19:19:11       -4.865890        0.0535
GPMin:   14 19:19:15       -4.874484        0.0488
GPMin:   15 19:19:20       -4.884642        0.0324
GPMin:   16 19:19:24       -4.889246        0.0163
       Step     Time          Energy         fmax
GPMin:    0 19:19:32       -4.571090        0.6500
GPMin:    1 19:19:38       -4.723443        0.2542
GPMin:    2 19:19:44       -4.776075        0.1006
GPMin:    3 19:19:49       -4.792713        0.0621
GPMin:    4 19:19:53       -4.797888        0.0421
GPMin:    5 19:19:57       -4.799976        0.0211
GPMin:    6 19:20:02       -4.800734        0.0127
       Step     Time          Energy         fmax
GPMin:    0 19:20:10       -4.128192        0.3104
GPMin:    1 19:20:16       -4.338628        0.2377
GPMin:    2 19:20:22       -4.452608        0.1616
GPMin:    3 19:20:27       -4.525109        0.1616
GPMin:    4 19:20:32       -4.583088        0.1602
GPMin:    5 19:20:38       -4.640271        0.1607
GPMin:    6 19:20:43       -4.708185        0.1473
GPMin:    7 19:20:49       -4.751811        0.1209
GPMin:    8 19:20:54       -4.788463        0.0882
GPMin:    9 19:20:59       -4.815165        0.0948
GPMin:   10 19:21:04       -4.841193        0.1017
GPMin:   11 19:21:08       -4.865631        0.0750
GPMin:   12 19:21:13       -4.886959        0.0698
GPMin:   13 19:21:18       -4.901418        0.0585
GPMin:   14 19:21:22       -4.911843        0.0630
GPMin:   15 19:21:27       -4.922307        0.0444
GPMin:   16 19:21:31       -4.927835        0.0355
GPMin:   17 19:21:35       -4.930604        0.0304
GPMin:   18 19:21:40       -4.932175        0.0206
GPMin:   19 19:21:44       -4.932892        0.0164
       Step     Time          Energy         fmax
GPMin:    0 19:21:52       -4.363168        0.6707
GPMin:    1 19:21:59       -4.627969        0.2646
GPMin:    2 19:22:05       -4.702919        0.1615
GPMin:    3 19:22:10       -4.745053        0.1824
GPMin:    4 19:22:16       -4.802572        0.1270
GPMin:    5 19:22:20       -4.838538        0.1048
GPMin:    6 19:22:25       -4.863080        0.0753
GPMin:    7 19:22:30       -4.878159        0.0645
GPMin:    8 19:22:35       -4.885977        0.0362
GPMin:    9 19:22:39       -4.888970        0.0209
GPMin:   10 19:22:43       -4.889831        0.0120
       Step     Time          Energy         fmax
GPMin:    0 19:22:51       -4.413470        0.2874
GPMin:    1 19:22:57       -4.530058        0.1253
GPMin:    2 19:23:02       -4.554531        0.0617
GPMin:    3 19:23:07       -4.574101        0.0571
GPMin:    4 19:23:13       -4.601499        0.0654
GPMin:    5 19:23:18       -4.635026        0.0744
GPMin:    6 19:23:23       -4.670154        0.0829
GPMin:    7 19:23:29       -4.702036        0.0820
GPMin:    8 19:23:34       -4.741310        0.0859
GPMin:    9 19:23:39       -4.782655        0.0783
GPMin:   10 19:23:44       -4.820351        0.0718
GPMin:   11 19:23:49       -4.856100        0.0645
GPMin:   12 19:23:54       -4.883111        0.0675
GPMin:   13 19:23:58       -4.899953        0.0718
GPMin:   14 19:24:03       -4.916633        0.0527
GPMin:   15 19:24:07       -4.924909        0.0492
GPMin:   16 19:24:11       -4.927963        0.0456
GPMin:   17 19:24:16       -4.931388        0.0258
GPMin:   18 19:24:20       -4.932778        0.0116
       Step     Time          Energy         fmax
GPMin:    0 19:24:28       -4.370446        0.2079
GPMin:    1 19:24:34       -4.450399        0.0744
GPMin:    2 19:24:40       -4.452827        0.0865
GPMin:    3 19:24:44       -4.465713        0.0432
GPMin:    4 19:24:50       -4.476705        0.0628
GPMin:    5 19:24:55       -4.499162        0.0559
GPMin:    6 19:25:00       -4.535477        0.0878
GPMin:    7 19:25:04       -4.594734        0.1207
GPMin:    8 19:25:09       -4.668240        0.1303
GPMin:    9 19:25:14       -4.740446        0.1161
GPMin:   10 19:25:19       -4.788603        0.0750
GPMin:   11 19:25:24       -4.809954        0.0871
GPMin:   12 19:25:29       -4.832326        0.1024
GPMin:   13 19:25:33       -4.858267        0.0760
GPMin:   14 19:25:38       -4.880603        0.0644
GPMin:   15 19:25:42       -4.899063        0.0675
GPMin:   16 19:25:46       -4.912955        0.0616
GPMin:   17 19:25:51       -4.921625        0.0447
GPMin:   18 19:25:54       -4.927575        0.0314
GPMin:   19 19:25:58       -4.931312        0.0248
GPMin:   20 19:26:02       -4.933337        0.0134
       Step     Time          Energy         fmax
GPMin:    0 19:26:10       -4.337958        0.2431
GPMin:    1 19:26:16       -4.457862        0.1286
GPMin:    2 19:26:21       -4.484981        0.0439
GPMin:    3 19:26:25       -4.488567        0.0245
GPMin:    4 19:26:30       -4.501735        0.0322
GPMin:    5 19:26:34       -4.515410        0.0445
GPMin:    6 19:26:38       -4.533321        0.0501
GPMin:    7 19:26:43       -4.557156        0.0604
GPMin:    8 19:26:48       -4.589377        0.0748
GPMin:    9 19:26:52       -4.628048        0.0814
GPMin:   10 19:26:57       -4.666309        0.0743
GPMin:   11 19:27:02       -4.697429        0.0801
GPMin:   12 19:27:08       -4.728597        0.0845
GPMin:   13 19:27:13       -4.768846        0.0837
GPMin:   14 19:27:17       -4.808657        0.0817
GPMin:   15 19:27:22       -4.841753        0.0704
GPMin:   16 19:27:26       -4.869231        0.0679
GPMin:   17 19:27:30       -4.890109        0.0667
GPMin:   18 19:27:35       -4.906229        0.0552
GPMin:   19 19:27:40       -4.920283        0.0476
GPMin:   20 19:27:44       -4.927059        0.0379
GPMin:   21 19:27:48       -4.930559        0.0293
GPMin:   22 19:27:53       -4.932011        0.0262
GPMin:   23 19:27:57       -4.933234        0.0125
       Step     Time          Energy         fmax
GPMin:    0 19:28:05       -4.571090        0.6499
GPMin:    1 19:28:11       -4.723441        0.2542
GPMin:    2 19:28:16       -4.776073        0.1006
GPMin:    3 19:28:22       -4.792714        0.0621
GPMin:    4 19:28:26       -4.797889        0.0420
GPMin:    5 19:28:30       -4.799975        0.0211
GPMin:    6 19:28:35       -4.800734        0.0127
       Step     Time          Energy         fmax
GPMin:    0 19:28:45       -3.886370        0.3879
GPMin:    1 19:28:51       -4.116770        0.3377
GPMin:    2 19:28:56       -4.262943        0.2489
GPMin:    3 19:29:01       -4.359874        0.2466
GPMin:    4 19:29:06       -4.428188        0.2548
GPMin:    5 19:29:12       -4.509476        0.2485
GPMin:    6 19:29:17       -4.592607        0.2174
GPMin:    7 19:29:23       -4.666184        0.1606
GPMin:    8 19:29:27       -4.710080        0.1375
GPMin:    9 19:29:33       -4.747902        0.1374
GPMin:   10 19:29:38       -4.788817        0.1085
GPMin:   11 19:29:44       -4.824832        0.1115
GPMin:   12 19:29:49       -4.852027        0.0807
GPMin:   13 19:29:53       -4.869268        0.0799
GPMin:   14 19:29:57       -4.881357        0.0811
GPMin:   15 19:30:02       -4.895904        0.0722
GPMin:   16 19:30:06       -4.910043        0.0569
GPMin:   17 19:30:11       -4.919550        0.0562
GPMin:   18 19:30:15       -4.926858        0.0499
GPMin:   19 19:30:19       -4.930284        0.0284
GPMin:   20 19:30:24       -4.931438        0.0211
GPMin:   21 19:30:28       -4.932354        0.0266
GPMin:   22 19:30:32       -4.932977        0.0170
       Step     Time          Energy         fmax
GPMin:    0 19:30:40       -4.203810        0.3650
GPMin:    1 19:30:46       -4.391496        0.2014
GPMin:    2 19:30:51       -4.466520        0.1035
GPMin:    3 19:30:56       -4.483785        0.0631
GPMin:    4 19:31:01       -4.498522        0.0637
GPMin:    5 19:31:06       -4.533650        0.0867
GPMin:    6 19:31:11       -4.586586        0.1069
GPMin:    7 19:31:16       -4.652275        0.1336
GPMin:    8 19:31:21       -4.723059        0.1291
GPMin:    9 19:31:26       -4.777784        0.0957
GPMin:   10 19:31:31       -4.807417        0.0842
GPMin:   11 19:31:36       -4.825833        0.0972
GPMin:   12 19:31:40       -4.851231        0.0893
GPMin:   13 19:31:45       -4.874410        0.0653
GPMin:   14 19:31:49       -4.890519        0.0701
GPMin:   15 19:31:53       -4.904565        0.0734
GPMin:   16 19:31:58       -4.916961        0.0568
GPMin:   17 19:32:02       -4.924705        0.0417
GPMin:   18 19:32:07       -4.928753        0.0315
GPMin:   19 19:32:11       -4.931175        0.0281
GPMin:   20 19:32:15       -4.932962        0.0215
GPMin:   21 19:32:19       -4.933549        0.0111
       Step     Time          Energy         fmax
GPMin:    0 19:32:27       -4.134612        0.3476
GPMin:    1 19:32:33       -4.270780        0.2361
GPMin:    2 19:32:39       -4.358634        0.2457
GPMin:    3 19:32:44       -4.460185        0.2483
GPMin:    4 19:32:50       -4.554445        0.2112
GPMin:    5 19:32:55       -4.624201        0.1452
GPMin:    6 19:33:00       -4.667667        0.1248
GPMin:    7 19:33:06       -4.708299        0.1157
GPMin:    8 19:33:11       -4.750936        0.1132
GPMin:    9 19:33:16       -4.799011        0.1143
GPMin:   10 19:33:21       -4.843950        0.1109
GPMin:   11 19:33:26       -4.878906        0.0930
GPMin:   12 19:33:31       -4.904982        0.0626
GPMin:   13 19:33:36       -4.917244        0.0432
GPMin:   14 19:33:40       -4.921655        0.0515
GPMin:   15 19:33:45       -4.926824        0.0414
GPMin:   16 19:33:50       -4.929594        0.0315
GPMin:   17 19:33:53       -4.931223        0.0316
GPMin:   18 19:33:58       -4.932835        0.0196
       Step     Time          Energy         fmax
GPMin:    0 19:34:09       -3.787198        0.6939
GPMin:    1 19:34:15       -3.993910        0.1689
GPMin:    2 19:34:22       -4.059884        0.2069
GPMin:    3 19:34:28       -4.143974        0.1893
GPMin:    4 19:34:33       -4.201915        0.2188
GPMin:    5 19:34:39       -4.252798        0.2408
GPMin:    6 19:34:44       -4.308032        0.2652
GPMin:    7 19:34:50       -4.355763        0.2750
GPMin:    8 19:34:55       -4.400400        0.2881
GPMin:    9 19:35:00       -4.475374        0.2828
GPMin:   10 19:35:06       -4.534774        0.2623
GPMin:   11 19:35:11       -4.613271        0.2049
GPMin:   12 19:35:16       -4.653380        0.1487
GPMin:   13 19:35:21       -4.682856        0.1052
GPMin:   14 19:35:26       -4.713133        0.1105
GPMin:   15 19:35:30       -4.733704        0.1042
GPMin:   16 19:35:34       -4.754290        0.0779
GPMin:   17 19:35:39       -4.772459        0.0611
GPMin:   18 19:35:43       -4.782743        0.0569
GPMin:   19 19:35:47       -4.796048        0.0544
GPMin:   20 19:35:51       -4.808046        0.0495
GPMin:   21 19:35:56       -4.819778        0.0493
GPMin:   22 19:36:00       -4.831074        0.0541
GPMin:   23 19:36:05       -4.843546        0.0566
GPMin:   24 19:36:10       -4.857288        0.0597
GPMin:   25 19:36:14       -4.870237        0.0589
GPMin:   26 19:36:19       -4.879686        0.0418
GPMin:   27 19:36:23       -4.883251        0.0367
GPMin:   28 19:36:27       -4.884750        0.0340
GPMin:   29 19:36:32       -4.887654        0.0274
GPMin:   30 19:36:36       -4.888769        0.0216
GPMin:   31 19:36:40       -4.889369        0.0177
       Step     Time          Energy         fmax
GPMin:    0 19:36:49       -4.219524        0.6459
GPMin:    1 19:36:55       -4.396788        0.2176
GPMin:    2 19:37:00       -4.480122        0.2121
GPMin:    3 19:37:05       -4.569254        0.1921
GPMin:    4 19:37:10       -4.644245        0.1641
GPMin:    5 19:37:16       -4.695700        0.1078
GPMin:    6 19:37:20       -4.720891        0.0852
GPMin:    7 19:37:25       -4.742549        0.0971
GPMin:    8 19:37:30       -4.769424        0.0649
GPMin:    9 19:37:34       -4.786914        0.0554
GPMin:   10 19:37:38       -4.800109        0.0448
GPMin:   11 19:37:43       -4.810130        0.0472
GPMin:   12 19:37:47       -4.819484        0.0457
GPMin:   13 19:37:51       -4.827319        0.0421
GPMin:   14 19:37:56       -4.835981        0.0472
GPMin:   15 19:38:01       -4.848285        0.0500
GPMin:   16 19:38:06       -4.862327        0.0460
GPMin:   17 19:38:11       -4.873581        0.0464
GPMin:   18 19:38:15       -4.879428        0.0401
GPMin:   19 19:38:19       -4.882651        0.0328
GPMin:   20 19:38:23       -4.887404        0.0243
GPMin:   21 19:38:27       -4.889079        0.0173
       Step     Time          Energy         fmax
GPMin:    0 19:38:36       -4.545548        0.5823
GPMin:    1 19:38:41       -4.760280        0.1479
GPMin:    2 19:38:46       -4.785571        0.0884
GPMin:    3 19:38:51       -4.792943        0.0771
GPMin:    4 19:38:55       -4.797299        0.0478
GPMin:    5 19:39:00       -4.799789        0.0209
GPMin:    6 19:39:04       -4.802177        0.0180
       Step     Time          Energy         fmax
GPMin:    0 19:39:11       -4.331389        0.2440
GPMin:    1 19:39:17       -4.438394        0.1613
GPMin:    2 19:39:22       -4.475578        0.0688
GPMin:    3 19:39:27       -4.482567        0.0458
GPMin:    4 19:39:31       -4.508388        0.0830
GPMin:    5 19:39:36       -4.559624        0.1035
GPMin:    6 19:39:40       -4.632417        0.1482
GPMin:    7 19:39:45       -4.715213        0.1619
GPMin:    8 19:39:49       -4.789803        0.1428
GPMin:    9 19:39:54       -4.836904        0.0961
GPMin:   10 19:39:59       -4.859135        0.0907
GPMin:   11 19:40:03       -4.879487        0.1080
GPMin:   12 19:40:08       -4.901022        0.0577
GPMin:   13 19:40:12       -4.913256        0.0536
GPMin:   14 19:40:16       -4.919211        0.0448
GPMin:   15 19:40:20       -4.924992        0.0353
GPMin:   16 19:40:24       -4.928888        0.0243
