      Step     Time          Energy         fmax
BFGS:   43 15:46:35       -5.635319        0.1799
BFGS:   44 15:46:35       -5.641555        0.2018
BFGS:   45 15:46:35       -5.644659        0.1714
BFGS:   46 15:46:35       -5.648248        0.1021
BFGS:   47 15:46:35       -5.649000        0.0908
BFGS:   48 15:46:35       -5.649554        0.0790
BFGS:   49 15:46:35       -5.649986        0.0689
BFGS:   50 15:46:35       -5.650479        0.0674
BFGS:   51 15:46:35       -5.650823        0.0638
BFGS:   52 15:46:35       -5.651186        0.0703
BFGS:   53 15:46:35       -5.651647        0.0644
BFGS:   54 15:46:35       -5.652137        0.0425
      Step     Time          Energy         fmax
BFGS:    0 15:46:35       12.821948       29.4811
BFGS:    1 15:46:35        1.659197       24.6946
BFGS:    2 15:46:35       -1.638854        4.4764
BFGS:    3 15:46:35       -2.423885        2.7334
BFGS:    4 15:46:35       -3.022278        1.3684
BFGS:    5 15:46:35       -3.205758        0.6664
BFGS:    6 15:46:35       -3.261834        0.4257
BFGS:    7 15:46:35       -3.283740        0.5010
BFGS:    8 15:46:35       -3.312350        0.5874
BFGS:    9 15:46:35       -3.379002        0.7147
BFGS:   10 15:46:35       -3.495328        0.8927
BFGS:   11 15:46:35       -3.563417        0.9325
BFGS:   12 15:46:35       -3.774920        1.6220
BFGS:   13 15:46:35       -3.819733        0.6703
BFGS:   14 15:46:35       -3.883443        0.7455
BFGS:   15 15:46:35       -4.138006        0.7053
BFGS:   16 15:46:35       -4.082546        1.6500
BFGS:   17 15:46:35       -4.237949        0.5463
BFGS:   18 15:46:35       -4.255943        0.5129
BFGS:   19 15:46:35       -4.284479        0.4414
BFGS:   20 15:46:35       -4.301468        0.4085
BFGS:   21 15:46:35       -4.329323        0.2930
BFGS:   22 15:46:35       -4.339529        0.2586
BFGS:   23 15:46:35       -4.345613        0.2381
BFGS:   24 15:46:35       -4.351298        0.2273
BFGS:   25 15:46:35       -4.360783        0.2295
BFGS:   26 15:46:35       -4.370341        0.2449
BFGS:   27 15:46:35       -4.376722        0.2590
BFGS:   28 15:46:35       -4.381203        0.2392
BFGS:   29 15:46:35       -4.388149        0.2637
BFGS:   30 15:46:35       -4.401245        0.4142
BFGS:   31 15:46:35       -4.438914        0.7759
BFGS:   32 15:46:35       -4.481866        1.0150
BFGS:   33 15:46:35       -4.461986        1.0943
BFGS:   34 15:46:35       -4.552032        1.1228
BFGS:   35 15:46:35       -4.615683        0.9926
BFGS:   36 15:46:35       -4.667719        0.7693
BFGS:   37 15:46:35       -4.718469        0.4616
BFGS:   38 15:46:35       -4.734309        0.4077
BFGS:   39 15:46:35       -4.748939        0.2812
BFGS:   40 15:46:35       -4.760710        0.2367
BFGS:   41 15:46:35       -4.763552        0.1466
BFGS:   42 15:46:35       -4.766061        0.1221
BFGS:   43 15:46:35       -4.767259        0.1194
BFGS:   44 15:46:35       -4.770131        0.0984
BFGS:   45 15:46:35       -4.771692        0.0668
BFGS:   46 15:46:35       -4.772333        0.0542
BFGS:   47 15:46:36       -4.772539        0.0535
BFGS:   48 15:46:36       -4.772803        0.0565
BFGS:   49 15:46:36       -4.773511        0.0716
BFGS:   50 15:46:36       -4.775384        0.1169
BFGS:   51 15:46:36       -4.781750        0.2440
BFGS:   52 15:46:36       -4.803139        0.4971
BFGS:   53 15:46:36       -4.872331        0.5339
BFGS:   54 15:46:36       -4.982636        0.5995
BFGS:   55 15:46:36       -5.042987        0.7892
BFGS:   56 15:46:36       -5.113372        0.5210
BFGS:   57 15:46:36       -5.163824        0.4475
BFGS:   58 15:46:36       -5.202694        0.3369
BFGS:   59 15:46:36       -5.221339        0.3217
BFGS:   60 15:46:36       -5.228196        0.3228
BFGS:   61 15:46:36       -5.235921        0.2583
BFGS:   62 15:46:36       -5.243036        0.1588
BFGS:   63 15:46:36       -5.244955        0.1499
BFGS:   64 15:46:36       -5.246873        0.1162
BFGS:   65 15:46:36       -5.248187        0.1170
BFGS:   66 15:46:36       -5.249572        0.1142
BFGS:   67 15:46:36       -5.252218        0.1819
BFGS:   68 15:46:36       -5.257371        0.3261
BFGS:   69 15:46:36       -5.266616        0.5612
BFGS:   70 15:46:36       -5.280741        0.8427
BFGS:   71 15:46:36       -5.301127        1.0425
BFGS:   72 15:46:36       -5.297206        1.0694
BFGS:   73 15:46:36       -5.330278        1.1297
BFGS:   74 15:46:36       -5.359657        1.1131
BFGS:   75 15:46:36       -5.319819        2.3856
BFGS:   76 15:46:36       -5.524017        0.8187
BFGS:   77 15:46:36       -5.580410        0.5701
BFGS:   78 15:46:36       -5.626057        0.4035
BFGS:   79 15:46:36       -5.643319        0.1653
BFGS:   80 15:46:36       -5.647806        0.1400
BFGS:   81 15:46:36       -5.649506        0.0768
BFGS:   82 15:46:36       -5.649871        0.0777
BFGS:   83 15:46:36       -5.650141        0.0762
BFGS:   84 15:46:36       -5.650672        0.0667
BFGS:   85 15:46:36       -5.651492        0.0429
      Step     Time          Energy         fmax
BFGS:    0 15:46:36       13.412709       29.9035
BFGS:    1 15:46:36        0.716759       11.9875
BFGS:    2 15:46:36       -1.562851        5.2315
BFGS:    3 15:46:36       -2.594142        2.2958
BFGS:    4 15:46:36       -2.946462        1.1171
BFGS:    5 15:46:36       -3.082864        0.6385
BFGS:    6 15:46:36       -3.123381        0.5677
BFGS:    7 15:46:36       -3.149561        0.5675
BFGS:    8 15:46:36       -3.192676        0.5734
BFGS:    9 15:46:36       -3.278929        0.7324
BFGS:   10 15:46:36       -3.303233        0.9375
BFGS:   11 15:46:36       -3.373525        0.7570
BFGS:   12 15:46:36       -3.442722        0.7141
BFGS:   13 15:46:36       -3.514359        1.1873
BFGS:   14 15:46:36       -3.606191        1.3657
BFGS:   15 15:46:36       -3.726699        1.9418
BFGS:   16 15:46:36       -3.828270        0.7419
BFGS:   17 15:46:36       -3.882424        0.4392
BFGS:   18 15:46:36       -3.895223        0.4223
BFGS:   19 15:46:36       -3.910438        0.4519
BFGS:   20 15:46:36       -3.934884        0.4638
BFGS:   21 15:46:36       -3.975981        0.4196
BFGS:   22 15:46:36       -3.995082        0.3605
BFGS:   23 15:46:36       -4.009674        0.2838
BFGS:   24 15:46:36       -4.015525        0.3321
BFGS:   25 15:46:36       -4.028945        0.3630
BFGS:   26 15:46:36       -4.041517        0.3517
BFGS:   27 15:46:36       -4.058101        0.3098
BFGS:   28 15:46:36       -4.067433        0.3811
BFGS:   29 15:46:36       -4.082509        0.4542
BFGS:   30 15:46:36       -4.126655        0.6309
BFGS:   31 15:46:36       -4.185380        0.8023
BFGS:   32 15:46:36       -4.217397        0.8128
BFGS:   33 15:46:36       -4.254609        0.8395
BFGS:   34 15:46:36       -4.360398        0.9926
BFGS:   35 15:46:36       -4.431842        0.9476
BFGS:   36 15:46:36       -4.566317        2.0984
BFGS:   37 15:46:36       -4.560299        2.7464
BFGS:   38 15:46:36       -4.706658        0.4818
BFGS:   39 15:46:36       -4.777339        0.6004
BFGS:   40 15:46:36       -4.817434        0.9519
BFGS:   41 15:46:36       -4.861247        0.9007
BFGS:   42 15:46:36       -4.931171        1.0413
BFGS:   43 15:46:36       -4.982433        0.5435
BFGS:   44 15:46:36       -5.012198        0.4998
BFGS:   45 15:46:36       -5.049075        0.6087
BFGS:   46 15:46:36       -5.084217        0.5466
BFGS:   47 15:46:36       -5.188568        0.6676
BFGS:   48 15:46:36       -5.237183        0.6312
BFGS:   49 15:46:36       -5.282867        0.8222
BFGS:   50 15:46:36       -5.322186        0.2742
BFGS:   51 15:46:36       -5.327980        0.2359
BFGS:   52 15:46:36       -5.334052        0.2248
BFGS:   53 15:46:36       -5.339325        0.2251
BFGS:   54 15:46:36       -5.349592        0.2716
BFGS:   55 15:46:36       -5.364241        0.3684
BFGS:   56 15:46:36       -5.397314        0.6004
BFGS:   57 15:46:36       -5.441542        0.8317
BFGS:   58 15:46:36       -5.485799        0.6855
BFGS:   59 15:46:36       -5.566843        0.4964
BFGS:   60 15:46:36       -5.606783        0.4669
BFGS:   61 15:46:36       -5.627018        0.3679
BFGS:   62 15:46:36       -5.637393        0.2186
BFGS:   63 15:46:36       -5.641401        0.2251
BFGS:   64 15:46:36       -5.646626        0.1738
BFGS:   65 15:46:36       -5.651597        0.0603
BFGS:   66 15:46:36       -5.652185        0.0281
      Step     Time          Energy         fmax
BFGS:    0 15:46:36       15.650425       37.2171
BFGS:    1 15:46:36        2.457326       19.5832
BFGS:    2 15:46:36       -0.716786        9.2121
BFGS:    3 15:46:36       -2.607991        4.3509
BFGS:    4 15:46:36       -3.206175        2.0263
BFGS:    5 15:46:36       -3.454795        0.8475
BFGS:    6 15:46:36       -3.519139        0.5594
BFGS:    7 15:46:36       -3.539561        0.5206
BFGS:    8 15:46:36       -3.559178        0.5224
BFGS:    9 15:46:36       -3.603408        0.5688
BFGS:   10 15:46:36       -3.685444        0.7992
BFGS:   11 15:46:36       -3.729696        0.8022
BFGS:   12 15:46:36       -3.836824        1.0453
BFGS:   13 15:46:36       -3.860426        0.7911
BFGS:   14 15:46:36       -3.919295        0.4967
BFGS:   15 15:46:36       -4.070077        0.7298
BFGS:   16 15:46:36       -4.086351        0.6512
BFGS:   17 15:46:36       -4.137113        0.4769
BFGS:   18 15:46:36       -4.189537        0.6019
BFGS:   19 15:46:36       -4.207611        0.6057
BFGS:   20 15:46:36       -4.225641        0.7654
BFGS:   21 15:46:36       -4.277029        0.7500
BFGS:   22 15:46:36       -4.385705        1.0087
BFGS:   23 15:46:36       -4.348253        1.4832
BFGS:   24 15:46:36       -4.474731        0.7194
BFGS:   25 15:46:36       -4.515188        0.6043
BFGS:   26 15:46:36       -4.578519        0.6549
BFGS:   27 15:46:36       -4.598981        0.5154
BFGS:   28 15:46:36       -4.629971        0.4157
BFGS:   29 15:46:36       -4.657512        0.4241
BFGS:   30 15:46:36       -4.675706        0.3655
BFGS:   31 15:46:36       -4.688594        0.2172
BFGS:   32 15:46:36       -4.692339        0.2018
BFGS:   33 15:46:36       -4.694561        0.1688
BFGS:   34 15:46:36       -4.700234        0.1453
BFGS:   35 15:46:36       -4.704319        0.1256
BFGS:   36 15:46:36       -4.707844        0.1088
BFGS:   37 15:46:36       -4.708701        0.0922
BFGS:   38 15:46:36       -4.708921        0.0775
BFGS:   39 15:46:36       -4.709111        0.0644
BFGS:   40 15:46:36       -4.709395        0.0512
BFGS:   41 15:46:36       -4.709768        0.0471
      Step     Time          Energy         fmax
BFGS:    0 15:46:36       12.574310       34.6787
BFGS:    1 15:46:36       -0.769492        9.2066
BFGS:    2 15:46:36       -2.506976        5.2046
BFGS:    3 15:46:36       -3.382543        2.2075
BFGS:    4 15:46:36       -3.689927        1.1088
BFGS:    5 15:46:36       -3.804630        0.6690
BFGS:    6 15:46:36       -3.845075        0.6794
BFGS:    7 15:46:36       -3.879947        0.6998
BFGS:    8 15:46:36       -3.940417        0.7081
BFGS:    9 15:46:36       -4.030285        0.8939
BFGS:   10 15:46:36       -4.119655        0.9219
BFGS:   11 15:46:36       -4.298583        1.4221
BFGS:   12 15:46:36       -4.351269        1.1976
BFGS:   13 15:46:36       -4.407233        0.7826
BFGS:   14 15:46:36       -4.465350        0.8233
BFGS:   15 15:46:36       -4.482297        1.3286
BFGS:   16 15:46:36       -4.571591        0.4821
BFGS:   17 15:46:36       -4.595981        0.3730
BFGS:   18 15:46:36       -4.613624        0.5364
BFGS:   19 15:46:36       -4.625039        0.4648
BFGS:   20 15:46:36       -4.702935        0.4815
BFGS:   21 15:46:36       -4.773571        0.9548
BFGS:   22 15:46:36       -4.787607        1.2720
BFGS:   23 15:46:36       -4.886768        0.5821
BFGS:   24 15:46:36       -4.931650        0.5067
BFGS:   25 15:46:36       -4.967494        0.5444
BFGS:   26 15:46:36       -4.985176        0.4444
BFGS:   27 15:46:36       -5.003020        0.3507
BFGS:   28 15:46:36       -5.033830        0.3187
BFGS:   29 15:46:36       -5.044141        0.3238
BFGS:   30 15:46:36       -5.063127        0.4157
BFGS:   31 15:46:36       -5.103631        0.6384
BFGS:   32 15:46:36       -5.206571        0.9388
BFGS:   33 15:46:36       -5.153569        1.3324
BFGS:   34 15:46:36       -5.262548        0.8004
BFGS:   35 15:46:36       -5.291680        0.7942
BFGS:   36 15:46:36       -5.321339        1.5608
BFGS:   37 15:46:36       -5.368153        0.8181
BFGS:   38 15:46:36       -5.380998        0.8263
BFGS:   39 15:46:36       -5.420114        0.9520
BFGS:   40 15:46:36       -5.453376        0.9277
BFGS:   41 15:46:36       -5.500090        0.9006
BFGS:   42 15:46:36       -5.508352        0.9114
BFGS:   43 15:46:36       -5.511152        0.9030
BFGS:   44 15:46:36       -5.514356        0.8825
BFGS:   45 15:46:36       -5.520118        0.8387
BFGS:   46 15:46:36       -5.528351        0.7635
BFGS:   47 15:46:36       -5.535910        0.6928
BFGS:   48 15:46:36       -5.544523        0.6316
BFGS:   49 15:46:36       -5.553505        0.5850
BFGS:   50 15:46:36       -5.561720        0.5513
BFGS:   51 15:46:36       -5.569617        0.5079
BFGS:   52 15:46:36       -5.575144        0.4569
BFGS:   53 15:46:36       -5.577995        0.4199
BFGS:   54 15:46:36       -5.581918        0.3774
BFGS:   55 15:46:36       -5.589213        0.3896
BFGS:   56 15:46:36       -5.597948        0.3493
BFGS:   57 15:46:36       -5.603985        0.2409
BFGS:   58 15:46:36       -5.607282        0.1778
BFGS:   59 15:46:36       -5.608708        0.1595
BFGS:   60 15:46:36       -5.610416        0.1528
BFGS:   61 15:46:36       -5.614008        0.1557
BFGS:   62 15:46:36       -5.617796        0.1896
BFGS:   63 15:46:36       -5.620442        0.2237
BFGS:   64 15:46:36       -5.622042        0.2273
BFGS:   65 15:46:36       -5.624507        0.2096
BFGS:   66 15:46:36       -5.629237        0.2035
BFGS:   67 15:46:36       -5.636239        0.2241
BFGS:   68 15:46:36       -5.643221        0.2062
BFGS:   69 15:46:36       -5.648153        0.1189
BFGS:   70 15:46:36       -5.649323        0.1222
BFGS:   71 15:46:36       -5.650087        0.1248
BFGS:   72 15:46:36       -5.651295        0.0908
BFGS:   73 15:46:36       -5.652146        0.0521
BFGS:   74 15:46:36       -5.652392        0.0164
      Step     Time          Energy         fmax
BFGS:    0 15:46:36       12.706883       38.8301
BFGS:    1 15:46:36       -0.529859        8.3299
BFGS:    2 15:46:36       -2.265552        6.6198
BFGS:    3 15:46:36       -3.444417        2.5122
BFGS:    4 15:46:36       -3.834066        1.0617
BFGS:    5 15:46:36       -3.985226        0.7271
BFGS:    6 15:46:36       -4.042066        0.6747
BFGS:    7 15:46:36       -4.078864        0.5955
BFGS:    8 15:46:36       -4.114269        0.5209
BFGS:    9 15:46:36       -4.147979        0.5290
BFGS:   10 15:46:36       -4.189093        0.4786
BFGS:   11 15:46:36       -4.206829        0.3962
BFGS:   12 15:46:36       -4.216961        0.3779
BFGS:   13 15:46:36       -4.283779        0.8343
BFGS:   14 15:46:36       -4.334165        0.9621
BFGS:   15 15:46:36       -4.464207        1.3053
BFGS:   16 15:46:36       -4.501039        1.1657
BFGS:   17 15:46:36       -4.539541        0.7695
BFGS:   18 15:46:36       -4.570283        0.7575
BFGS:   19 15:46:36       -4.554443        2.0500
BFGS:   20 15:46:36       -4.696292        0.6778
BFGS:   21 15:46:36       -4.740979        0.5280
BFGS:   22 15:46:36       -4.807770        0.6522
BFGS:   23 15:46:36       -4.826427        0.5126
BFGS:   24 15:46:36       -4.848659        0.4363
BFGS:   25 15:46:36       -4.888806        0.5147
BFGS:   26 15:46:36       -4.953525        0.6410
BFGS:   27 15:46:36       -4.975872        0.8287
BFGS:   28 15:46:36       -5.017548        0.6338
BFGS:   29 15:46:36       -5.040891        0.5425
BFGS:   30 15:46:36       -5.097241        0.7353
BFGS:   31 15:46:36       -5.121125        0.5835
BFGS:   32 15:46:36       -5.159180        0.3054
BFGS:   33 15:46:36       -5.170794        0.3923
BFGS:   34 15:46:36       -5.193138        0.5506
BFGS:   35 15:46:36       -5.242346        0.7684
BFGS:   36 15:46:36       -5.323603        0.9101
BFGS:   37 15:46:36       -5.387591        0.6932
BFGS:   38 15:46:36       -5.515968        0.6696
BFGS:   39 15:46:36       -5.509646        0.7237
BFGS:   40 15:46:36       -5.530473        0.4642
BFGS:   41 15:46:36       -5.565013        0.4714
BFGS:   42 15:46:36       -5.586917        0.4203
BFGS:   43 15:46:36       -5.624089        0.6240
BFGS:   44 15:46:36       -5.636967        0.3266
BFGS:   45 15:46:36       -5.643588        0.1770
BFGS:   46 15:46:36       -5.645472        0.1283
BFGS:   47 15:46:36       -5.647116        0.1253
BFGS:   48 15:46:36       -5.648571        0.1009
BFGS:   49 15:46:36       -5.650007        0.0748
BFGS:   50 15:46:36       -5.650836        0.0653
BFGS:   51 15:46:36       -5.651326        0.0725
BFGS:   52 15:46:36       -5.651696        0.0635
BFGS:   53 15:46:36       -5.652008        0.0407
      Step     Time          Energy         fmax
BFGS:    0 15:46:36       13.949092       23.7727
BFGS:    1 15:46:36        6.422475       27.1392
BFGS:    2 15:46:36        0.766812       10.4651
BFGS:    3 15:46:36       -1.260212        3.2778
BFGS:    4 15:46:36       -1.938298        1.7026
BFGS:    5 15:46:36       -2.330668        0.7960
BFGS:    6 15:46:36       -2.437447        0.4627
BFGS:    7 15:46:36       -2.460823        0.3079
BFGS:    8 15:46:36       -2.464320        0.2354
BFGS:    9 15:46:36       -2.465843        0.1801
BFGS:   10 15:46:36       -2.467826        0.0927
BFGS:   11 15:46:36       -2.469091        0.0798
BFGS:   12 15:46:36       -2.469538        0.0850
BFGS:   13 15:46:36       -2.469789        0.0775
BFGS:   14 15:46:36       -2.470232        0.0629
BFGS:   15 15:46:36       -2.471132        0.0704
BFGS:   16 15:46:36       -2.472953        0.1231
BFGS:   17 15:46:36       -2.475825        0.2352
BFGS:   18 15:46:36       -2.479405        0.3527
BFGS:   19 15:46:36       -2.482940        0.4145
BFGS:   20 15:46:36       -2.487194        0.4299
BFGS:   21 15:46:36       -2.494896        0.3974
BFGS:   22 15:46:36       -2.508085        0.4677
BFGS:   23 15:46:36       -2.539398        0.7333
BFGS:   24 15:46:36       -2.584831        1.3682
BFGS:   25 15:46:36       -2.633713        1.8289
BFGS:   26 15:46:36       -2.668903        2.3033
BFGS:   27 15:46:36       -2.715056        3.1910
BFGS:   28 15:46:36       -2.769210        2.7899
BFGS:   29 15:46:36       -2.850812        1.4693
BFGS:   30 15:46:36       -3.018425        0.9954
BFGS:   31 15:46:36       -3.086286        0.6729
BFGS:   32 15:46:36       -3.107997        0.3739
BFGS:   33 15:46:36       -3.129846        0.2660
BFGS:   34 15:46:36       -3.137968        0.2764
BFGS:   35 15:46:36       -3.147471        0.3399
BFGS:   36 15:46:36       -3.163134        0.3802
BFGS:   37 15:46:36       -3.184985        0.3981
BFGS:   38 15:46:36       -3.234634        0.5258
BFGS:   39 15:46:36       -3.302143        0.9324
BFGS:   40 15:46:36       -3.421409        1.0258
BFGS:   41 15:46:36       -3.559105        1.0656
BFGS:   42 15:46:36       -3.643234        0.7649
BFGS:   43 15:46:36       -3.670654        0.7482
BFGS:   44 15:46:36       -3.780704        0.5555
BFGS:   45 15:46:36       -3.821311        0.3611
BFGS:   46 15:46:36       -3.835659        0.2429
BFGS:   47 15:46:36       -3.842728        0.1814
BFGS:   48 15:46:36       -3.847423        0.2999
BFGS:   49 15:46:36       -3.852081        0.2506
BFGS:   50 15:46:36       -3.860141        0.2300
BFGS:   51 15:46:36       -3.918394        0.7098
BFGS:   52 15:46:36       -4.016313        1.2980
BFGS:   53 15:46:36       -4.244604        0.5901
BFGS:   54 15:46:36       -4.452345        0.6807
BFGS:   55 15:46:36       -4.491691        1.7861
BFGS:   56 15:46:36       -4.589678        0.6443
BFGS:   57 15:46:36       -4.628256        0.4427
BFGS:   58 15:46:36       -4.655809        0.5183
BFGS:   59 15:46:36       -4.685500        0.5473
BFGS:   60 15:46:36       -4.734696        0.6329
BFGS:   61 15:46:36       -4.784094        0.5753
BFGS:   62 15:46:36       -4.815845        0.4579
BFGS:   63 15:46:36       -4.853667        0.4128
BFGS:   64 15:46:36       -4.882163        0.4542
BFGS:   65 15:46:36       -4.902883        0.3648
BFGS:   66 15:46:36       -4.910702        0.3144
BFGS:   67 15:46:36       -4.914280        0.2716
BFGS:   68 15:46:36       -4.922479        0.2278
BFGS:   69 15:46:36       -4.933580        0.2928
BFGS:   70 15:46:36       -4.949566        0.4019
BFGS:   71 15:46:36       -4.969389        0.5860
BFGS:   72 15:46:36       -4.997301        0.7468
BFGS:   73 15:46:36       -5.015305        0.7437
BFGS:   74 15:46:36       -5.039700        0.6859
BFGS:   75 15:46:36       -5.086012        0.7453
BFGS:   76 15:46:36       -5.152073        0.8288
BFGS:   77 15:46:36       -5.174459        0.6131
BFGS:   78 15:46:36       -5.166213        0.4019
BFGS:   79 15:46:36       -5.211392        0.3344
BFGS:   80 15:46:36       -5.223194        0.3787
BFGS:   81 15:46:36       -5.232839        0.3520
BFGS:   82 15:46:36       -5.250945        0.2611
BFGS:   83 15:46:36       -5.258369        0.1876
BFGS:   84 15:46:36       -5.265821        0.1404
BFGS:   85 15:46:36       -5.268251        0.1343
BFGS:   86 15:46:36       -5.270597        0.1457
BFGS:   87 15:46:36       -5.273450        0.1752
BFGS:   88 15:46:36       -5.280038        0.2422
BFGS:   89 15:46:36       -5.289220        0.2711
BFGS:   90 15:46:36       -5.299112        0.3757
BFGS:   91 15:46:36       -5.312107        0.4767
BFGS:   92 15:46:36       -5.336784        0.6191
BFGS:   93 15:46:36       -5.362106        0.8256
BFGS:   94 15:46:36       -5.389068        0.8147
BFGS:   95 15:46:36       -5.441519        0.6946
BFGS:   96 15:46:36       -5.493865        0.5109
BFGS:   97 15:46:36       -5.534164        0.4821
BFGS:   98 15:46:36       -5.571136        0.4550
BFGS:   99 15:46:36       -5.565953        0.9940
BFGS:  100 15:46:36       -5.627734        0.2544
BFGS:  101 15:46:36       -5.640370        0.1781
BFGS:  102 15:46:36       -5.646156        0.2174
BFGS:  103 15:46:36       -5.648788        0.1505
BFGS:  104 15:46:36       -5.651436        0.0490
      Step     Time          Energy         fmax
BFGS:    0 15:46:36       13.189403       39.6572
BFGS:    1 15:46:36       -0.879893       10.2473
BFGS:    2 15:46:36       -3.035146        6.1013
BFGS:    3 15:46:36       -4.093268        3.1014
BFGS:    4 15:46:36       -4.534640        1.4105
BFGS:    5 15:46:36       -4.678217        0.6008
BFGS:    6 15:46:36       -4.722482        0.5372
BFGS:    7 15:46:36       -4.746790        0.5467
BFGS:    8 15:46:36       -4.772435        0.5133
BFGS:    9 15:46:36       -4.795514        0.3851
BFGS:   10 15:46:36       -4.815079        0.3362
BFGS:   11 15:46:36       -4.823566        0.2261
BFGS:   12 15:46:36       -4.827181        0.2087
BFGS:   13 15:46:36       -4.841368        0.1888
BFGS:   14 15:46:36       -4.844617        0.2271
BFGS:   15 15:46:36       -4.847347        0.2199
BFGS:   16 15:46:36       -4.851534        0.1767
BFGS:   17 15:46:36       -4.856478        0.1521
BFGS:   18 15:46:36       -4.859712        0.1655
BFGS:   19 15:46:36       -4.862064        0.1910
BFGS:   20 15:46:36       -4.866201        0.2371
BFGS:   21 15:46:36       -4.875286        0.3186
BFGS:   22 15:46:36       -4.912801        0.4803
BFGS:   23 15:46:36       -4.954426        0.9429
BFGS:   24 15:46:36       -4.993215        1.4962
BFGS:   25 15:46:36       -5.003835        1.9741
BFGS:   26 15:46:36       -5.084919        1.3829
BFGS:   27 15:46:36       -5.234067        0.8278
BFGS:   28 15:46:36       -5.293580        0.9775
BFGS:   29 15:46:36       -5.342095        0.5991
BFGS:   30 15:46:36       -5.368427        0.3476
BFGS:   31 15:46:36       -5.386017        0.4883
BFGS:   32 15:46:36       -5.391151        0.3178
BFGS:   33 15:46:36       -5.395896        0.2564
BFGS:   34 15:46:36       -5.422437        0.4335
BFGS:   35 15:46:36       -5.462837        0.7427
BFGS:   36 15:46:36       -5.485716        1.2395
BFGS:   37 15:46:36       -5.529931        0.6098
BFGS:   38 15:46:36       -5.563522        0.5625
BFGS:   39 15:46:36       -5.601678        0.6219
BFGS:   40 15:46:36       -5.622238        0.4529
BFGS:   41 15:46:36       -5.637511        0.4188
BFGS:   42 15:46:36       -5.701767        0.7356
BFGS:   43 15:46:36       -5.718857        0.6139
BFGS:   44 15:46:36       -5.775624        0.5661
BFGS:   45 15:46:36       -5.796657        0.4164
BFGS:   46 15:46:36       -5.819025        0.2949
BFGS:   47 15:46:36       -5.829693        0.2313
BFGS:   48 15:46:36       -5.836066        0.1474
BFGS:   49 15:46:36       -5.840204        0.0708
BFGS:   50 15:46:36       -5.840494        0.0539
BFGS:   51 15:46:36       -5.840654        0.0553
BFGS:   52 15:46:36       -5.840751        0.0520
BFGS:   53 15:46:36       -5.840927        0.0527
BFGS:   54 15:46:36       -5.840962        0.0540
BFGS:   55 15:46:36       -5.840985        0.0541
BFGS:   56 15:46:36       -5.841008        0.0534
BFGS:   57 15:46:36       -5.841063        0.0510
BFGS:   58 15:46:36       -5.841157        0.0457
      Step     Time          Energy         fmax
BFGS:    0 15:46:36       13.764569       40.0163
BFGS:    1 15:46:36        1.230887       10.9939
BFGS:    2 15:46:36       -1.268857        7.9256
BFGS:    3 15:46:36       -3.004142        2.5259
BFGS:    4 15:46:36       -3.381289        1.2347
BFGS:    5 15:46:36       -3.541229        0.5101
BFGS:    6 15:46:36       -3.572371        0.3901
BFGS:    7 15:46:36       -3.581024        0.3507
BFGS:    8 15:46:36       -3.589048        0.3168
BFGS:    9 15:46:36       -3.603262        0.3693
BFGS:   10 15:46:36       -3.619163        0.4068
BFGS:   11 15:46:36       -3.638095        0.5941
BFGS:   12 15:46:36       -3.666641        0.8738
BFGS:   13 15:46:36       -3.696032        0.9244
BFGS:   14 15:46:36       -3.762115        1.0533
BFGS:   15 15:46:36       -3.824097        0.7539
BFGS:   16 15:46:36       -3.862478        0.2978
BFGS:   17 15:46:36       -3.865066        0.1962
BFGS:   18 15:46:36       -3.867440        0.2341
BFGS:   19 15:46:36       -3.869150        0.2003
BFGS:   20 15:46:36       -3.874252        0.1112
BFGS:   21 15:46:36       -3.876622        0.1040
BFGS:   22 15:46:36       -3.878381        0.1277
BFGS:   23 15:46:36       -3.879396        0.1252
BFGS:   24 15:46:36       -3.880777        0.1012
BFGS:   25 15:46:36       -3.882399        0.0800
BFGS:   26 15:46:36       -3.883566        0.0956
BFGS:   27 15:46:36       -3.884338        0.1032
BFGS:   28 15:46:36       -3.885669        0.1434
BFGS:   29 15:46:37       -3.888941        0.2118
BFGS:   30 15:46:37       -3.898616        0.3583
BFGS:   31 15:46:37       -3.923062        0.6144
BFGS:   32 15:46:37       -3.944079        0.8404
BFGS:   33 15:46:37       -3.968596        1.0395
BFGS:   34 15:46:37       -3.992653        1.2714
BFGS:   35 15:46:37       -4.012213        1.5208
BFGS:   36 15:46:37       -4.044747        1.6130
BFGS:   37 15:46:37       -4.094127        1.4926
BFGS:   38 15:46:37       -4.181416        1.1799
BFGS:   39 15:46:37       -4.250756        0.8753
BFGS:   40 15:46:37       -4.318402        0.6166
BFGS:   41 15:46:37       -4.415717        0.7740
BFGS:   42 15:46:37       -4.492225        1.0782
BFGS:   43 15:46:37       -4.556499        1.2488
BFGS:   44 15:46:37       -4.703816        1.7233
BFGS:   45 15:46:37       -4.839766        2.0631
BFGS:   46 15:46:37       -4.931233        1.1479
BFGS:   47 15:46:37       -4.984287        0.6319
BFGS:   48 15:46:37       -5.048011        0.4585
BFGS:   49 15:46:37       -5.083207        0.4769
BFGS:   50 15:46:37       -5.097110        0.3608
BFGS:   51 15:46:37       -5.105985        0.3160
BFGS:   52 15:46:37       -5.116561        0.3185
BFGS:   53 15:46:37       -5.133036        0.3089
BFGS:   54 15:46:37       -5.162209        0.2804
