      Step     Time          Energy         fmax
BFGS:   26 15:46:41       -6.608166        0.5106
BFGS:   27 15:46:41       -6.636665        0.4080
BFGS:   28 15:46:41       -6.657632        0.3078
BFGS:   29 15:46:41       -6.662762        0.2281
BFGS:   30 15:46:41       -6.670046        0.2016
BFGS:   31 15:46:41       -6.673924        0.1661
BFGS:   32 15:46:41       -6.677011        0.1639
BFGS:   33 15:46:41       -6.678593        0.1360
BFGS:   34 15:46:41       -6.680237        0.1515
BFGS:   35 15:46:41       -6.682498        0.1262
BFGS:   36 15:46:41       -6.684992        0.1138
BFGS:   37 15:46:41       -6.686544        0.0977
BFGS:   38 15:46:41       -6.687205        0.0907
BFGS:   39 15:46:41       -6.687659        0.0769
BFGS:   40 15:46:41       -6.688252        0.0630
BFGS:   41 15:46:41       -6.688846        0.0690
BFGS:   42 15:46:41       -6.689433        0.0744
BFGS:   43 15:46:41       -6.690144        0.1085
BFGS:   44 15:46:41       -6.691257        0.1310
BFGS:   45 15:46:41       -6.692909        0.1270
BFGS:   46 15:46:41       -6.694689        0.0894
BFGS:   47 15:46:41       -6.695949        0.1084
BFGS:   48 15:46:41       -6.696941        0.1137
BFGS:   49 15:46:41       -6.698418        0.1088
BFGS:   50 15:46:41       -6.701064        0.1258
BFGS:   51 15:46:41       -6.706086        0.2037
BFGS:   52 15:46:41       -6.711697        0.4210
BFGS:   53 15:46:41       -6.723122        0.6832
BFGS:   54 15:46:41       -6.745390        0.8829
BFGS:   55 15:46:41       -6.785927        0.9910
BFGS:   56 15:46:41       -6.791633        1.3343
BFGS:   57 15:46:41       -6.887886        0.6778
BFGS:   58 15:46:41       -6.923110        0.4490
BFGS:   59 15:46:41       -6.942524        0.4591
BFGS:   60 15:46:41       -6.966112        0.3319
BFGS:   61 15:46:41       -6.980978        0.2617
BFGS:   62 15:46:41       -6.996381        0.2278
BFGS:   63 15:46:41       -7.003054        0.1998
BFGS:   64 15:46:41       -7.007166        0.1918
BFGS:   65 15:46:41       -7.014171        0.2086
BFGS:   66 15:46:41       -7.018556        0.2009
BFGS:   67 15:46:41       -7.021267        0.1572
BFGS:   68 15:46:41       -7.022807        0.1165
BFGS:   69 15:46:41       -7.024855        0.1358
BFGS:   70 15:46:41       -7.028887        0.1976
BFGS:   71 15:46:41       -7.041217        0.3364
