       Step     Time          Energy         fmax
GPMin:   15 19:33:28       -7.279642        0.0154
       Step     Time          Energy         fmax
GPMin:    0 19:33:41       -6.610070        0.5089
GPMin:    1 19:33:49       -6.770262        0.1673
GPMin:    2 19:33:55       -6.832705        0.1519
GPMin:    3 19:34:02       -6.885087        0.1114
GPMin:    4 19:34:08       -6.911460        0.0671
GPMin:    5 19:34:14       -6.921316        0.0622
GPMin:    6 19:34:20       -6.938208        0.0558
GPMin:    7 19:34:26       -6.953975        0.0661
GPMin:    8 19:34:31       -6.976532        0.0734
GPMin:    9 19:34:38       -7.007614        0.0730
GPMin:   10 19:34:44       -7.039484        0.0727
GPMin:   11 19:34:50       -7.071525        0.0613
GPMin:   12 19:34:56       -7.093430        0.0407
GPMin:   13 19:35:02       -7.101719        0.0303
GPMin:   14 19:35:07       -7.104535        0.0275
GPMin:   15 19:35:12       -7.108309        0.0179
       Step     Time          Energy         fmax
GPMin:    0 19:35:27       -6.600771        0.3559
GPMin:    1 19:35:34       -6.805145        0.3285
GPMin:    2 19:35:40       -6.926402        0.2859
GPMin:    3 19:35:46       -7.020360        0.2328
GPMin:    4 19:35:52       -7.093323        0.1714
GPMin:    5 19:35:58       -7.134704        0.0819
GPMin:    6 19:36:04       -7.146536        0.0413
GPMin:    7 19:36:09       -7.148897        0.0243
GPMin:    8 19:36:14       -7.149833        0.0120
       Step     Time          Energy         fmax
GPMin:    0 19:36:27       -7.071504        0.3263
GPMin:    1 19:36:34       -7.129061        0.1154
GPMin:    2 19:36:40       -7.140847        0.0761
GPMin:    3 19:36:47       -7.144799        0.0556
GPMin:    4 19:36:52       -7.148090        0.0129
       Step     Time          Energy         fmax
GPMin:    0 19:37:07       -7.106313        0.1512
GPMin:    1 19:37:14       -7.126870        0.1231
GPMin:    2 19:37:20       -7.130226        0.1214
GPMin:    3 19:37:27       -7.136074        0.0871
GPMin:    4 19:37:33       -7.147015        0.0434
GPMin:    5 19:38:21       -7.151960        0.0073
       Step     Time          Energy         fmax
GPMin:    0 19:38:35       -6.775009        0.4365
GPMin:    1 19:38:42       -6.917894        0.1543
GPMin:    2 19:38:48       -6.985820        0.1509
GPMin:    3 19:38:54       -7.061264        0.1236
GPMin:    4 19:39:00       -7.117174        0.0881
GPMin:    5 19:39:06       -7.143283        0.0574
GPMin:    6 19:39:11       -7.147567        0.0206
GPMin:    7 19:39:16       -7.148314        0.0107
       Step     Time          Energy         fmax
GPMin:    0 19:39:32       -7.055762        0.2238
GPMin:    1 19:39:39       -7.106849        0.1351
GPMin:    2 19:39:45       -7.143741        0.0372
GPMin:    3 19:39:50       -7.148321        0.0213
GPMin:    4 19:39:55       -7.148729        0.0250
GPMin:    5 19:40:00       -7.149708        0.0238
GPMin:    6 19:40:05       -7.150449        0.0261
GPMin:    7 19:40:16       -7.151734        0.0178
       Step     Time          Energy         fmax
GPMin:    0 19:40:32       -7.091379        0.1378
GPMin:    1 19:40:39       -7.113370        0.1466
GPMin:    2 19:40:45       -7.142831        0.0520
GPMin:    3 19:40:51       -7.147181        0.0344
GPMin:    4 19:40:57       -7.147509        0.0467
GPMin:    5 19:41:02       -7.149222        0.0315
GPMin:    6 19:41:13       -7.150528        0.0296
GPMin:    7 19:41:42       -7.152556        0.0056
       Step     Time          Energy         fmax
GPMin:    0 19:41:59       -6.089423        0.3844
GPMin:    1 19:42:08       -6.312392        0.3295
GPMin:    2 19:42:15       -6.485814        0.3109
GPMin:    3 19:42:23       -6.629972        0.2663
GPMin:    4 19:42:29       -6.732883        0.2723
GPMin:    5 19:42:35       -6.808754        0.2752
GPMin:    6 19:42:42       -6.930657        0.2683
GPMin:    7 19:42:47       -6.991114        0.2627
GPMin:    8 19:42:53       -7.071081        0.2404
GPMin:    9 19:42:59       -7.145215        0.1878
GPMin:   10 19:43:04       -7.194593        0.1080
GPMin:   11 19:43:09       -7.219323        0.0921
GPMin:   12 19:43:14       -7.231377        0.0830
GPMin:   13 19:43:20       -7.245100        0.0664
GPMin:   14 19:43:25       -7.254313        0.0392
GPMin:   15 19:43:30       -7.258199        0.0384
GPMin:   16 19:43:35       -7.263738        0.0417
GPMin:   17 19:43:40       -7.268921        0.0347
GPMin:   18 19:43:45       -7.273537        0.0328
GPMin:   19 19:43:50       -7.277204        0.0296
GPMin:   20 19:43:55       -7.279077        0.0219
GPMin:   21 19:44:00       -7.279887        0.0175
       Step     Time          Energy         fmax
GPMin:    0 19:44:15       -6.852855        0.3370
GPMin:    1 19:44:22       -7.018711        0.2025
GPMin:    2 19:44:28       -7.085118        0.1100
GPMin:    3 19:44:34       -7.117891        0.0785
GPMin:    4 19:44:40       -7.133436        0.0526
GPMin:    5 19:44:45       -7.145254        0.0454
GPMin:    6 19:44:50       -7.156284        0.0412
GPMin:    7 19:44:55       -7.166094        0.0441
GPMin:    8 19:45:00       -7.180316        0.0413
GPMin:    9 19:45:05       -7.199641        0.0440
GPMin:   10 19:45:10       -7.224327        0.0563
GPMin:   11 19:45:16       -7.250274        0.0570
GPMin:   12 19:45:21       -7.272078        0.0367
GPMin:   13 19:45:26       -7.280068        0.0175
       Step     Time          Energy         fmax
GPMin:    0 19:45:44       -6.596739        0.3104
GPMin:    1 19:45:51       -6.775276        0.2057
GPMin:    2 19:45:57       -6.871269        0.1828
GPMin:    3 19:46:03       -6.947130        0.1593
GPMin:    4 19:46:08       -7.001263        0.1325
GPMin:    5 19:46:14       -7.033967        0.0808
GPMin:    6 19:46:20       -7.047763        0.0672
GPMin:    7 19:46:24       -7.061829        0.0725
GPMin:    8 19:46:30       -7.079042        0.0824
GPMin:    9 19:46:36       -7.104244        0.1019
GPMin:   10 19:46:41       -7.135477        0.1197
GPMin:   11 19:46:47       -7.172476        0.1339
GPMin:   12 19:46:52       -7.206598        0.1264
GPMin:   13 19:46:58       -7.233757        0.0966
GPMin:   14 19:47:04       -7.251766        0.0653
GPMin:   15 19:47:09       -7.263162        0.0691
GPMin:   16 19:47:14       -7.272279        0.0387
GPMin:   17 19:47:19       -7.276445        0.0319
GPMin:   18 19:47:24       -7.278592        0.0177
       Step     Time          Energy         fmax
GPMin:    0 19:47:44       -6.111023        0.4300
GPMin:    1 19:47:51       -6.350086        0.3330
GPMin:    2 19:47:57       -6.488898        0.2387
GPMin:    3 19:48:03       -6.591686        0.1778
GPMin:    4 19:48:09       -6.671286        0.1650
GPMin:    5 19:48:15       -6.739151        0.1614
GPMin:    6 19:48:20       -6.803597        0.1625
GPMin:    7 19:48:26       -6.861418        0.1682
GPMin:    8 19:48:31       -6.915120        0.1895
GPMin:    9 19:48:36       -6.968206        0.2003
GPMin:   10 19:48:42       -7.025145        0.1798
GPMin:   11 19:48:47       -7.069676        0.1251
GPMin:   12 19:48:52       -7.091920        0.0875
GPMin:   13 19:48:57       -7.104801        0.0650
GPMin:   14 19:49:03       -7.112479        0.0600
GPMin:   15 19:49:08       -7.118179        0.0407
GPMin:   16 19:49:13       -7.120945        0.0325
GPMin:   17 19:49:18       -7.126073        0.0324
GPMin:   18 19:49:23       -7.128238        0.0324
GPMin:   19 19:49:28       -7.131012        0.0323
GPMin:   20 19:49:33       -7.134007        0.0263
GPMin:   21 19:49:38       -7.136662        0.0299
GPMin:   22 19:49:43       -7.139159        0.0252
GPMin:   23 19:49:48       -7.141354        0.0265
GPMin:   24 19:49:52       -7.143030        0.0273
GPMin:   25 19:49:58       -7.145649        0.0264
GPMin:   26 19:50:02       -7.147062        0.0306
GPMin:   27 19:50:08       -7.152115        0.0271
GPMin:   28 19:50:13       -7.157288        0.0348
GPMin:   29 19:50:18       -7.166328        0.0459
GPMin:   30 19:50:24       -7.180746        0.0602
GPMin:   31 19:50:29       -7.199665        0.0716
GPMin:   32 19:50:35       -7.223123        0.0773
GPMin:   33 19:50:40       -7.245528        0.0644
GPMin:   34 19:50:46       -7.259488        0.0438
GPMin:   35 19:50:51       -7.265788        0.0420
GPMin:   36 19:50:55       -7.268904        0.0370
GPMin:   37 19:51:00       -7.273098        0.0357
GPMin:   38 19:51:05       -7.275623        0.0362
GPMin:   39 19:51:10       -7.278765        0.0259
GPMin:   40 19:51:15       -7.279862        0.0203
GPMin:   41 19:51:20       -7.280733        0.0149
       Step     Time          Energy         fmax
GPMin:    0 19:51:38       -6.360422        0.3735
GPMin:    1 19:51:44       -6.624845        0.3066
GPMin:    2 19:51:50       -6.803597        0.2619
GPMin:    3 19:51:56       -6.951114        0.2474
GPMin:    4 19:52:02       -7.063809        0.2269
GPMin:    5 19:52:08       -7.138458        0.1948
GPMin:    6 19:52:14       -7.183498        0.1473
GPMin:    7 19:52:20       -7.215538        0.1021
GPMin:    8 19:52:25       -7.237989        0.0838
GPMin:    9 19:52:30       -7.255521        0.0679
GPMin:   10 19:52:35       -7.270851        0.0406
GPMin:   11 19:52:40       -7.277205        0.0365
GPMin:   12 19:52:44       -7.279030        0.0302
GPMin:   13 19:52:48       -7.280250        0.0137
       Step     Time          Energy         fmax
GPMin:    0 19:53:00       -6.195083        0.6527
GPMin:    1 19:53:06       -6.471861        0.1492
GPMin:    2 19:53:11       -6.532186        0.1265
GPMin:    3 19:53:16       -6.585540        0.1380
GPMin:    4 19:53:21       -6.644544        0.1608
GPMin:    5 19:53:27       -6.701200        0.1701
GPMin:    6 19:53:32       -6.760907        0.1634
GPMin:    7 19:53:37       -6.812893        0.1250
GPMin:    8 19:53:42       -6.840824        0.0338
GPMin:    9 19:53:46       -6.843402        0.0179
       Step     Time          Energy         fmax
GPMin:    0 19:54:10       -6.050674        0.3568
GPMin:    1 19:54:17       -6.346229        0.3596
GPMin:    2 19:54:25       -6.556117        0.3337
GPMin:    3 19:54:32       -6.710415        0.2775
GPMin:    4 19:54:38       -6.802206        0.2108
GPMin:    5 19:54:45       -6.899754        0.1827
GPMin:    6 19:54:50       -6.916775        0.1681
GPMin:    7 19:54:56       -6.957431        0.1240
GPMin:    8 19:55:01       -6.978862        0.0866
GPMin:    9 19:55:06       -6.995037        0.0958
GPMin:   10 19:55:11       -7.018398        0.0773
GPMin:   11 19:55:16       -7.043191        0.0770
GPMin:   12 19:55:22       -7.070423        0.0900
GPMin:   13 19:55:27       -7.102056        0.0933
GPMin:   14 19:55:32       -7.133893        0.0813
GPMin:   15 19:55:37       -7.156328        0.0865
GPMin:   16 19:55:42       -7.170861        0.0874
GPMin:   17 19:55:46       -7.187847        0.0839
GPMin:   18 19:55:51       -7.207043        0.0667
GPMin:   19 19:55:57       -7.225510        0.0719
GPMin:   20 19:56:02       -7.243036        0.0934
GPMin:   21 19:56:07       -7.260943        0.0704
GPMin:   22 19:56:12       -7.273208        0.0402
GPMin:   23 19:56:17       -7.278458        0.0280
GPMin:   24 19:56:21       -7.280227        0.0210
GPMin:   25 19:56:25       -7.280744        0.0111
       Step     Time          Energy         fmax
GPMin:    0 19:56:33       -6.420927        0.2613
GPMin:    1 19:56:40       -6.602968        0.1914
GPMin:    2 19:56:46       -6.688922        0.1778
GPMin:    3 19:56:51       -6.758075        0.1534
GPMin:    4 19:56:57       -6.805322        0.0935
GPMin:    5 19:57:02       -6.825306        0.0440
GPMin:    6 19:57:07       -6.831790        0.0421
GPMin:    7 19:57:12       -6.839315        0.0272
GPMin:    8 19:57:17       -6.844347        0.0218
GPMin:    9 19:57:22       -6.847804        0.0121
       Step     Time          Energy         fmax
GPMin:    0 19:57:30       -7.068802        0.2966
GPMin:    1 19:57:37       -7.134916        0.1079
GPMin:    2 19:57:42       -7.142625        0.0915
GPMin:    3 19:57:48       -7.149997        0.0397
GPMin:    4 19:57:53       -7.150822        0.0268
GPMin:    5 19:58:02       -7.152564        0.0152
